============================================================
CONFIG SUMMARY
============================================================
SRC_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_merged_applyCut_thre3
DST_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam
Cut window [A,B]: [-0.12, -0.03]
SEARCH_WINDOW   : 4
DRY_RUN         : False
LOG_FILES:
  - /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/beam28759/print.log
============================================================

[INFO] Building Pandora_T0 index from logs...
[INFO] Reading /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/beam28759/print.log
[INFO] Indexed candidates: 13248

[INFO] Found ROOT files: 10831

[COPY] event=100008, trackID=15, T0=-0.527529 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100008_trackID15_opNum9_merged.root
[COPY] event=100019, trackID=15, T0=-1.75714 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100019_trackID15_opNum5_merged.root
[COPY] event=100067, trackID=11, T0=-0.132963 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100067_trackID11_opNum9.root
[COPY] event=100073, trackID=0, T0=-0.825729 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100073_trackID0_opNum8.root
[COPY] event=100108, trackID=11, T0=-1.90091 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100108_trackID11_opNum9.root
[COPY] event=100120, trackID=29, T0=0.353464 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100120_trackID29_opNum5.root
[COPY] event=100122, trackID=19, T0=-2.25925 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100122_trackID19_opNum9.root
[COPY] event=100122, trackID=7, T0=-0.991086 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100122_trackID7_opNum5.root
[COPY] event=100124, trackID=7, T0=-1.08149 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100124_trackID7_opNum3.root
[COPY] event=100124, trackID=7, T0=-1.08149 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100124_trackID7_opNum3_2.root
[COPY] event=100128, trackID=9, T0=-1.92762 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100128_trackID9_opNum6_merged.root
[SKIP] (in range) event=10014, trackID=14, T0=-0.068894
[SKIP] (in range) event=10014, trackID=14, T0=-0.068894
[COPY] event=100150, trackID=21, T0=-2.24502 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100150_trackID21_opNum4.root
[COPY] event=100155, trackID=22, T0=-0.968146 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28759_new202602/wvf_applyCut_removeBeam/wvfFind_event100155_trackID22_opNum5.root
