============================================================
CONFIG SUMMARY
============================================================
SRC_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_merged_applyCut_thre3
DST_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam
Cut window [A,B]: [-0.12, -0.03]
SEARCH_WINDOW   : 4
DRY_RUN         : False
LOG_FILES:
  - /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/beam28776/print.log
============================================================

[INFO] Building Pandora_T0 index from logs...
[INFO] Reading /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/beam28776/print.log
[INFO] Indexed candidates: 8956

[INFO] Found ROOT files: 7979

[COPY] event=10009, trackID=8, T0=-1.28551 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10009_trackID8_opNum3.root
[COPY] event=10009, trackID=8, T0=-1.28551 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10009_trackID8_opNum3_2.root
[COPY] event=10010, trackID=3, T0=-1.00568 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10010_trackID3_opNum5.root
[COPY] event=10011, trackID=13, T0=-1.76163 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10011_trackID13_opNum9.root
[COPY] event=10017, trackID=18, T0=0.289002 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10017_trackID18_opNum8.root
[COPY] event=10023, trackID=8, T0=-0.495383 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10023_trackID8_opNum4.root
[COPY] event=10023, trackID=8, T0=-0.495383 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10023_trackID8_opNum4_2.root
[COPY] event=10035, trackID=5, T0=0.0916844 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10035_trackID5_opNum3.root
[SKIP] (in range) event=10081, trackID=14, T0=-0.0509203
[COPY] event=10086, trackID=6, T0=-1.42228 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10086_trackID6_opNum4.root
[COPY] event=10088, trackID=2, T0=-0.531028 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10088_trackID2_opNum9.root
[COPY] event=10091, trackID=20, T0=-2.06398 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10091_trackID20_opNum9.root
[COPY] event=10091, trackID=20, T0=-2.06398 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10091_trackID20_opNum9_2.root
[COPY] event=10092, trackID=8, T0=-1.41869 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28776_new202602/wvf_applyCut_removeBeam/wvfFind_event10092_trackID8_opNum3.root
