============================================================
CONFIG SUMMARY
============================================================
SRC_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_merged_applyCut_thre3
DST_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam
Cut window [A,B]: [-0.12, -0.03]
SEARCH_WINDOW   : 4
DRY_RUN         : False
LOG_FILES:
  - /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/beam28836/print.log
============================================================

[INFO] Building Pandora_T0 index from logs...
[INFO] Reading /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/beam28836/print.log
[INFO] Indexed candidates: 5489

[INFO] Found ROOT files: 4262

[COPY] event=10010, trackID=14, T0=-2.2173 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event10010_trackID14_opNum3.root
[COPY] event=10025, trackID=10, T0=-0.753252 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event10025_trackID10_opNum9.root
[COPY] event=10035, trackID=2, T0=-1.0464 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event10035_trackID2_opNum9.root
[COPY] event=10035, trackID=2, T0=-1.0464 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event10035_trackID2_opNum9_2.root
[COPY] event=10041, trackID=6, T0=-1.65594 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event10041_trackID6_opNum5.root
[COPY] event=1005, trackID=5, T0=-0.408708 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event1005_trackID5_opNum4.root
[COPY] event=1005, trackID=5, T0=-0.408708 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event1005_trackID5_opNum4_2.root
[COPY] event=10067, trackID=0, T0=-0.196423 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event10067_trackID0_opNum9.root
[COPY] event=10098, trackID=13, T0=-2.158 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event10098_trackID13_opNum8.root
[COPY] event=10100, trackID=18, T0=-1.51802 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event10100_trackID18_opNum3.root
[COPY] event=10104, trackID=12, T0=-1.40767 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event10104_trackID12_opNum6.root
[COPY] event=10118, trackID=10, T0=-1.19259 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event10118_trackID10_opNum8.root
[SKIP] (in range) event=10126, trackID=1, T0=-0.118029
[SKIP] (in range) event=10126, trackID=1, T0=-0.118029
[COPY] event=10143, trackID=8, T0=-1.94384 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28836_new202602/wvf_applyCut_removeBeam/wvfFind_event10143_trackID8_opNum5_merged.root
