============================================================
CONFIG SUMMARY
============================================================
SRC_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_merged
DST_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge
Cut window [A,B]: [-0.05, 0.05]
SEARCH_WINDOW   : 4
DRY_RUN         : False
LOG_FILES:
  - /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/MCminus1GeV/print_part1.log
  - /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/MCminus1GeV/print_part2.log
  - /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/MCminus1GeV/print_part3.log
============================================================

[INFO] Building Pandora_T0 index from logs...
[INFO] Reading /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/MCminus1GeV/print_part1.log
[INFO] Reading /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/MCminus1GeV/print_part2.log
[INFO] Reading /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/MCminus1GeV/print_part3.log
[INFO] Indexed candidates: 40336

[INFO] Found ROOT files: 34389

[COPY] fileID=257709_117_1_20251205T000201Z, event=25, trackID=10, T0=-0.570573 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_117_1_20251205T000201Z_event25_trackID10_opNum8_merged.root
[COPY] fileID=257709_118_1_20251205T000334Z, event=62, trackID=15, T0=-1.23821 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_118_1_20251205T000334Z_event62_trackID15_opNum6_merged.root
[COPY] fileID=257709_118_1_20251205T000334Z, event=68, trackID=5, T0=-1.30582 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_118_1_20251205T000334Z_event68_trackID5_opNum6_merged.root
[COPY] fileID=257709_121_1_20251205T000412Z, event=65, trackID=13, T0=-0.662925 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_121_1_20251205T000412Z_event65_trackID13_opNum9_merged.root
[COPY] fileID=257709_122_1_20251205T000354Z, event=93, trackID=12, T0=-1.05987 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_122_1_20251205T000354Z_event93_trackID12_opNum2_merged.root
[COPY] fileID=257709_122_1_20251205T000354Z, event=93, trackID=20, T0=-2.25088 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_122_1_20251205T000354Z_event93_trackID20_opNum9.root
[COPY] fileID=257709_122_1_20251205T000354Z, event=97, trackID=3, T0=0.215921 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_122_1_20251205T000354Z_event97_trackID3_opNum9_merged.root
[COPY] fileID=257709_124_1_20251205T000417Z, event=24, trackID=6, T0=0.312109 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_124_1_20251205T000417Z_event24_trackID6_opNum6_merged.root
[COPY] fileID=257709_125_1_20251205T000418Z, event=123, trackID=8, T0=-1.24857 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_125_1_20251205T000418Z_event123_trackID8_opNum9_merged.root
[COPY] fileID=257709_127_1_20251205T000511Z, event=171, trackID=26, T0=0.257788 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_127_1_20251205T000511Z_event171_trackID26_opNum5_merged.root
[COPY] fileID=257709_129_1_20251205T000517Z, event=111, trackID=9, T0=-0.613448 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_129_1_20251205T000517Z_event111_trackID9_opNum5_merged.root
[COPY] fileID=257709_129_1_20251205T000517Z, event=112, trackID=24, T0=-2.10806 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_129_1_20251205T000517Z_event112_trackID24_opNum7_merged.root
[COPY] fileID=257709_129_1_20251205T000517Z, event=112, trackID=6, T0=-1.08844 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_129_1_20251205T000517Z_event112_trackID6_opNum9_merged.root
[COPY] fileID=257709_129_1_20251205T000517Z, event=116, trackID=1, T0=0.434811 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_129_1_20251205T000517Z_event116_trackID1_opNum9_merged.root
[COPY] fileID=257709_12_1_20251204T234039Z, event=42, trackID=15, T0=-0.891324 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_12_1_20251204T234039Z_event42_trackID15_opNum9_merged.root
[COPY] fileID=257709_130_1_20251205T000511Z, event=172, trackID=1, T0=-0.938982 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_130_1_20251205T000511Z_event172_trackID1_opNum9_merged.root
[COPY] fileID=257709_130_1_20251205T000511Z, event=174, trackID=8, T0=-1.17389 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_130_1_20251205T000511Z_event174_trackID8_opNum6_merged.root
[COPY] fileID=257709_131_1_20251205T000504Z, event=70, trackID=11, T0=-0.152553 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_131_1_20251205T000504Z_event70_trackID11_opNum9_merged.root
[COPY] fileID=257709_131_1_20251205T000504Z, event=76, trackID=25, T0=-0.269356 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_131_1_20251205T000504Z_event76_trackID25_opNum4_merged.root
[COPY] fileID=257709_132_1_20251205T000529Z, event=172, trackID=2, T0=0.267814 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_132_1_20251205T000529Z_event172_trackID2_opNum4_merged.root
