============================================================
CONFIG SUMMARY
============================================================
SRC_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_merged_applyCut_thre3
DST_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam
Cut window [A,B]: [-0.12, -0.03]
SEARCH_WINDOW   : 4
DRY_RUN         : False
LOG_FILES:
  - /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/beam28893/print.log
============================================================

[INFO] Building Pandora_T0 index from logs...
[INFO] Reading /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/beam28893/print.log
[INFO] Indexed candidates: 14506

[INFO] Found ROOT files: 10645

[COPY] event=100022, trackID=27, T0=-2.36222 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event100022_trackID27_opNum9.root
[COPY] event=100059, trackID=4, T0=-0.461362 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event100059_trackID4_opNum4.root
[COPY] event=100071, trackID=4, T0=-1.13703 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event100071_trackID4_opNum8.root
[COPY] event=100072, trackID=5, T0=-1.69458 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event100072_trackID5_opNum3.root
[COPY] event=100088, trackID=1, T0=-0.791444 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event100088_trackID1_opNum6.root
[COPY] event=100093, trackID=7, T0=0.398703 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event100093_trackID7_opNum5.root
[COPY] event=100093, trackID=7, T0=0.398703 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event100093_trackID7_opNum5_2.root
[COPY] event=100102, trackID=4, T0=-0.563465 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event100102_trackID4_opNum4_merged.root
[COPY] event=100111, trackID=5, T0=-0.472584 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event100111_trackID5_opNum9.root
[COPY] event=100131, trackID=22, T0=-2.43376 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event100131_trackID22_opNum6.root
[COPY] event=100131, trackID=5, T0=0.421134 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event100131_trackID5_opNum9.root
[COPY] event=10013, trackID=2, T0=-0.952643 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event10013_trackID2_opNum8.root
[COPY] event=100169, trackID=14, T0=-2.33292 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28893_new202602/wvf_applyCut_removeBeam/wvfFind_event100169_trackID14_opNum6_2.root
