============================================================
CONFIG SUMMARY
============================================================
SRC_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_merged_applyCut_thre3
DST_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam
Cut window [A,B]: [-0.12, -0.03]
[COPY] event=24405, trackID=10, T0=0.0292238 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24405_trackID10_opNum9.root
[COPY] event=24408, trackID=7, T0=-0.289139 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24408_trackID7_opNum8.root
[COPY] event=24413, trackID=0, T0=-1.19371 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24413_trackID0_opNum7.root
[COPY] event=24424, trackID=24, T0=-1.72666 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24424_trackID24_opNum6.root
[COPY] event=24431, trackID=18, T0=-1.05277 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24431_trackID18_opNum9.root
[COPY] event=24435, trackID=10, T0=-0.290343 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24435_trackID10_opNum6.root
[COPY] event=24437, trackID=13, T0=-0.840552 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24437_trackID13_opNum5.root
[COPY] event=24437, trackID=13, T0=-0.840552 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24437_trackID13_opNum5_2.root
[COPY] event=24447, trackID=18, T0=-0.495762 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24447_trackID18_opNum9.root
[COPY] event=24454, trackID=2, T0=-0.335376 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24454_trackID2_opNum9.root
[COPY] event=24462, trackID=5, T0=-1.53992 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24462_trackID5_opNum5.root
[COPY] event=24467, trackID=11, T0=0.220092 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24467_trackID11_opNum8.root
[COPY] event=24491, trackID=12, T0=-0.558302 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24491_trackID12_opNum6.root
[COPY] event=24498, trackID=1, T0=-0.803307 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24498_trackID1_opNum4.root
[COPY] event=24501, trackID=10, T0=-1.89039 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24501_trackID10_opNum9.root
[SKIP] (in range) event=24502, trackID=3, T0=-0.0391018
[SKIP] (in range) event=24502, trackID=3, T0=-0.0391018
[COPY] event=24513, trackID=3, T0=-1.10173 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24513_trackID3_opNum3.root
[COPY] event=24516, trackID=12, T0=-0.219727 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24516_trackID12_opNum9.root
[COPY] event=24516, trackID=12, T0=-0.219727 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24516_trackID12_opNum9_2.root
[COPY] event=24543, trackID=2, T0=-1.39107 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24543_trackID2_opNum4.root
[COPY] event=24553, trackID=6, T0=-1.31775 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24553_trackID6_opNum9.root
[COPY] event=24559, trackID=11, T0=-1.33412 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24559_trackID11_opNum4.root
[COPY] event=24559, trackID=1, T0=-1.89694 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24559_trackID1_opNum9.root
[COPY] event=24566, trackID=11, T0=-1.96233 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24566_trackID11_opNum9.root
[COPY] event=24569, trackID=4, T0=0.408103 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24569_trackID4_opNum4.root
[COPY] event=24601, trackID=4, T0=0.0554235 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24601_trackID4_opNum3.root
[COPY] event=24601, trackID=4, T0=0.0554235 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24601_trackID4_opNum3_2.root
[COPY] event=24602, trackID=29, T0=-2.2054 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24602_trackID29_opNum5.root
[COPY] event=2461, trackID=25, T0=-2.07308 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event2461_trackID25_opNum9.root
[COPY] event=24625, trackID=0, T0=-0.0248081 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24625_trackID0_opNum8.root
[COPY] event=24628, trackID=5, T0=-1.5014 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24628_trackID5_opNum5.root
[COPY] event=24633, trackID=12, T0=-2.23639 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24633_trackID12_opNum6.root
[COPY] event=24633, trackID=12, T0=-2.23639 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24633_trackID12_opNum6_2.root
[SKIP] (in range) event=2464, trackID=0, T0=-0.0654725
[COPY] event=24663, trackID=5, T0=-0.0016765 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24663_trackID5_opNum3.root
[COPY] event=24663, trackID=5, T0=-0.0016765 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24663_trackID5_opNum3_2.root
[COPY] event=24664, trackID=5, T0=-0.866318 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24664_trackID5_opNum4.root
[COPY] event=24666, trackID=8, T0=1.60348 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24666_trackID8_opNum9.root
[COPY] event=24666, trackID=8, T0=1.60348 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24666_trackID8_opNum9_2.root
[COPY] event=24700, trackID=4, T0=0.0333197 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24700_trackID4_opNum4.root
[COPY] event=24701, trackID=5, T0=-1.69123 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24701_trackID5_opNum8.root
[COPY] event=24708, trackID=18, T0=-0.845079 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24708_trackID18_opNum4.root
[COPY] event=24720, trackID=4, T0=-0.688214 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24720_trackID4_opNum5.root
[COPY] event=24749, trackID=6, T0=0.438463 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24749_trackID6_opNum9.root
[COPY] event=24763, trackID=8, T0=-2.03571 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24763_trackID8_opNum4.root
[COPY] event=24769, trackID=17, T0=-2.18382 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24769_trackID17_opNum6.root
[COPY] event=24773, trackID=13, T0=-2.08619 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24773_trackID13_opNum9.root
[COPY] event=24790, trackID=26, T0=-2.2245 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24790_trackID26_opNum5.root
[COPY] event=24790, trackID=26, T0=-2.2245 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24790_trackID26_opNum5_2.root
[SKIP] (in range) event=24802, trackID=2, T0=-0.0637741
[SKIP] (in range) event=24802, trackID=2, T0=-0.0637741
[COPY] event=2480, trackID=2, T0=-0.296104 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event2480_trackID2_opNum9.root
[COPY] event=24827, trackID=16, T0=-0.562058 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24827_trackID16_opNum4_merged.root
[COPY] event=24827, trackID=5, T0=-0.789561 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24827_trackID5_opNum5.root
[COPY] event=24855, trackID=10, T0=-2.17515 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24855_trackID10_opNum4.root
[COPY] event=24855, trackID=9, T0=-1.49802 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24855_trackID9_opNum4_2.root
[COPY] event=24855, trackID=9, T0=-1.49802 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24855_trackID9_opNum4_3.root
[COPY] event=24855, trackID=9, T0=-1.49802 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24855_trackID9_opNum6_merged.root
[COPY] event=24857, trackID=10, T0=-2.28653 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24857_trackID10_opNum9.root
[COPY] event=24902, trackID=12, T0=-0.487506 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24902_trackID12_opNum6.root
[COPY] event=24923, trackID=25, T0=-2.18965 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24923_trackID25_opNum5.root
[COPY] event=24938, trackID=6, T0=-0.669374 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24938_trackID6_opNum7.root
[COPY] event=24938, trackID=6, T0=-0.669374 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event24938_trackID6_opNum7_2.root
[COPY] event=25032, trackID=10, T0=0.418044 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25032_trackID10_opNum9.root
[COPY] event=25046, trackID=22, T0=-0.125335 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25046_trackID22_opNum9.root
[COPY] event=25053, trackID=9, T0=-1.06405 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25053_trackID9_opNum5.root
[COPY] event=25058, trackID=28, T0=-0.227321 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25058_trackID28_opNum9.root
[COPY] event=25058, trackID=6, T0=-1.8401 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25058_trackID6_opNum4.root
[COPY] event=25058, trackID=6, T0=-1.8401 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25058_trackID6_opNum4_2.root
[COPY] event=25061, trackID=8, T0=-0.310568 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25061_trackID8_opNum6.root
[COPY] event=25064, trackID=8, T0=-1.65513 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25064_trackID8_opNum7_merged.root
[COPY] event=25085, trackID=8, T0=-2.18397 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25085_trackID8_opNum5_merged.root
[COPY] event=25097, trackID=6, T0=-1.42439 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25097_trackID6_opNum4_2.root
[COPY] event=25097, trackID=6, T0=-1.42439 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25097_trackID6_opNum7_merged.root
[COPY] event=2509, trackID=5, T0=0.188259 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event2509_trackID5_opNum8_merged.root
[COPY] event=25100, trackID=6, T0=-1.45331 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25100_trackID6_opNum4.root
[COPY] event=25100, trackID=6, T0=-1.45331 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25100_trackID6_opNum4_2.root
[COPY] event=2510, trackID=23, T0=-2.10283 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event2510_trackID23_opNum6.root
[COPY] event=25127, trackID=17, T0=-1.07867 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25127_trackID17_opNum7.root
[COPY] event=25133, trackID=4, T0=-2.00276 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25133_trackID4_opNum4.root
[COPY] event=25156, trackID=12, T0=1.36865 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25156_trackID12_opNum9.root
[SKIP] (in range) event=25173, trackID=11, T0=-0.0515323
[COPY] event=25179, trackID=2, T0=-0.00832884 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25179_trackID2_opNum9.root
[COPY] event=2518, trackID=19, T0=-2.27411 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event2518_trackID19_opNum8.root
[COPY] event=2518, trackID=19, T0=-2.27411 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event2518_trackID19_opNum8_2.root
[COPY] event=25190, trackID=25, T0=-1.27605 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25190_trackID25_opNum9.root
[COPY] event=25198, trackID=26, T0=-1.78157 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25198_trackID26_opNum9.root
[COPY] event=25206, trackID=11, T0=-1.32168 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25206_trackID11_opNum6.root
[SKIP] (in range) event=25214, trackID=12, T0=-0.0679085
[COPY] event=25214, trackID=2, T0=-0.278856 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25214_trackID2_opNum3.root
[COPY] event=25232, trackID=2, T0=-1.17699 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25232_trackID2_opNum5.root
[COPY] event=25241, trackID=7, T0=-0.425014 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25241_trackID7_opNum5.root
[COPY] event=25248, trackID=1, T0=-0.89976 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25248_trackID1_opNum4.root
[COPY] event=25248, trackID=1, T0=-0.89976 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25248_trackID1_opNum4_2.root
[COPY] event=25268, trackID=5, T0=-2.12342 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25268_trackID5_opNum3.root
[COPY] event=25268, trackID=5, T0=-2.12342 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25268_trackID5_opNum3_2.root
[COPY] event=25295, trackID=11, T0=0.145443 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25295_trackID11_opNum3.root
[COPY] event=2529, trackID=7, T0=-1.86561 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event2529_trackID7_opNum4.root
[COPY] event=252, trackID=4, T0=-1.60568 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event252_trackID4_opNum8.root
[COPY] event=252, trackID=4, T0=-1.60568 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event252_trackID4_opNum8_2.root
[COPY] event=25302, trackID=26, T0=-2.33875 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25302_trackID26_opNum3.root
[COPY] event=25306, trackID=0, T0=-0.997768 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25306_trackID0_opNum5.root
[COPY] event=25322, trackID=17, T0=-2.09115 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25322_trackID17_opNum4.root
[COPY] event=25322, trackID=9, T0=0.327705 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25322_trackID9_opNum9.root
[SKIP] (in range) event=25336, trackID=0, T0=-0.0313055
[COPY] event=25341, trackID=14, T0=1.72663 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25341_trackID14_opNum5.root
[COPY] event=25354, trackID=4, T0=0.0161901 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25354_trackID4_opNum5_merged.root
[COPY] event=2541, trackID=38, T0=-1.55811 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event2541_trackID38_opNum8.root
[COPY] event=25433, trackID=33, T0=-2.37903 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25433_trackID33_opNum8.root
[COPY] event=2543, trackID=19, T0=-0.42817 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event2543_trackID19_opNum6.root
[COPY] event=25467, trackID=0, T0=-1.80377 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25467_trackID0_opNum3.root
[COPY] event=25475, trackID=6, T0=-0.579569 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25475_trackID6_opNum5.root
[COPY] event=25475, trackID=6, T0=-0.579569 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25475_trackID6_opNum5_2.root
[COPY] event=25481, trackID=4, T0=-1.43147 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25481_trackID4_opNum4.root
[COPY] event=25484, trackID=7, T0=0.0893328 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25484_trackID7_opNum4.root
[COPY] event=25507, trackID=17, T0=-1.19381 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25507_trackID17_opNum9.root
[COPY] event=25511, trackID=7, T0=-0.758791 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25511_trackID7_opNum4.root
[SKIP] (in range) event=25523, trackID=15, T0=-0.0724879
[COPY] event=2553, trackID=7, T0=-2.22398 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event2553_trackID7_opNum4.root
[COPY] event=25546, trackID=6, T0=-0.393819 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25546_trackID6_opNum9.root
[COPY] event=25546, trackID=6, T0=-0.393819 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25546_trackID6_opNum9_2.root
[COPY] event=25563, trackID=14, T0=0.0272387 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25563_trackID14_opNum5.root
[COPY] event=25564, trackID=9, T0=-0.543538 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25564_trackID9_opNum9.root
[COPY] event=25575, trackID=2, T0=-1.4191 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25575_trackID2_opNum8.root
[COPY] event=25616, trackID=7, T0=-2.10194 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25616_trackID7_opNum9.root
[COPY] event=25625, trackID=4, T0=-1.90299 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25625_trackID4_opNum9.root
[COPY] event=25633, trackID=13, T0=-1.43145 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25633_trackID13_opNum9.root
[COPY] event=25643, trackID=0, T0=0.459132 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25643_trackID0_opNum5.root
[COPY] event=25649, trackID=4, T0=0.440314 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25649_trackID4_opNum9.root
[COPY] event=25699, trackID=9, T0=0.44978 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25699_trackID9_opNum8.root
[COPY] event=25706, trackID=8, T0=-1.45202 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25706_trackID8_opNum9.root
[COPY] event=25717, trackID=0, T0=-0.70399 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event25717_trackID0_opNum5_merged.root
