#events with |diff| <= 500:  2223 / 3411 (65.17%)

#events with |diff| > 500 :  1188 / 3411 (34.83%)
Event 86: PdsEventNew(muon_time=126, michel_time=236, muon_intensity=5.86658, michel_intensity=1.15383, posX=35.0462, posY=43.503, posZ=336.026, energy=42.0542, lifetime=0.984418, pdg=-11, eventID=14852, trackID=12, date=20250828, reco_lifetime=1760, true_lifetime=984.418, diff_lifetime=775.582)



Event 87: PdsEventNew(muon_time=127, michel_time=199, muon_intensity=21.5597, michel_intensity=13.4346, posX=73.1479, posY=141.009, posZ=275.519, energy=16.7385, lifetime=3.77222, pdg=-11, eventID=14974, trackID=4, date=20250828, reco_lifetime=1152, true_lifetime=3772.22, diff_lifetime=-2620.22)


Event 88: PdsEventNew(muon_time=129, michel_time=390, muon_intensity=131.763, michel_intensity=1.51526, posX=48.2532, posY=555.542, posZ=387.411, energy=-1.0, lifetime=-1.0, pdg=0, eventID=15007, trackID=33, date=20250828, reco_lifetime=4176, true_lifetime=-1000.0, diff_lifetime=5176.0)


Event 89: PdsEventNew(muon_time=128, michel_time=366, muon_intensity=55.3032, michel_intensity=1.81841, posX=190.797, posY=220.784, posZ=146.251, energy=44.0593, lifetime=0.156101, pdg=-11, eventID=15048, trackID=9, date=20250828, reco_lifetime=3808, true_lifetime=156.101, diff_lifetime=3651.899)


Event 90: PdsEventNew(muon_time=128, michel_time=167, muon_intensity=67.2505, michel_intensity=5.36156, posX=-86.368, posY=283.666, posZ=232.389, energy=-1.0, lifetime=-1.0, pdg=0, eventID=15199, trackID=11, date=20250828, reco_lifetime=624, true_lifetime=-1000.0, diff_lifetime=1624.0)


Event 91: PdsEventNew(muon_time=127, michel_time=163, muon_intensity=18.8, michel_intensity=1.67924, posX=101.597, posY=283.93, posZ=131.524, energy=16.861, lifetime=2.23039, pdg=-11, eventID=15243, trackID=12, date=20250828, reco_lifetime=576, true_lifetime=2230.39, diff_lifetime=-1654.3899999999999)




Event 92: PdsEventNew(muon_time=127, michel_time=712, muon_intensity=16.2683, michel_intensity=2.9874, posX=45.7327, posY=77.1392, posZ=52.6463, energy=-1.0, lifetime=-1.0, pdg=0, eventID=15309, trackID=5, date=20250828, reco_lifetime=9360, true_lifetime=-1000.0, diff_lifetime=10360.0)


Event 93: PdsEventNew(muon_time=127, michel_time=395, muon_intensity=16.2648, michel_intensity=1.08147, posX=48.877, posY=103.388, posZ=48.7628, energy=17.8477, lifetime=3.56739, pdg=-11, eventID=15485, trackID=5, date=20250828, reco_lifetime=4288, true_lifetime=3567.39, diff_lifetime=720.6100000000001)
Event 94: PdsEventNew(muon_time=126, michel_time=372, muon_intensity=10.242, michel_intensity=2.74192, posX=33.8768, posY=69.4893, posZ=143.854, energy=33.7048, lifetime=2.9234, pdg=-11, eventID=15562, trackID=3, date=20250828, reco_lifetime=3936, true_lifetime=2923.4, diff_lifetime=1012.5999999999999)



Event 95: PdsEventNew(muon_time=129, michel_time=379, muon_intensity=167.473, michel_intensity=1.55221, posX=334.687, posY=126.869, posZ=423.779, energy=-1.0, lifetime=-1.0, pdg=0, eventID=15614, trackID=0, date=20250828, reco_lifetime=4000, true_lifetime=-1000.0, diff_lifetime=5000.0)


Event 96: PdsEventNew(muon_time=127, michel_time=349, muon_intensity=8.56584, michel_intensity=2.77119, posX=67.7247, posY=406.037, posZ=272.385, energy=38.0925, lifetime=0.0629779, pdg=11, eventID=15646, trackID=19, date=20250828, reco_lifetime=3552, true_lifetime=62.977900000000005, diff_lifetime=3489.0221)

Event 97: PdsEventNew(muon_time=129, michel_time=330, muon_intensity=164.584, michel_intensity=2.43933, posX=128.521, posY=299.423, posZ=370.546, energy=-1.0, lifetime=-1.0, pdg=0, eventID=15663, trackID=2, date=20250828, reco_lifetime=3216, true_lifetime=-1000.0, diff_lifetime=4216.0)

Event 98: PdsEventNew(muon_time=129, michel_time=353, muon_intensity=33.9286, michel_intensity=0.940786, posX=197.667, posY=115.466, posZ=236.615, energy=30.9218, lifetime=0.212105, pdg=-11, eventID=1578, trackID=0, date=20250828, reco_lifetime=3584, true_lifetime=212.105, diff_lifetime=3371.895)


Event 99: PdsEventNew(muon_time=125, michel_time=246, muon_intensity=4.83694, michel_intensity=1.10304, posX=24.1003, posY=335.063, posZ=321.74, energy=43.0239, lifetime=1.23793, pdg=-11, eventID=1586, trackID=11, date=20250828, reco_lifetime=1936, true_lifetime=1237.93, diff_lifetime=698.0699999999999)
