
Processing group1.C...



Processing ROOT file:
michelt0_decon_run028891_0670_dataflow5_datawriter_0_20240824T081632.root

Event: 3209 | Track IDs: 5 6 7 10 15 

Event: 3217 | Track IDs: 1 2 4 8 15 



Processing ROOT file:
michelt0_decon_run028891_0001_dataflow0_datawriter_0_20240823T151647.root

Event: 240 | Track IDs: 

Event: 248 | Track IDs: 

Event: 272 | Track IDs: 3 

Event: 280 | Track IDs: 4 

Event: 288 | Track IDs: 

Event: 296 | Track IDs: 0 6 8 

Event: 304 | Track IDs: 10 11 32 

Event: 312 | Track IDs: 12 

Event: 320 | Track IDs: 12 23 

Event: 328 | Track IDs: 2 21 

Event: 336 | Track IDs: 4 

Event: 344 | Track IDs: 8 

Event: 352 | Track IDs: 1 26 

Event: 360 | Track IDs: 3 6 

Event: 368 | Track IDs: 1 

Event: 376 | Track IDs: 7 9 13 

Event: 384 | Track IDs: 5 11 26 

Event: 392 | Track IDs: 3 7 11 14 

Event: 400 | Track IDs: 1 

Event: 408 | Track IDs: 1 

Event: 416 | Track IDs: 0 4 12 

Event: 424 | Track IDs: 1 4 5 10 

Event: 432 | Track IDs: 5 16 

Event: 440 | Track IDs: 7 

Event: 448 | Track IDs: 0 7 

Event: 456 | Track IDs: 15 

Event: 464 | Track IDs: 2 19 

Event: 472 | Track IDs: 1 22 24 

Event: 480 | Track IDs: 6 
