[INFO] Source directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_20251012/
[INFO] Destination directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251012/
[WARNING] Destination already exists, removing: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251012/
[INFO] Created clean destination directory.
[INFO] Found 3360 ROOT files to process.
[PASS] wvfFind_event21706_trackID13_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event16100_trackID6_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event6386_trackID2_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event20598_trackID19_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event17205_trackID14_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event3237_trackID1_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event17163_trackID10_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event16742_trackID19_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event6644_trackID17_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event959_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event16999_trackID6_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event3314_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event8010_trackID8_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event23369_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event8976_trackID13_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event10176_trackID6_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event18332_trackID21_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event201_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event225_trackID4_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event10819_trackID5_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event19285_trackID5_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event16650_trackID18_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event14130_trackID20_opNum2_merged.root (ms_ch=2)
[PASS] wvfFind_event6943_trackID0_opNum3.root → copied (ms_ch=3)
[PASS] wvfFind_event20570_trackID13_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event12735_trackID27_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event6130_trackID15_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event24493_trackID17_opNum6_merged.root → copied (ms_ch=6)
