[INFO] Source directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_20251016/
[INFO] Destination directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251016/
[WARNING] Destination already exists, removing: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251016/
[INFO] Created clean destination directory.
[INFO] Found 3357 ROOT files to process.
[PASS] wvfFind_event21654_trackID0_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event10042_trackID0_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event22135_trackID19_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event7820_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event4338_trackID39_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event21351_trackID2_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event23148_trackID18_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event5034_trackID0_opNum1_merged.root (ms_ch=1)
[PASS] wvfFind_event13345_trackID30_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event19424_trackID17_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event5075_trackID5_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event21730_trackID1_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event4757_trackID10_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event24145_trackID12_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event1483_trackID12_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event16427_trackID1_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event20948_trackID19_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event17603_trackID1_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event16852_trackID21_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event12850_trackID1_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event24646_trackID19_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event3090_trackID1_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event10511_trackID19_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event24418_trackID18_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event24077_trackID14_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event16411_trackID3_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event15812_trackID8_opNum1_merged.root (ms_ch=1)
[PASS] wvfFind_event6345_trackID14_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event3457_trackID9_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event1425_trackID2_opNum3.root → copied (ms_ch=3)
[PASS] wvfFind_event21011_trackID19_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event9051_trackID19_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event7306_trackID8_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event2359_trackID11_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event5665_trackID19_opNum3.root → copied (ms_ch=3)
[SKIP] wvfFind_event19455_trackID1_opNum2.root (ms_ch=2)
[PASS] wvfFind_event19579_trackID8_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event16649_trackID3_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event2556_trackID7_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event12679_trackID12_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event341_trackID2_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event8848_trackID22_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event16446_trackID11_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event9878_trackID7_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event4077_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event11164_trackID21_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event7639_trackID25_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event13207_trackID0_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event24992_trackID4_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event5009_trackID10_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event12029_trackID6_opNum1_merged.root (ms_ch=1)
[PASS] wvfFind_event13740_trackID0_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event11468_trackID7_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event9143_trackID2_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event14420_trackID6_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event8255_trackID6_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event5917_trackID1_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event4999_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event8782_trackID20_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event23052_trackID11_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event1029_trackID16_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event23836_trackID8_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event4381_trackID5_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event22476_trackID19_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event9146_trackID7_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event7103_trackID19_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event9846_trackID21_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event7374_trackID16_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event10463_trackID5_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event6821_trackID13_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event3575_trackID24_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event4371_trackID18_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event22840_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event14664_trackID14_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event18354_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event9781_trackID21_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event22959_trackID3_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event14448_trackID6_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event8645_trackID0_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event23627_trackID0_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event10954_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event7178_trackID13_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event15524_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event15163_trackID24_opNum9_merged.root → copied (ms_ch=9)
