[INFO] Source directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_20251028/
[INFO] Destination directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251028/
[WARNING] Destination already exists, removing: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251028/
[INFO] Created clean destination directory.
[SKIP] wvfFind_event10115_trackID3_opNum2_merged.root (ms_ch=2)
[PASS] wvfFind_event15977_trackID13_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event5834_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event24508_trackID1_opNum9.root → copied (ms_ch=9)
[PASS] wvfFind_event23455_trackID15_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event21517_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event20304_trackID14_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event8057_trackID0_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event15931_trackID16_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event24144_trackID13_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event16861_trackID5_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event7695_trackID3_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event11903_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event21717_trackID4_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event16967_trackID8_opNum8_merged.root → copied (ms_ch=8)
[SKIP] wvfFind_event1842_trackID16_opNum1_merged.root (ms_ch=1)
[SKIP] wvfFind_event20672_trackID9_opNum2_merged.root (ms_ch=2)
[PASS] wvfFind_event12162_trackID8_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event15200_trackID7_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event5053_trackID6_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event8226_trackID21_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event9140_trackID10_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event15675_trackID19_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event20491_trackID12_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event14_trackID13_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event12412_trackID1_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event19244_trackID11_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event21381_trackID0_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event12709_trackID7_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event5707_trackID14_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event8605_trackID6_opNum3.root → copied (ms_ch=3)
[PASS] wvfFind_event14711_trackID5_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event21172_trackID27_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event13812_trackID1_opNum9_merged.root → copied (ms_ch=9)
