[INFO] Source directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_20251042/
[INFO] Destination directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251042/
[WARNING] Destination already exists, removing: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251042/
[INFO] Created clean destination directory.
[INFO] Found 14572 ROOT files to process.
[PASS] wvfFind_event79436_trackID1_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event66710_trackID7_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event28423_trackID8_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event32554_trackID5_opNum1_merged.root (ms_ch=1)
[PASS] wvfFind_event408_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event47829_trackID6_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event9746_trackID13_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event64526_trackID20_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event53484_trackID1_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event51003_trackID10_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event88904_trackID11_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event1288_trackID3_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event45687_trackID15_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event15792_trackID15_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event66823_trackID2_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event87135_trackID2_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event13740_trackID15_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event31429_trackID10_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event41673_trackID23_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event45004_trackID22_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event84469_trackID0_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event65095_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event17619_trackID9_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event31690_trackID12_opNum9.root → copied (ms_ch=9)
[PASS] wvfFind_event85429_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event23758_trackID7_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event66280_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event47933_trackID29_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event10665_trackID5_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event64199_trackID23_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event44302_trackID22_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event28891_trackID15_opNum1_merged.root (ms_ch=1)
[PASS] wvfFind_event76607_trackID9_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event17860_trackID18_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event50272_trackID4_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event70746_trackID8_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event75760_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event28782_trackID5_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event63111_trackID18_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event81346_trackID26_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event392_trackID8_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event86007_trackID12_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event73168_trackID0_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event67679_trackID12_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event78869_trackID12_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event4488_trackID1_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event74747_trackID21_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event62662_trackID7_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event81672_trackID4_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event63867_trackID5_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event41626_trackID3_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event47245_trackID0_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event31684_trackID1_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event31818_trackID1_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event36683_trackID10_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event43175_trackID5_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event84584_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event77761_trackID3_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event666_trackID8_opNum3_merged.root → copied (ms_ch=3)
[SKIP] wvfFind_event7205_trackID40_opNum2_merged.root (ms_ch=2)
[PASS] wvfFind_event29501_trackID28_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event42477_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event50463_trackID13_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event41128_trackID6_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event57768_trackID18_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event37749_trackID12_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event61135_trackID6_opNum3.root → copied (ms_ch=3)
[PASS] wvfFind_event74326_trackID19_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event26396_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event42619_trackID12_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event18359_trackID4_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event85974_trackID13_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event43561_trackID0_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event30971_trackID8_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event18193_trackID1_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event74431_trackID0_opNum9_merged.root → copied (ms_ch=9)
