============================================================
CONFIG SUMMARY
============================================================
SRC_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_merged_applyCut_thre3
DST_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam
Cut window [A,B]: [-0.12, -0.03]
SEARCH_WINDOW   : 4
DRY_RUN         : False
LOG_FILES:
  - /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/beam28867/print.log
============================================================

[INFO] Building Pandora_T0 index from logs...
[INFO] Reading /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/beam28867/print.log
[INFO] Indexed candidates: 8842

[INFO] Found ROOT files: 6575

[COPY] event=1000, trackID=11, T0=0.447944 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event1000_trackID11_opNum7.root
[COPY] event=10019, trackID=16, T0=-1.63147 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event10019_trackID16_opNum7.root
[COPY] event=10036, trackID=0, T0=-0.8554 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event10036_trackID0_opNum3_merged.root
[COPY] event=10052, trackID=5, T0=0.0998957 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event10052_trackID5_opNum4.root
[COPY] event=10094, trackID=24, T0=0.249425 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event10094_trackID24_opNum5_merged.root
[COPY] event=10114, trackID=21, T0=-2.22291 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event10114_trackID21_opNum9.root
[COPY] event=10127, trackID=6, T0=-1.94357 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event10127_trackID6_opNum8.root
[COPY] event=10144, trackID=0, T0=-1.30536 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event10144_trackID0_opNum4.root
[COPY] event=10156, trackID=4, T0=-1.0876 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event10156_trackID4_opNum5.root
[COPY] event=10183, trackID=0, T0=-0.91594 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event10183_trackID0_opNum3.root
[COPY] event=10203, trackID=7, T0=-2.01797 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event10203_trackID7_opNum8.root
[COPY] event=10230, trackID=2, T0=-0.952193 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event10230_trackID2_opNum4_merged.root
[COPY] event=10238, trackID=8, T0=-1.45273 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28867_new202602/wvf_applyCut_removeBeam/wvfFind_event10238_trackID8_opNum8_merged.root
