
Processing ROOT file:
michelt0_decon_run028116_0005_dataflow4_datawriter_0_20240724T091521.root

Event: 16183 | Track IDs: 0 6 

Event: 16191 | Track IDs: 4 9 11 

Event: 16199 | Track IDs: 1 5 11 42 

Event: 16207 | Track IDs: 0 2 14 

Event: 16215 | Track IDs: 1 6 11 

Event: 16223 | Track IDs: 1 11 

Event: 16231 | Track IDs: 0 

Event: 16239 | Track IDs: 21 

Event: 16247 | Track IDs: 

Event: 16255 | Track IDs: 2 

Event: 16263 | Track IDs: 

Event: 16271 | Track IDs: 

Event: 16279 | Track IDs: 2 

Event: 16287 | Track IDs: 1 

Event: 16295 | Track IDs: 0 1 5 

Event: 16303 | Track IDs: 0 4 18 

Event: 16311 | Track IDs: 0 7 

Event: 16319 | Track IDs: 1 

Event: 16327 | Track IDs: 0 3 4 35 

Event: 16335 | Track IDs: 3 

Event: 16343 | Track IDs: 0 15 

Event: 16351 | Track IDs: 2 12 

Event: 16431 | Track IDs: 22 

Event: 16439 | Track IDs: 8 



Processing ROOT file:
michelt0_decon_run028116_0286_dataflow1_datawriter_0_20240724T112754.root

Event: 70929 | Track IDs: 0 13 

Event: 70937 | Track IDs: 2 25 

Event: 70945 | Track IDs: 1 10 

Event: 70953 | Track IDs: 

Event: 70961 | Track IDs: 0 1 5 

Event: 70969 | Track IDs: 

Event: 70977 | Track IDs: 0 16 

Event: 70985 | Track IDs: 0 

Event: 70993 | Track IDs: 6 

Event: 71001 | Track IDs: 21 

Event: 71009 | Track IDs: 

Event: 71017 | Track IDs: 

Event: 71025 | Track IDs: 0 5 21 25 

Event: 71033 | Track IDs: 

Event: 71041 | Track IDs: 31 

Event: 71049 | Track IDs: 2 3 12 14 

Event: 71057 | Track IDs: 5 

Event: 71065 | Track IDs: 15 

Event: 71073 | Track IDs: 6 

Event: 71081 | Track IDs: 5 9 12 

Event: 71089 | Track IDs: 3 15 

Event: 71097 | Track IDs: 3 33 47 59 106 

Event: 71105 | Track IDs: 11 

Event: 71113 | Track IDs: 0 1 

Event: 71121 | Track IDs: 2 3 11 

Event: 71129 | Track IDs: 

Event: 71137 | Track IDs: 9 20 

Event: 71145 | Track IDs: 0 

Event: 71153 | Track IDs: 1 12 

Event: 71161 | Track IDs: 10 24 25 

Event: 71201 | Track IDs: 1 2 8 



Processing ROOT file:
michelt0_decon_run028116_0061_dataflow7_datawriter_0_20240724T094145.root

Event: 15135 | Track IDs: 

Event: 15143 | Track IDs: 1 

Event: 15151 | Track IDs: 3 

Event: 15159 | Track IDs: 

Event: 15167 | Track IDs: 2 24 

Event: 15175 | Track IDs: 10 

Event: 15183 | Track IDs: 0 2 

Event: 15191 | Track IDs: 8 15 

Event: 15199 | Track IDs: 0 3 14 

Event: 15207 | Track IDs: 5 

Event: 15215 | Track IDs: 1 21 22 

Event: 15223 | Track IDs: 0 3 7 

Event: 15231 | Track IDs: 

Event: 15239 | Track IDs: 8 

Event: 15247 | Track IDs: 5 6 20 

Event: 15255 | Track IDs: 5 9 22 

Event: 15263 | Track IDs: 0 2 

Event: 15271 | Track IDs: 0 1 10 

Event: 15279 | Track IDs: 

Event: 15287 | Track IDs: 11 

Event: 15295 | Track IDs: 0 

Event: 15303 | Track IDs: 1 2 

Event: 15311 | Track IDs: 7 

Event: 15319 | Track IDs: 1 23 

Event: 15327 | Track IDs: 0 4 19 23 

Event: 15335 | Track IDs: 

Event: 15343 | Track IDs: 2 9 21 25 

Event: 15351 | Track IDs: 9 

Event: 15359 | Track IDs: 

Event: 15367 | Track IDs: 0 

Event: 15375 | Track IDs: 0 3 



Processing ROOT file:
michelt0_decon_run028116_0039_dataflow1_datawriter_0_20240724T093119.root

Event: 9609 | Track IDs: 0 6 7 

Event: 9617 | Track IDs: 19 

Event: 9689 | Track IDs: 1 

Event: 9697 | Track IDs: 1 

Event: 9705 | Track IDs: 8 

Event: 9713 | Track IDs: 15 

Event: 9721 | Track IDs: 8 

Event: 9729 | Track IDs: 

Event: 9737 | Track IDs: 3 

Event: 9745 | Track IDs: 13 

Event: 9753 | Track IDs: 4 

Event: 9761 | Track IDs: 2 

Event: 9769 | Track IDs: 1 6 

Event: 9777 | Track IDs: 8 17 

Event: 9785 | Track IDs: 

Event: 9793 | Track IDs: 3 6 9 12 

Event: 9801 | Track IDs: 2 

Event: 9809 | Track IDs: 3 29 

Event: 9817 | Track IDs: 3 20 

Event: 9825 | Track IDs: 26 

Event: 9833 | Track IDs: 0 2 

Event: 9841 | Track IDs: 0 3 8 10 23 

Event: 9849 | Track IDs: 8 

Event: 9857 | Track IDs: 

Event: 9865 | Track IDs: 2 

Event: 9873 | Track IDs: 0 1 

Event: 9881 | Track IDs: 2 

Event: 9889 | Track IDs: 

Event: 9897 | Track IDs: 10 

Event: 9905 | Track IDs: 2 4 

Event: 9913 | Track IDs: 5 



Processing ROOT file:
michelt0_decon_run028116_0236_dataflow3_datawriter_0_20240724T110405.root

Event: 58507 | Track IDs: 16 

Event: 58515 | Track IDs: 

Event: 58547 | Track IDs: 0 11 

Event: 58555 | Track IDs: 1 3 

Event: 58563 | Track IDs: 4 8 22 

Event: 58571 | Track IDs: 

Event: 58579 | Track IDs: 

Event: 58587 | Track IDs: 

Event: 58595 | Track IDs: 0 

Event: 58603 | Track IDs: 

Event: 58611 | Track IDs: 8 

Event: 58619 | Track IDs: 

Event: 58627 | Track IDs: 0 10 

Event: 58635 | Track IDs: 0 3 9 

Event: 58643 | Track IDs: 1 7 16 

Event: 58651 | Track IDs: 0 7 

Event: 58659 | Track IDs: 

Event: 58667 | Track IDs: 

Event: 58675 | Track IDs: 9 

Event: 58683 | Track IDs: 

Event: 58691 | Track IDs: 

Event: 58699 | Track IDs: 0 

Event: 58707 | Track IDs: 3 12 

Event: 58715 | Track IDs: 1 7 8 

Event: 58723 | Track IDs: 4 

Event: 58731 | Track IDs: 2 

Event: 58739 | Track IDs: 

Event: 58747 | Track IDs: 6 

Event: 58755 | Track IDs: 

Event: 58763 | Track IDs: 5 

Event: 58771 | Track IDs: 1 3 27 



Processing ROOT file:
michelt0_decon_run028116_0037_dataflow3_datawriter_0_20240724T093021.root

Event: 9147 | Track IDs: 15 

Event: 9155 | Track IDs: 1 3 

Event: 9163 | Track IDs: 11 15 

Event: 9171 | Track IDs: 3 12 

Event: 9211 | Track IDs: 7 

Event: 9219 | Track IDs: 1 

Event: 9227 | Track IDs: 5 9 11 

Event: 9235 | Track IDs: 

Event: 9243 | Track IDs: 5 

Event: 9251 | Track IDs: 

Event: 9259 | Track IDs: 1 6 

Event: 9267 | Track IDs: 6 

Event: 9275 | Track IDs: 0 

Event: 9283 | Track IDs: 2 4 

Event: 9291 | Track IDs: 26 

Event: 9299 | Track IDs: 4 14 

Event: 9307 | Track IDs: 6 

Event: 9315 | Track IDs: 1 

Event: 9323 | Track IDs: 

Event: 9331 | Track IDs: 

Event: 9339 | Track IDs: 0 8 

Event: 9347 | Track IDs: 

Event: 9355 | Track IDs: 5 8 13 26 

Event: 9363 | Track IDs: 

Event: 9395 | Track IDs: 3 

Event: 9403 | Track IDs: 1 11 

Event: 9411 | Track IDs: 2 7 27 

Event: 9419 | Track IDs: 

Event: 9427 | Track IDs: 4 

Event: 9435 | Track IDs: 0 

Event: 9443 | Track IDs: 6 



Processing ROOT file:
michelt0_decon_run028116_0008_dataflow4_datawriter_0_20240724T091644.root

Event: 1988 | Track IDs: 2 4 5 

Event: 1996 | Track IDs: 9 25 30 

Event: 2004 | Track IDs: 4 9 20 

Event: 2012 | Track IDs: 

Event: 2020 | Track IDs: 11 

Event: 2028 | Track IDs: 

Event: 2036 | Track IDs: 8 27 

Event: 2044 | Track IDs: 0 37 

Event: 2052 | Track IDs: 5 

Event: 2060 | Track IDs: 0 8 

