Run Event TrackID VertexX VertexY VertexZ
28891 112214 4 27.6142 593.684 161.998
28891 112230 2 160.635 593.565 0.959017
28891 112254 1 141.169 596.937 301.171
28891 112270 29 30.2084 376.862 228.39
28891 112318 12 76.8511 592.174 292.81
28891 320024 9 84.2097 596.869 186.438
28891 320032 3 -30.7463 593.48 293.268
28891 320040 4 76.3754 598.771 47.9759
28891 320056 8 -158.968 166.681 309.637
28891 320080 9 67.1977 561.062 135.686
28891 320096 13 11.6146 354.654 449.446
28891 139386 2 -13.4996 445.501 445.147
28891 139410 3 29.7188 592.619 192.371
28891 139538 18 -362.695 341.531 356.395
28891 139578 15 45.5759 252.944 451.308
28891 232430 20 3.65279 590.493 214.101
28891 232462 9 39.1712 316.003 448.39
28891 232590 11 84.3567 542.643 197.575
28891 360903 1 -73.3754 600.19 458.419
28891 360975 6 9.87206 597.472 68.6466
28891 32337 25 6.03271 587.884 337.827
28891 32361 6 123.689 599.032 168.826
28891 32393 9 101.207 593.64 233.783
28891 32473 23 18.8157 591.827 416.816
28891 76895 2 229.666 607.785 230.031
28891 76911 10 35.9912 582.306 249.462
28891 331226 4 92.2048 600.521 228.086
28891 329597 4 180.184 396.839 367.147
28891 329669 24 95.9997 608.094 457.294
28891 329837 20 -28.2613 122.236 289.031
28891 170922 2 140.234 598.872 410.132
28891 369866 2 259.704 608.635 89.1096
28891 369922 0 218.864 563.208 250.292
28891 190757 7 77.5848 553.981 457.492
28891 190757 8 8.03714 601.066 455.839
28891 190781 19 49.0387 590.551 392.555
28891 190845 14 -22.3537 589.746 341.087
28891 267108 19 -91.78 282.793 89.8289
28891 267164 5 -340.12 238.359 416.064
28891 267276 6 54.5413 499.666 451.41
28891 209090 4 106.177 591.225 246.996
28891 209090 12 9.753 418.382 190.025
28891 209250 7 97.288 591.424 257.738
28891 277319 15 37.1571 591.026 380.543
28891 277479 17 42.5109 589.006 320.622
28891 352979 6 104.309 596.609 178.864
28891 353067 8 -62.5778 597.976 12.3268
28891 19633 6 -48.8526 588.431 274.876
28891 19665 15 65.6586 594.488 421.057
28891 19801 8 60.3024 596.285 137.529
28891 87294 4 116.417 531.64 307.56
28891 66773 13 -59.9245 512.671 365.207
28891 66797 9 87.8103 210.579 9.47668
28891 66909 14 -45.3959 593.024 226.644
28891 66957 23 30.9042 495.134 341.858
28891 66965 8 -72.2413 537.544 232.412
28891 90802 9 85.0898 604.351 455.168
28891 133024 5 -20.1648 530.217 11.9955
28891 133064 11 39.8477 512.198 308.746
28891 295126 10 -27.9762 589.823 284.003
28891 295278 8 62.2762 589.952 251.728
28891 191381 16 47.1679 593.112 409.497
28891 191445 11 29.6587 561.18 453.568
28891 25579 5 142.979 597.605 312.899
28891 25683 14 18.5481 591.073 377.538
28891 188540 6 40.9162 588.999 306.178
28891 188556 5 311.743 609.528 371.722
28891 188668 4 173.227 400.068 459.339
28891 266254 3 47.931 576.884 226.397
28891 108003 25 -7.68815 513.468 448.217
28891 108027 11 102.178 608.561 455.609
28891 316717 11 12.7998 481.473 230.082
28891 316733 8 100.103 594.097 278.214
28891 10021 7 51.8375 591.897 368.912
28891 10045 2 130.276 601.604 114.728
28891 10101 3 346.012 489.37 445.284
28891 30652 11 60.565 597.614 84.6552
28891 30708 1 201.899 603.082 313.173
28891 173204 4 115.935 586.494 461.211
28891 158347 5 64.6144 500.008 351.159
28891 158379 7 -27.9389 591.709 133.796
28891 163929 5 115.91 246.737 352.948
28891 164049 9 77.0718 329.553 138.326
28891 164089 31 36.3552 298.731 447.079
28891 164113 15 7.80461 441.763 448.785
28891 164121 0 212.495 358.631 233.961
28891 164129 11 14.684 587.762 366.921
28891 55364 0 133.12 599.575 198.241
28891 55524 12 81.6505 297.374 384.036
28891 242596 7 4.61462 597.093 46.9777
28891 242628 4 97.3349 511.831 457.701
28891 242660 6 26.5213 578.984 460.161
28891 242724 17 25.3328 589.936 375.21
28891 221506 5 368.11 398.391 313.629
28891 221642 0 266.074 385.801 151.122
28891 221642 8 68.2225 594.967 169.587
28891 221666 18 35.0321 575.59 404.509
28891 221690 9 64.1005 594.532 407.482
28891 221706 5 171.402 341.636 194.153
28891 239000 11 -147.41 596.799 306.144
28891 353227 11 -361.0 600.112 421.836
28891 353347 4 -162.417 599.045 311.114
28891 247509 5 141.376 599.995 234.583
28891 247525 15 -19.5626 450.954 448.671
28891 247557 22 -7.85704 316.905 14.9439
28891 247637 19 28.5607 407.816 133.5
28891 247725 24 67.1065 586.124 232.656
28891 32280 3 -27.8402 589.356 384.525
28891 32408 4 135.176 534.546 457.158
28891 309063 1 58.6017 525.049 450.709
28891 309087 10 2.19414 578.516 289.837
28891 192992 5 34.3299 590.917 358.077
28891 193056 22 70.4668 593.05 368.719
28891 193136 19 12.8467 601.35 456.54
28891 193160 9 -93.2686 469.147 308.538
28891 193168 4 56.5945 588.983 294.054
28891 193176 17 69.9429 558.966 459.016
28891 193184 0 344.957 531.314 168.372
28891 280113 28 -22.4238 413.54 151.475
28891 280137 0 -337.923 467.962 285.932
28891 280153 2 158.307 431.41 3.15827
28891 197459 19 49.672 589.16 344.87
28891 197539 7 160.803 460.386 425.849
28891 250135 8 138.119 517.632 396.202
28891 147576 9 -21.9893 519.935 138.67
28891 147600 7 100.72 593.574 310.51
28891 147616 5 70.4997 176.362 458.306
28891 331046 0 269.657 590.852 332.041
28891 331078 8 245.548 345.422 183.228
28891 331078 11 -69.5396 344.261 250.777
28891 18115 9 30.716 589.406 457.663
28891 18139 14 -56.5973 283.423 11.5713
28891 18155 11 96.4916 593.438 401.027
28891 18211 0 -88.7965 602.617 19.0113
28891 18211 2 66.8396 597.12 110.574
28891 18339 3 22.4435 533.326 448.542
28891 218774 9 110.961 578.203 104.011
28891 218942 10 40.0701 416.199 448.139
28891 9467 15 -34.5783 591.128 195.968
28891 9475 14 136.443 567.019 221.737
28891 9523 3 190.134 602.704 335.605
28891 9547 2 276.66 608.232 447.856
28891 9571 1 78.4072 442.622 4.9912
28891 9587 2 165.555 532.531 173.043
28891 9667 5 -39.4299 562.122 7.69567
28891 9667 12 -27.0353 587.562 375.783
28891 259326 4 21.4725 590.1 346.14
28891 236625 8 50.2586 589.043 282.555
28891 236633 19 73.2883 589.696 256.552
28891 236649 1 -325.971 600.299 370.583
28891 236777 5 161.581 603.409 104.224
28891 84412 10 -36.6854 566.084 119.342
28891 84444 2 17.5692 599.351 47.4536
28891 84452 7 65.9426 594.061 194.8
28891 84468 8 147.529 597.121 294.919
28891 194151 1 -146.434 599.64 344.224
28891 194159 17 -75.852 574.019 56.8908
28891 210636 5 144.441 462.828 365.592
28891 210652 6 180.043 600.704 397.211
28891 210684 0 350.352 551.758 176.539
28891 210756 15 -18.0278 597.826 281.528
28891 210764 9 124.03 596.72 320.756
28891 210788 9 -48.0225 289.23 15.1052
28891 314977 24 57.7716 593.216 431.485
28891 314985 19 23.0709 590.737 375.033
28891 315049 3 185.19 603.603 185.225
28891 352924 1 63.1224 570.977 91.5834
28891 353116 15 7.50062 588.722 305.158
28891 196728 11 -73.4931 402.054 8.9179
28891 196776 10 9.77193 604.249 442.6
28891 196880 10 28.6696 592.65 406.713
28891 155508 19 25.7415 457.511 447.965
28891 155556 8 47.5179 498.158 448.421
28891 155588 12 96.7926 475.975 203.158
28891 155732 3 71.8101 546.957 2.67805
28891 155732 32 -9.83143 356.069 141.764
28891 155740 1 146.885 602.953 2.17251
28891 44739 11 110.422 596.15 431.153
28891 44787 21 61.1615 489.3 170.965
28891 44891 15 145.442 598.209 373.131
28891 63309 3 -56.851 588.263 301.368
28891 63461 35 5.91122 591.542 227.624
28891 315507 36 8.92479 600.834 454.763
28891 315587 6 31.2186 591.922 283.445
28891 315595 6 33.9349 585.778 231.991
28891 315611 12 -116.252 550.002 82.4729
28891 315667 11 30.997 558.979 456.015
28891 321186 7 249.185 302.723 461.318
28891 321258 2 -108.125 595.223 412.594
28891 321290 5 15.3084 444.141 448.782
28891 321338 22 -6.11465 163.826 237.065
28891 321354 14 16.4674 592.589 132.465
28891 175089 14 23.7699 580.036 398.108
28891 175217 14 74.4971 475.515 402.113
28891 175233 5 96.402 597.207 75.3815
28891 175249 13 42.0975 589.171 323.851
28891 175281 10 103.56 596.635 423.725
28891 175321 10 -49.3257 592.545 357.252
28891 115409 2 -81.7979 490.536 452.026
28891 115433 1 351.67 240.764 252.217
28891 115497 15 194.779 604.386 247.794
28891 359465 14 12.6618 349.69 442.365
28891 359489 19 -27.3946 164.928 388.172
28891 359497 5 85.8637 594.52 395.546
28891 359513 26 12.0399 591.601 431.255
28891 342512 22 6.59396 304.324 446.845
28891 342512 26 36.2099 244.239 447.361
28891 342664 12 -49.7125 401.468 12.7241
28891 342712 42 13.8581 150.534 266.116
28891 153075 4 16.7538 587.284 241.129
28891 153259 6 68.4317 518.309 456.247
28891 247852 3 109.145 596.402 431.088
28891 247900 3 -113.909 514.962 339.294
28891 247916 3 69.8086 597.093 84.8263
28891 247924 1 168.183 604.593 17.8591
28891 247940 13 -149.762 598.56 120.275
28891 68733 12 -12.9424 589.693 377.702
28891 68829 2 -95.729 566.748 456.125
28891 92813 14 -13.3597 555.074 9.2348
28891 92845 4 175.275 554.158 417.97
28891 92901 2 240.563 388.471 135.159
28891 92957 12 18.7218 588.654 307.883
28891 279041 19 -23.957 586.043 258.054
28891 279041 35 6.92494 582.546 340.769
28891 279241 6 -202.833 518.041 137.172
28891 217321 12 83.3097 591.749 336.805
28891 217329 13 16.6465 240.791 442.649
28891 217449 1 -220.919 601.257 18.573
28891 217457 18 20.2115 153.129 85.0923
28891 217465 6 -186.075 510.845 404.595
28891 217465 10 119.346 500.12 173.892
28891 82514 0 277.439 608.615 74.2617
28891 85938 21 57.8054 593.957 401.92
28891 179675 0 234.947 609.297 15.2401
28891 179683 22 -33.6251 501.099 241.803
28891 249749 2 71.8552 590.723 316.747
28891 249829 24 -10.6561 590.097 341.026
28891 249869 0 307.622 608.904 37.6425
28891 66284 2 239.368 542.781 394.711
28891 66324 12 134.332 596.194 247.888
28891 66332 15 11.2895 347.895 447.817
28891 66412 12 -102.154 592.13 228.22
28891 348224 27 26.8883 333.803 131.887
28891 348336 8 27.3784 591.763 195.653
28891 242866 1 261.486 430.343 232.715
28891 223473 9 -31.395 585.632 391.562
28891 223505 9 60.8603 588.854 265.314
28891 223537 10 174.587 602.105 336.287
28891 74421 11 119.368 599.694 84.7789
28891 74517 10 72.8734 596.644 123.864
28891 74621 22 56.0825 597.154 403.302
28891 373302 0 -343.459 441.06 290.224
28891 373334 10 167.438 604.354 0.233837
28891 373350 18 33.2546 169.181 14.9121
28891 373470 25 -24.5033 477.333 326.07
28891 36291 12 129.914 363.108 189.462
28891 36315 15 -18.8676 184.458 16.4502
28891 41178 0 104.472 477.903 453.568
28891 41298 13 64.6454 434.045 325.468
28891 85839 4 94.9801 593.376 294.809
28891 85863 5 120.626 598.982 437.246
28891 85943 9 -23.9324 590.072 376.785
28891 85991 15 81.6165 344.004 319.495
28891 85991 18 9.72839 551.485 302.384
28891 200939 4 105.033 595.618 354.728
28891 200979 2 104.568 559.94 232.133
28891 262544 1 191.641 604.35 81.3613
28891 262584 13 -107.059 178.451 448.509
28891 151838 1 287.175 608.411 11.0358
28891 151950 13 34.6728 599.025 12.0352
28891 19634 6 72.5886 598.564 168.684
28891 212987 1 106.633 595.724 232.965
28891 213051 3 146.18 600.082 -0.423212
28891 213051 5 68.6728 610.063 462.332
28891 285689 1 26.0841 589.57 374.634
28891 182074 21 53.8478 592.386 409.148
28891 182162 7 203.893 330.364 233.008
28891 182178 0 -156.244 429.792 211.151
28891 182234 6 -81.4521 251.031 22.1749
28891 339522 4 106.289 474.045 455.222
28891 339602 14 13.3081 588.491 292.862
28891 339642 3 -94.634 604.311 450.894
28891 339658 15 -365.078 440.961 298.141
28891 339722 25 16.375 198.277 447.834
28891 339730 6 133.949 227.741 442.452
28891 153568 5 95.522 597.273 104.222
28891 355236 10 -51.566 577.782 155.888
28891 355316 39 21.8608 530.905 208.071
28891 355348 3 21.6538 577.676 244.912
28891 355364 19 -15.4858 507.013 129.182
28891 355380 17 18.0994 463.758 11.3821
28891 20585 0 -61.0468 601.131 455.079
28891 20713 2 210.983 493.186 75.55
28891 20713 13 0.489851 516.979 303.992
28891 20729 13 31.0023 589.171 279.424
28891 351516 16 26.2518 589.649 318.258
28891 351660 19 -9.3573 587.729 344.446
28891 22158 9 -13.5558 486.368 143.262
28891 71966 10 20.4902 588.104 291.325
28891 72046 5 28.7159 596.397 439.681
28891 87347 16 87.2648 400.274 250.903
28891 87411 17 67.8244 589.993 392.333
28891 87531 11 78.8453 588.231 346.081
28891 151052 4 15.1533 509.407 451.64
28891 344158 16 -8.59437 587.828 335.87
28891 344222 3 131.697 602.151 125.971
28891 230405 10 73.5952 249.884 389.989
28891 230533 1 211.924 351.069 70.0369
28891 230549 2 51.7541 589.022 261.82
28891 230581 3 209.665 538.243 68.92
28891 75167 4 364.656 587.079 71.6406
28891 75191 1 -46.796 397.892 13.0175
28891 53114 16 166.327 598.911 372.886
28891 53258 7 46.5764 566.002 184.435
28891 171161 6 45.9775 594.598 406.662
28891 171225 41 6.83538 332.789 383.546
28891 171233 21 29.3817 402.635 229.54
28891 171273 7 186.95 600.245 292.329
28891 349187 0 177.612 606.622 55.1458
28891 349203 9 189.153 605.092 28.1617
28891 349299 7 90.4699 593.583 332.861
28891 62365 8 -18.122 505.459 232.699
28891 62389 20 59.7566 592.638 363.693
28891 86554 14 -27.7778 329.798 15.0741
28891 86570 4 152.552 340.502 90.8987
28891 86714 5 -196.636 600.424 280.404
28891 86762 9 -101.423 601.429 453.492
28891 86770 11 68.5367 495.119 455.279
28891 86778 7 88.0444 518.481 309.185
28891 336694 13 56.1452 297.385 406.419
28891 336758 36 5.23605 453.044 347.092
28891 336766 9 -2.05069 575.745 272.972
28891 66237 0 98.4154 599.194 150.562
28891 66365 10 55.3344 591.659 233.21
28891 336291 10 27.5071 435.23 447.466
28891 336483 33 7.95507 590.157 315.476
28891 357387 5 54.4153 595.305 165.898
28891 357451 16 -11.1069 301.706 440.866
28891 357515 8 83.127 449.733 250.772
28891 357555 14 -24.15 381.62 256.976
28891 357603 18 -474.5 279.576 148.819
28891 298947 5 84.9945 591.797 302.345
28891 298947 9 10.5187 595.496 48.7645
28891 298971 3 87.94 588.478 306.907
28891 299011 10 -13.8455 381.196 440.895
28891 227541 2 -118.597 592.381 360.729
28891 227557 10 177.328 601.867 160.286
28891 227589 4 -132.213 456.635 372.492
28891 185544 21 41.4961 510.677 354.26
28891 185648 18 364.819 413.312 213.124
28891 185744 7 83.025 557.96 456.763
28891 314727 5 131.848 600.766 227.856
28891 314839 34 -15.6881 590.597 152.056
28891 38735 21 17.4512 133.544 448.715
28891 38791 3 -201.911 542.306 298.018
28891 291446 6 171.405 603.88 81.8361
28891 352464 14 21.3221 594.276 171.161
28891 352632 9 90.5903 596.432 139.202
28891 78717 26 -71.1756 298.122 10.6206
28891 78765 22 22.3404 234.823 14.8846
28891 78837 2 -114.833 455.383 453.708
28891 123431 10 45.0706 588.566 279.933
28891 123447 26 13.9845 587.994 359.666
28891 366102 1 109.628 605.089 450.627
28891 103430 31 -15.3611 569.743 107.268
28891 103574 8 -82.4529 590.087 264.936
28891 61544 2 346.941 472.252 133.797
28891 61656 6 182.577 600.297 433.093
28891 61672 14 -39.7499 316.574 189.254
28891 61696 7 77.5825 594.55 386.585
28891 61720 13 82.6781 453.119 138.505
28891 61736 5 84.4159 593.295 309.153
28891 299105 20 51.312 592.294 431.471
28891 299257 9 -25.4434 436.888 15.3372
28891 299321 11 15.0865 558.905 5.07013
28891 263167 2 33.0959 352.424 444.523
28891 263215 4 62.7482 575.461 167.79
28891 275357 9 49.0239 592.114 360.253
28891 275501 18 17.3165 569.78 240.514
28891 106225 1 347.428 473.489 361.045
28891 106225 16 55.7307 590.356 383.804
28891 106313 3 -345.442 432.629 31.27
28891 333818 1 -5.66611 596.88 45.4708
28891 333898 13 -61.8734 594.514 130.149
28891 334042 19 50.6833 589.259 280.174
28891 33387 28 40.0487 591.526 295.573
28891 33451 3 209.086 513.851 0.935526
28891 33475 1 197.254 531.601 290.302
28891 88399 7 71.4501 546.108 3.36878
28891 108652 4 72.6127 446.326 402.071
28891 108684 20 -39.1323 320.379 342.706
28891 108684 31 -25.2822 350.089 324.447
28891 108716 0 -263.237 389.092 355.532
28891 108748 16 -64.3145 597.572 78.2574
28891 248160 17 24.5672 591.032 341.347
28891 248168 5 121.3 485.35 249.843
28891 248224 1 248.421 606.828 265.009
28891 295141 5 126.034 594.049 221.954
28891 295285 24 14.3041 350.725 370.761
28891 295309 11 85.113 449.765 217.222
28891 366550 11 110.536 453.634 352.085
28891 366558 10 -144.872 602.144 72.9355
28891 366622 19 6.26945 577.295 337.451
28891 366670 16 -39.8744 543.313 195.711
28891 366678 3 -51.6196 597.217 82.5228
28891 366686 1 -61.254 551.026 153.836
28891 366774 1 -7.48409 554.512 7.28406
28891 83546 14 33.7358 587.289 426.885
28891 265374 5 30.9621 597.657 226.813
28891 265438 22 -12.0433 352.957 13.9185
28891 265494 2 84.5147 592.188 385.471
28891 265502 2 -171.251 598.419 365.632
28891 265566 5 -30.0521 589.326 167.253
28891 239594 11 35.0868 331.55 444.885
28891 239626 29 16.6443 589.364 339.797
28891 239634 3 -77.3645 588.952 263.039
28891 286100 24 37.7217 402.224 362.902
28891 286148 4 94.981 603.627 455.558
28891 99736 7 16.2202 590.49 188.987
28891 99752 16 -99.6489 586.437 232.621
28891 99808 1 181.76 586.302 119.06
28891 99848 9 24.002 592.979 324.939
28891 99864 2 101.976 605.98 67.9084
28891 99896 0 203.031 499.249 1.33858
28891 144656 12 9.33785 588.221 326.595
28891 144720 13 -10.6099 591.472 423.135
28891 144760 2 50.8772 589.792 367.946
28891 144808 2 251.996 575.483 459.1
28891 144816 2 161.973 440.549 458.966
28891 48085 4 171.191 601.387 388.773
28891 59278 3 -92.8166 592.441 317.354
28891 59438 5 -191.345 422.016 458.819
28891 168323 11 140.871 509.003 455.348
28891 168339 5 66.5232 591.201 311.926
28891 168339 21 23.0132 435.904 409.008
28891 128971 2 182.075 601.74 418.53
28891 128995 17 37.1279 593.299 352.908
28891 129115 11 30.5199 597.759 450.423
28891 143709 12 37.9544 333.286 297.471
28891 143717 10 207.937 422.744 439.771
28891 143725 2 51.5632 591.134 375.92
28891 143805 11 -75.8586 576.379 297.749
28891 143821 8 48.6221 590.31 369.837
28891 219508 29 -14.7544 431.531 198.991
28891 219684 8 110.866 409.785 455.257
28891 89302 2 348.298 286.413 459.013
28891 89518 36 9.57518 420.338 85.5073
28891 269446 6 21.1341 588.43 371.434
28891 269494 0 261.605 609.037 222.519
28891 367245 30 39.6188 587.542 407.377
28891 16500 6 -60.099 541.387 455.026
28891 16532 9 29.2894 608.737 8.63999
28891 16540 11 40.8155 218.252 448.544
28891 340062 9 -139.112 274.888 120.444
28891 340118 6 228.059 605.986 352.864
28891 79660 20 71.7331 574.697 399.196
28891 79716 1 179.095 496.326 153.944
28891 79740 23 0.577567 229.102 238.208
28891 79812 0 238.336 485.813 282.645
28891 79828 14 18.2528 542.345 453.314
28891 79836 11 -23.6076 591.778 409.685
28891 79844 1 304.932 608.265 235.487
28891 53120 15 52.0731 593.879 218.843
28891 5232 1 332.268 445.314 17.791
28891 5232 12 -95.7367 580.455 241.115
28891 5304 2 190.278 575.831 347.358
28891 313756 11 37.2168 591.573 327.133
28891 313924 7 85.2483 594.335 206.515
28891 313924 12 18.8573 599.027 372.609
28891 42748 30 -24.7961 506.747 252.323
28891 42788 0 -179.363 603.298 103.024
28891 42820 13 45.6284 260.267 298.369
28891 42828 0 353.406 428.56 219.448
28891 299167 8 12.3351 588.031 354.212
28891 299279 8 94.2137 592.076 359.325
28891 240900 25 32.8918 586.904 318.543
28891 240980 10 -83.4933 230.9 232.326
28891 240996 0 34.3754 587.77 246.423
28891 310845 10 -190.198 566.08 146.007
28891 310861 8 185.637 601.864 363.943
28891 310869 15 8.60324 446.269 395.452
28891 310869 22 12.879 586.238 249.57
28891 310885 42 8.60749 334.228 233.69
