Run Event TrackID VertexX VertexY VertexZ
28891 128448 2 27.7049 593.075 228.715
28891 332610 9 -146.392 410.222 292.508
28891 332626 12 -107.982 188.477 149.994
28891 332746 10 31.7017 589.021 280.405
28891 332810 15 85.3558 595.215 386.969
28891 274594 15 34.9801 416.265 448.081
28891 274682 23 29.0241 520.653 64.4665
28891 143115 10 80.399 583.33 141.323
28891 143227 1 13.6947 590.648 394.998
28891 143267 6 59.2008 430.249 451.235
28891 246019 12 55.2518 595.914 134.583
28891 246227 10 -136.691 599.821 348.258
28891 246243 7 79.6143 595.032 191.412
28891 246275 5 95.0531 592.775 407.772
28891 272553 3 50.3319 589.224 240.464
28891 272577 6 65.1969 596.528 119.18
28891 272593 0 203.601 576.454 1.14647
28891 272641 5 86.3748 598.977 121.827
28891 272657 6 -48.7566 577.416 238.434
28891 272721 18 15.4096 601.503 455.883
28891 90184 22 -9.2202 388.725 95.2168
28891 90192 18 57.5215 547.167 169.292
28891 90256 14 65.8374 593.259 206.605
28891 356379 5 53.5594 548.857 403.351
28891 356379 31 22.9828 279.846 74.423
28891 356579 19 36.4381 361.232 307.966
28891 356603 6 41.5629 590.125 335.35
28891 315497 4 104.747 595.156 231.347
28891 315529 20 43.4945 169.043 323.178
28891 315617 8 38.7972 591.904 355.134
28891 315625 8 72.2677 593.752 316.277
28891 315681 11 204.176 473.284 460.507
28891 363902 9 -67.438 595.339 95.6164
28891 363982 28 44.2043 590.04 318.181
28891 140160 2 70.1826 598.679 30.4199
28891 140256 14 371.946 555.021 72.1289
28891 140288 22 56.8101 592.239 364.914
28891 140344 3 19.3705 565.082 377.692
28891 196737 26 75.3377 593.114 419.458
28891 196793 2 46.9613 580.347 5.23667
28891 196857 22 64.5261 473.312 168.268
28891 220057 27 64.5652 262.705 43.6862
28891 150313 32 13.8688 590.243 208.342
28891 150465 7 129.884 599.484 377.585
28891 320438 9 115.849 295.275 456.646
28891 320462 0 115.218 584.057 460.657
28891 198162 6 58.3908 315.579 450.709
28891 198242 12 37.6873 469.46 367.931
28891 198266 6 -119.517 511.887 403.233
28891 2239 12 86.7669 595.439 196.36
28891 2383 10 32.525 587.748 332.103
28891 2447 1 151.173 603.235 53.1355
28891 2455 20 71.7386 304.906 155.435
28891 88779 6 119.701 597.328 325.375
28891 88795 5 68.6049 595.688 297.377
28891 102516 0 287.798 578.415 1.07982
28891 102532 13 -365.804 401.12 435.509
28891 102548 3 82.1264 558.992 457.981
28891 124661 4 89.7391 551.186 457.287
28891 78641 26 28.3932 529.69 396.961
28891 78785 10 44.225 594.035 420.283
28891 278312 5 57.6569 593.841 372.661
28891 278312 22 33.4896 380.665 228.29
28891 278336 3 345.682 336.369 166.973
28891 278432 1 137.472 594.581 76.7502
28891 186047 4 -29.249 593.07 115.276
28891 186079 4 160.273 603.201 128.434
28891 186239 1 150.891 568.682 454.468
28891 330711 20 30.2819 588.26 304.708
28891 90580 18 362.443 197.527 336.011
28891 90708 19 22.7195 602.721 450.83
28891 145602 1 219.334 604.987 451.531
28891 145674 31 -10.202 247.084 233.178
28891 145794 8 -154.949 529.735 460.211
28891 115643 3 296.084 569.087 262.927
28891 115691 2 28.2474 595.19 99.3444
28891 115691 3 85.4517 595.573 387.573
28891 85008 5 -42.6316 308.133 8.99243
28891 85032 24 -30.4183 493.652 115.598
28891 203931 24 24.9413 593.431 355.056
28891 203963 2 120.814 441.647 186.859
28891 203963 7 119.561 597.358 414.145
28891 204059 2 73.1318 595.571 139.058
28891 204083 7 25.4822 304.82 445.563
28891 249787 5 -11.057 572.539 187.343
28891 249827 14 49.0275 386.0 289.814
28891 249875 15 -34.0744 487.858 36.6728
28891 340319 2 -112.935 597.479 104.668
28891 281100 13 20.4887 588.789 332.469
28891 281156 1 21.1015 472.419 16.1854
28891 281196 12 131.711 598.407 194.737
28891 350454 18 75.5616 154.98 232.571
28891 350590 19 62.4637 588.634 233.913
28891 350614 4 49.0827 447.332 451.697
28891 350646 1 198.734 459.61 0.883719
28891 361998 27 37.5519 591.8 345.861
28891 362038 18 361.438 372.215 326.111
28891 157776 7 5.54077 585.167 456.962
28891 157880 8 47.8857 597.642 139.893
28891 157904 2 46.6632 591.336 235.976
28891 307338 5 -77.4929 589.817 273.051
28891 307450 7 118.332 597.673 408.526
28891 307450 10 23.5737 373.024 446.848
28891 307482 23 11.9822 590.415 394.595
28891 333873 8 208.477 605.554 183.634
28891 333905 6 -15.2922 580.319 23.0537
28891 333953 6 31.918 588.992 336.906
28891 333969 32 16.1058 410.96 99.4346
28891 24892 20 -35.9756 382.629 32.7146
28891 24972 16 70.087 539.628 88.518
28891 25012 29 -16.0771 424.986 169.234
28891 25036 15 11.4519 593.631 433.571
28891 25036 18 -59.2516 355.578 20.7221
28891 245625 6 117.678 436.968 299.787
28891 245713 6 178.625 605.719 124.43
28891 30088 11 75.0547 594.789 288.435
28891 30152 13 72.0536 567.918 352.609
28891 87636 6 -112.087 327.225 450.221
28891 87652 9 198.362 601.279 349.642
28891 87652 14 83.6668 495.079 112.356
28891 231731 2 -83.4211 565.741 455.413
28891 231763 18 31.9362 594.774 109.234
28891 64035 18 48.8274 591.504 394.152
28891 64139 1 326.727 476.346 447.534
28891 64147 2 7.55023 592.964 142.417
28891 64163 15 54.0429 592.782 433.871
28891 100764 1 350.439 604.016 399.473
28891 100868 25 -5.92241 593.086 103.906
28891 100908 13 132.579 601.433 220.159
28891 124268 20 20.548 589.827 318.641
28891 124324 17 2.58691 581.839 181.433
28891 242637 4 108.979 383.797 344.371
28891 242653 2 35.6795 592.025 213.288
28891 242725 2 161.121 598.985 340.897
28891 242733 6 141.563 601.783 126.64
28891 115344 10 22.0085 450.076 352.436
28891 265890 10 82.5078 556.132 457.304
28891 265898 19 -41.9761 591.503 328.837
28891 265906 30 30.9234 513.969 267.947
28891 265970 0 216.999 605.177 308.997
28891 266018 4 52.3232 598.467 42.871
28891 266090 8 38.6651 588.971 432.317
28891 225430 5 89.269 601.302 11.2134
28891 225542 23 11.9845 588.028 365.149
28891 225614 7 -155.951 598.886 260.988
28891 225686 15 32.3706 589.86 274.527
28891 21849 0 343.654 563.377 312.443
28891 22017 3 115.013 365.742 453.194
28891 22041 10 -9.49735 585.447 364.771
28891 225266 30 9.54081 354.543 303.343
28891 225306 1 -176.185 599.078 256.277
28891 225410 23 32.732 592.284 160.475
28891 56838 5 43.3033 592.547 446.189
28891 57038 22 32.7407 596.376 76.1982
28891 278818 25 96.7038 195.123 232.727
28891 278962 8 29.0121 598.322 85.3707
28891 52230 4 -123.355 339.601 450.997
28891 52270 24 12.9508 441.331 143.862
28891 186404 6 109.225 537.553 389.938
28891 61271 14 9.3678 594.676 451.408
28891 61295 12 142.699 335.948 439.025
28891 61311 0 65.9558 477.992 452.676
28891 61407 7 121.868 366.972 453.891
28891 61423 3 -147.305 598.991 391.173
28891 61463 21 -41.8069 584.052 249.752
28891 181917 8 99.6505 566.925 190.484
28891 181997 6 -111.452 595.399 416.679
28891 182029 11 19.1292 589.531 323.75
28891 141626 7 -152.006 600.078 152.207
28891 141698 28 26.4931 401.809 445.758
28891 141762 0 -340.232 481.609 231.649
28891 355091 29 38.0982 582.915 232.667
28891 151373 5 181.864 455.272 1.97567
28891 151381 4 139.485 557.37 52.2891
28891 151405 0 5.71563 501.782 9.2042
28891 151413 28 1.63521 152.303 347.129
28891 323951 9 367.139 439.315 416.325
28891 324079 1 -192.108 292.578 369.671
28891 30603 4 82.2261 575.61 255.505
28891 30603 14 108.811 596.918 192.566
28891 30707 2 24.8172 589.601 267.023
28891 151320 16 28.5888 590.548 439.118
28891 151352 34 8.9922 130.572 410.919
28891 151480 1 226.143 411.366 179.618
28891 151520 5 186.594 599.822 242.739
28891 151520 10 -28.4479 494.149 14.2333
28891 188251 9 48.1951 592.921 326.487
28891 99801 7 113.79 495.448 457.487
28891 99841 4 -104.119 592.934 326.818
28891 99913 11 12.7011 599.56 10.8721
28891 67486 9 -222.157 603.643 142.431
28891 67630 18 73.5655 285.26 268.188
28891 342825 6 56.7038 552.122 451.184
28891 342881 4 232.787 605.142 268.998
28891 342905 3 -116.364 331.266 450.918
28891 72202 2 -103.779 593.252 376.446
28891 72210 0 202.255 540.612 187.758
28891 72266 10 101.682 440.817 198.526
28891 72338 11 76.2372 498.999 313.863
28891 72378 5 118.379 549.69 160.624
28891 72386 0 -226.261 601.083 461.499
28891 72402 19 25.0619 306.795 415.712
28891 72418 12 -43.8841 585.551 232.891
28891 339773 4 53.9158 589.914 322.314
28891 339829 13 46.1845 602.442 12.1854
28891 340013 5 38.1195 587.164 268.12
28891 142666 19 51.2689 352.246 163.784
28891 142666 23 60.5575 593.182 202.772
28891 142746 9 19.1087 589.193 291.033
28891 142786 6 51.7408 597.306 168.424
28891 81483 20 95.8676 593.003 356.261
28891 81515 1 -33.759 593.029 164.038
28891 81515 8 17.2479 517.76 10.9508
28891 81587 13 -69.0083 595.533 134.074
28891 360947 0 -199.492 436.325 460.159
28891 360971 2 -160.292 541.738 455.23
28891 360987 17 -131.55 426.56 218.371
28891 361027 11 40.5089 326.596 447.104
28891 52604 0 285.979 543.063 104.514
28891 52740 0 171.333 256.114 357.186
28891 52748 11 90.8779 556.721 3.73821
28891 52820 2 -9.25942 583.462 231.353
28891 167663 7 79.7836 596.696 154.635
28891 167687 10 -365.715 462.141 374.882
28891 167719 30 -8.24888 438.008 368.398
28891 167735 11 14.5524 408.89 7.78124
28891 167751 15 44.1905 318.1 444.622
28891 167791 0 343.128 435.866 128.303
28891 167855 10 163.254 592.606 450.82
28891 129078 21 14.7577 590.3 341.895
28891 129174 10 59.2579 178.579 338.102
28891 268658 43 14.0756 450.246 347.106
28891 268714 14 139.914 597.324 317.402
28891 268762 0 225.723 516.427 69.246
28891 268802 2 -51.2044 587.232 259.902
28891 371150 17 10.2273 588.947 388.537
28891 371214 13 81.4563 414.648 215.576
28891 252273 1 -339.959 494.148 275.711
28891 252337 13 44.7435 560.833 454.082
28891 252353 5 191.237 502.18 157.391
28891 35707 23 72.6366 521.525 438.76
28891 35715 4 186.393 602.241 222.855
28891 359564 14 5.02305 587.615 315.8
28891 105960 3 -23.5097 359.288 13.3064
28891 105968 13 55.3417 300.397 311.928
28891 294102 5 121.611 599.556 122.249
28891 294110 2 128.282 601.534 88.2897
28891 190982 21 72.2233 328.345 451.187
28891 191070 4 87.7799 592.406 176.601
28891 180568 11 37.2562 595.076 209.205
28891 180616 6 214.2 467.483 325.771
28891 180624 6 60.9088 348.785 9.8807
28891 180648 6 133.82 602.257 286.201
28891 180648 7 26.5525 597.455 39.7658
28891 180656 7 220.035 605.134 313.24
28891 180688 7 32.738 580.201 429.163
28891 107807 0 217.196 589.419 28.8772
28891 107879 9 7.48065 467.289 447.072
28891 206654 11 -5.07558 584.789 315.867
28891 206670 21 -365.676 539.689 353.328
28891 206734 3 -160.688 443.587 188.559
28891 206806 4 142.394 599.268 432.002
28891 206094 5 -170.717 597.045 301.913
28891 206094 6 215.106 604.643 342.935
28891 206166 31 17.3157 590.032 268.327
28891 6245 10 36.7801 586.944 296.261
28891 6269 3 115.598 585.77 408.614
28891 6389 10 -102.566 597.869 407.113
28891 6413 11 77.8977 597.404 97.2383
28891 64026 5 67.5692 591.876 378.775
28891 64210 15 57.2035 445.992 333.669
28891 59505 9 -118.161 489.519 5.50317
28891 59577 7 85.9143 611.448 459.568
28891 59641 10 -26.0709 593.856 449.88
28891 59761 8 366.766 407.617 27.6866
28891 344519 14 109.143 598.352 122.243
28891 344719 0 176.697 548.712 220.233
28891 190884 7 31.3402 588.38 362.27
28891 190932 6 55.5424 259.601 448.692
28891 44462 9 31.6197 589.719 325.657
28891 44606 8 25.481 586.813 457.583
28891 44622 20 -16.7012 589.566 419.967
28891 351788 11 75.2167 598.534 129.726
28891 351804 5 107.858 598.657 191.931
28891 261194 22 10.8935 587.277 353.763
28891 261258 7 137.562 546.191 350.57
28891 261258 19 -27.8942 557.897 454.693
28891 261298 9 -14.1905 592.842 14.138
28891 261306 10 61.3485 576.611 260.858
28891 261370 20 -71.3066 328.399 108.029
28891 205152 5 212.989 565.728 444.54
28891 327783 0 54.2397 594.09 178.931
28891 46756 21 -8.06399 464.07 15.3446
28891 46836 2 -135.249 199.534 445.845
28891 91318 24 35.8963 595.871 103.934
28891 91366 5 -168.361 564.084 228.419
28891 91390 5 -116.237 525.245 456.823
28891 91478 2 16.4522 590.191 368.936
28891 366826 19 32.983 591.085 374.722
28891 366874 17 4.16672 515.121 451.996
28891 366882 2 127.748 425.941 365.38
28891 189281 10 -58.4095 272.127 317.474
28891 100244 3 164.105 607.384 456.014
28891 100316 6 24.9148 590.16 330.287
28891 100332 2 85.8187 600.436 20.5046
28891 100436 4 128.034 533.058 32.114
28891 34022 13 -35.2579 302.387 195.468
28891 34190 17 -31.0283 325.696 168.534
28891 34198 20 -4.34196 387.992 440.566
28891 80431 6 194.845 597.337 312.652
28891 80455 6 26.7934 593.039 404.028
28891 80487 13 -87.5094 595.435 163.752
28891 80495 21 55.8736 591.052 304.835
28891 80575 13 107.382 599.2 405.193
28891 60774 17 57.7421 593.105 416.713
28891 60998 8 -29.273 538.514 449.586
28891 61006 9 -31.2955 362.126 443.25
28891 148933 9 -14.6947 480.875 445.587
28891 149021 3 22.8935 284.102 445.984
28891 149021 8 115.124 544.426 409.649
28891 209362 19 371.321 200.068 342.15
28891 209386 2 108.543 595.343 460.445
28891 209538 9 27.7849 589.655 386.767
28891 209562 4 144.896 602.085 63.4171
28891 311745 21 1.50268 580.696 321.888
28891 311785 10 41.6957 444.525 9.73577
28891 311913 7 105.215 395.568 88.9607
28891 311969 22 9.23257 590.964 327.828
28891 5774 24 18.9663 589.302 232.017
28891 5798 2 270.772 464.394 462.279
28891 5814 7 48.4094 591.065 358.478
28891 5854 11 87.1622 413.807 456.097
28891 5894 14 102.483 599.939 453.499
28891 5918 9 1.82151 580.8 334.177
28891 5942 8 109.471 574.951 350.667
28891 135428 4 65.2113 280.883 449.418
28891 135508 12 -99.2679 363.415 8.36079
28891 135556 3 -9.96637 578.245 319.306
28891 135620 5 65.9109 594.957 161.741
28891 135628 5 106.364 205.237 447.893
28891 43925 11 82.1578 589.92 403.209
28891 43957 5 -145.352 332.956 3.73495
28891 44029 5 222.276 609.366 222.826
28891 359684 18 50.8576 174.754 308.378
28891 134806 8 114.173 599.132 222.33
28891 134870 17 78.6186 372.577 370.918
28891 134894 2 -146.961 601.101 102.643
28891 113648 1 -344.604 580.125 269.304
28891 113704 0 293.503 613.192 164.54
28891 113760 1 -161.413 592.61 404.17
28891 327408 29 49.8995 591.817 355.153
28891 327464 15 -74.8636 590.863 333.577
28891 327480 4 60.1009 592.569 386.095
28891 327512 12 79.4976 592.916 268.897
28891 327528 14 -27.8634 372.147 350.863
28891 29563 6 -186.334 546.421 379.343
28891 29579 2 155.383 598.439 415.115
28891 29651 8 -79.7058 580.575 458.722
28891 285506 1 121.335 598.071 357.334
28891 285562 8 66.483 525.134 393.014
28891 285562 10 -89.095 593.946 396.748
28891 153064 2 92.9856 416.597 453.073
28891 153120 15 -8.3591 586.4 273.945
28891 121408 25 33.527 160.734 420.819
28891 142937 3 7.3142 373.44 12.7951
28891 143065 7 25.6127 567.927 439.533
28891 143089 6 93.7066 593.054 274.05
28891 296502 7 177.729 349.454 459.451
28891 296558 16 29.0718 507.812 37.6495
28891 296606 11 131.128 572.683 207.58
28891 299388 0 -71.3133 592.612 389.373
28891 299428 23 28.5322 593.628 126.357
28891 299540 16 -47.4848 589.275 379.674
28891 299564 22 -4.28959 433.646 17.8626
28891 270810 10 -104.265 594.234 385.932
28891 117581 9 -55.6408 593.209 143.707
28891 117605 34 -7.13801 633.67 191.067
28891 117613 15 33.2331 597.591 66.0527
28891 117741 6 -34.2198 589.257 336.934
28891 117781 1 -187.137 550.602 160.438
28891 370168 10 9.50972 591.128 446.347
28891 370168 12 89.4527 514.081 439.963
28891 370256 11 -142.55 597.858 430.893
28891 118115 8 127.157 597.364 392.113
28891 118147 12 -49.1891 593.519 95.0058
28891 118235 30 13.9387 325.962 18.5257
28891 118267 24 4.97061 310.351 394.225
28891 118291 13 43.7662 589.726 300.343
28891 63256 4 78.4555 580.734 224.478
28891 63264 18 30.1005 467.587 306.682
28891 63328 16 53.4662 532.644 409.872
28891 63344 10 31.8048 588.709 364.104
28891 101030 4 54.4904 595.345 225.422
28891 101150 1 344.409 599.117 383.362
28891 101150 15 16.0034 582.284 234.49
28891 187750 6 10.8988 592.749 137.474
28891 187766 13 -65.9946 593.341 58.4831
28891 187830 5 162.998 481.685 2.22296
28891 187854 6 81.8191 594.408 57.0761
28891 187862 10 109.648 382.958 452.899
28891 187926 1 171.317 600.694 338.366
28891 178817 3 339.222 560.231 193.078
28891 178881 0 297.741 468.962 461.543
28891 119274 19 113.58 490.322 300.204
28891 119386 2 44.7183 590.987 349.838
28891 119458 9 21.2147 563.249 358.775
28891 282228 1 322.201 609.319 83.7618
28891 282420 5 55.8535 594.141 388.653
28891 240574 5 54.218 469.306 128.004
28891 240606 10 73.1992 342.114 288.66
28891 240710 9 362.036 412.305 79.1004
28891 240814 8 29.3562 595.131 60.0577
28891 81201 25 364.867 600.927 105.939
28891 96016 3 78.6648 335.528 450.686
28891 96016 13 101.841 555.302 369.269
28891 96024 7 -114.264 493.238 232.959
28891 96136 3 132.361 602.122 124.072
28891 96168 9 82.7626 388.774 451.308
28891 96216 7 70.1844 381.732 434.59
28891 73947 16 93.3679 591.401 231.389
28891 73979 0 280.4 608.493 138.67
28891 28790 12 -8.885 343.84 442.059
28891 28790 13 23.4514 590.682 348.54
28891 28814 7 58.2076 597.286 85.6077
28891 28830 1 226.574 578.667 461.419
28891 28958 10 -5.92661 333.577 13.1398
28891 28982 12 36.3409 444.043 450.351
28891 348219 4 -164.615 351.685 153.4
28891 348379 9 58.1544 481.12 31.9456
28891 162482 2 -72.9234 599.748 5.60168
28891 162498 2 138.893 601.941 436.41
28891 162546 27 -7.91709 448.352 253.297
28891 162578 3 -55.6302 592.223 352.96
28891 162578 33 -366.297 349.516 253.475
28891 162610 5 134.948 605.947 461.849
28891 149350 4 142.335 513.338 304.338
28891 149414 21 -10.6103 600.19 455.109
28891 172928 16 45.8721 596.827 109.502
28891 173024 6 4.62611 601.333 455.766
28891 113427 0 -212.615 602.315 180.944
28891 113547 0 225.354 315.122 461.142
28891 327868 6 70.4829 591.568 314.744
28891 327916 0 216.391 490.192 133.462
28891 327932 27 25.0598 476.875 449.357
28891 328036 6 112.519 307.798 335.653
28891 41214 1 28.3953 589.4 340.535
28891 41294 28 17.1225 591.515 227.951
28891 41310 26 -5.87588 404.539 16.5744
28891 41342 6 -216.994 599.747 332.78
28891 241086 12 -109.781 600.835 452.903
28891 241254 11 38.3757 596.978 38.7773
28891 357169 24 37.3413 586.212 287.522
28891 58823 7 59.9939 590.06 279.883
28891 58847 21 364.037 456.36 402.929
28891 58943 3 87.4395 591.036 258.179
28891 364346 7 83.8814 250.158 453.07
28891 364426 5 11.4647 592.671 161.774
28891 256723 0 206.614 606.224 70.4452
28891 48483 8 9.19708 486.302 450.217
28891 48491 2 79.7818 590.936 233.196
28891 48595 25 36.1515 565.983 412.472
28891 67514 2 28.7736 590.066 244.519
28891 67554 17 33.0632 595.363 228.205
28891 67578 20 10.6583 500.709 259.866
28891 67586 15 68.1013 600.261 452.488
28891 67674 2 306.462 566.657 433.932
28891 158941 19 -37.2011 441.698 308.483
28891 187031 3 40.5222 593.535 200.791
28891 187039 3 113.247 593.618 257.83
28891 187079 11 -154.21 585.997 61.1936
28891 187199 8 73.333 378.359 235.434
28891 187199 16 11.4184 588.95 322.743
28891 166251 3 193.779 605.055 93.9239
28891 166307 19 -4.61012 480.372 445.455
28891 166323 5 159.48 597.735 267.522
28891 166347 5 190.11 361.905 459.406
28891 166347 10 -61.6742 280.11 252.721
28891 74414 20 365.975 512.868 24.6452
28891 74438 0 243.989 605.221 440.352
28891 74526 2 89.1922 592.337 280.702
28891 74542 2 58.57 587.243 449.14
28891 74638 4 116.005 595.311 334.212
28891 185141 28 -19.9338 234.815 235.694
28891 185245 6 176.452 545.463 433.893
28891 286227 8 -88.0779 598.383 68.6799
28891 286283 10 24.982 587.256 312.429
28891 182607 1 154.993 600.054 377.177
28891 258046 23 363.419 582.848 76.5261
28891 258150 5 105.744 504.416 143.355
28891 120087 16 41.3733 588.528 271.407
28891 120207 10 364.286 291.264 147.941
28891 120223 20 -142.533 226.222 243.767
28891 40287 10 77.6675 594.918 168.745
28891 40351 4 85.2602 597.086 227.938
28891 40375 8 67.4548 593.866 182.016
28891 40407 3 -107.075 592.021 157.841
28891 327346 14 -88.2059 590.558 300.421
28891 318455 8 79.475 543.761 294.159
28891 318527 2 -6.78671 601.956 440.561
28891 318663 2 37.8461 596.663 66.2888
28891 154941 15 46.6583 590.832 358.601
28891 114338 3 22.0785 580.785 232.53
28891 114394 2 -329.97 372.072 158.104
28891 114394 5 65.967 603.104 8.98839
28891 114410 9 -44.1349 363.296 442.657
28891 14478 9 -81.2781 372.754 111.111
28891 14486 1 -58.1571 592.406 347.69
28891 155302 7 30.032 212.127 452.197
28891 155422 0 309.865 607.884 194.154
28891 155462 13 42.4154 587.163 280.461
28891 26899 13 14.6102 573.817 457.659
28891 26979 15 24.5824 593.125 427.298
28891 63284 5 185.222 449.611 359.029
28891 63372 3 173.217 600.718 164.104
28891 63404 14 83.8643 591.728 281.707
28891 182287 18 14.5899 602.749 456.382
28891 182399 6 -82.6788 593.809 46.0148
28891 182447 1 68.835 600.109 14.7351
28891 182455 13 83.6309 594.489 373.801
28891 329618 3 243.742 605.077 243.3
28891 329698 13 122.473 443.993 458.964
28891 329714 9 141.175 148.69 319.506
28891 329746 22 10.4413 591.323 414.98
28891 267365 4 14.4103 609.294 267.789
28891 267381 11 -97.8784 541.069 215.122
28891 267421 8 -158.561 335.295 320.752
28891 267461 26 47.418 594.563 227.506
28891 267533 3 129.896 596.931 321.161
28891 267533 10 41.6008 353.425 444.454
28891 267541 9 78.4778 592.758 349.014
28891 267541 22 14.8246 443.526 452.041
28891 300206 7 119.749 592.904 271.09
28891 300318 13 29.1942 592.304 401.059
28891 224693 3 148.86 595.956 336.939
28891 224725 0 -213.553 603.893 174.152
28891 215841 27 -54.5377 338.607 237.376
28891 215889 11 9.40239 590.802 351.195
28891 160302 13 35.2695 588.917 317.882
28891 160334 4 46.2223 438.247 448.009
28891 269346 0 346.152 473.46 357.303
28891 269362 0 -186.613 603.463 24.2038
28891 269434 9 -77.6116 338.684 278.068
28891 269498 20 33.132 592.429 227.423
28891 269506 3 14.1352 605.432 457.304
28891 269546 16 -55.0566 291.447 444.733
28891 353767 18 14.0751 588.871 386.246
28891 353847 3 95.1447 595.246 297.248
28891 326202 1 -102.157 595.064 418.96
28891 326266 5 21.9221 459.767 447.625
28891 326338 14 -33.9187 387.459 46.6408
28891 202001 13 31.8918 411.439 448.73
28891 202057 6 -82.8799 598.719 67.246
28891 265178 14 20.6941 595.453 116.314
28891 265250 8 241.77 369.126 56.1185
28891 265346 1 19.3547 604.716 457.244
28891 235106 19 -62.1306 594.18 102.506
28891 235130 14 71.1888 443.217 296.706
28891 235170 31 17.6625 262.413 287.417
28891 235290 2 248.809 458.719 160.975
28891 200568 17 8.8429 588.357 303.589
28891 215085 3 -44.1397 592.959 407.853
28891 215165 25 28.8996 536.111 291.671
28891 215181 29 20.2363 590.906 430.023
28891 215261 14 -18.6675 588.299 327.72
28891 316957 44 -43.583 383.894 37.597
28891 316997 19 -87.2729 566.686 61.6172
28891 317021 8 160.074 540.529 291.603
28891 317029 8 367.553 423.25 100.403
28891 317037 6 -174.676 473.489 258.648
28891 216520 10 -4.53765 591.551 111.085
28891 216568 5 183.34 601.076 289.939
28891 216568 14 88.7495 527.239 163.637
28891 324175 2 -52.7097 589.176 308.31
28891 324367 4 60.0347 589.919 118.835
28891 268354 14 70.0495 559.587 456.351
28891 268434 8 23.466 603.326 456.189
28891 268562 7 92.6306 599.289 98.5727
28891 329555 10 -112.499 597.882 145.456
28891 246369 17 6.12395 594.914 394.082
28891 31506 5 -60.8082 414.9 15.7245
28891 120779 5 10.5113 595.563 80.3367
28891 120811 10 -88.3668 391.371 91.5094
28891 120899 3 75.9111 597.255 226.371
28891 121003 9 113.526 599.914 89.3092
28891 135635 14 52.4073 590.832 288.53
28891 135843 6 -70.3461 590.982 366.549
28891 81851 8 42.1309 297.337 281.665
28891 81931 15 75.1942 515.366 333.245
28891 81955 24 5.96405 594.634 131.889
28891 82019 0 -71.6631 594.025 157.558
28891 160478 10 38.1951 560.487 444.267
28891 160478 16 17.7662 587.187 303.779
28891 160518 14 73.5132 457.807 11.6416
28891 160638 12 49.3495 421.855 222.058
28891 277194 16 84.7104 557.746 406.168
28891 39944 37 7.17287 443.767 247.66
28891 40160 10 175.836 163.735 343.405
28891 195617 5 180.92 547.284 417.021
28891 249074 22 197.822 602.845 373.164
28891 249098 10 49.9006 584.97 232.142
28891 55026 17 -1.04984 579.063 360.202
28891 309677 13 58.7007 333.144 221.163
28891 309701 17 12.7052 321.703 273.752
28891 173271 4 85.6149 588.665 287.256
28891 173303 13 7.45299 534.25 451.857
28891 318998 5 119.87 488.464 265.511
28891 284002 8 26.266 588.177 279.935
28891 284122 13 49.4156 456.218 10.4315
28891 284122 22 67.5082 252.862 283.344
28891 284162 8 279.712 303.214 457.974
28891 260173 5 135.273 599.219 177.139
28891 260349 5 100.366 596.497 393.241
28891 260357 3 27.8158 592.481 397.724
28891 260373 14 -63.0447 545.94 123.697
28891 9033 2 63.4257 597.184 97.1804
28891 9041 10 191.904 601.764 301.943
28891 9121 2 143.232 598.595 288.006
28891 355951 3 64.8409 388.158 449.837
28891 179310 13 30.9507 421.172 449.343
28891 179334 8 131.088 599.998 196.61
28891 179406 5 56.7132 503.409 452.686
28891 179510 20 -58.3217 591.866 428.599
28891 179550 3 33.8982 597.512 448.432
28891 234230 17 19.2923 376.042 14.6954
28891 234230 24 40.091 462.669 285.681
28891 234278 9 -90.4946 360.382 231.182
28891 234318 4 133.963 597.145 417.313
28891 28892 1 347.879 536.102 420.606
28891 250849 0 -153.956 600.046 359.646
28891 250937 6 84.2374 589.907 449.824
28891 250953 7 -11.7186 602.367 452.517
28891 349506 4 -116.248 595.237 362.091
28891 349642 4 91.8574 599.24 125.314
28891 349642 18 148.734 617.19 412.232
28891 158509 6 155.168 558.179 459.751
28891 158533 3 298.108 608.682 160.023
28891 158605 8 64.5156 602.508 11.4896
28891 158637 6 42.0233 356.91 445.8
28891 158669 9 109.597 562.894 371.767
28891 27057 0 343.723 456.265 338.771
28891 27105 1 -49.7543 591.931 348.495
28891 237243 5 76.0199 591.378 253.542
28891 237267 16 47.2668 590.028 355.06
28891 237323 11 69.7045 544.267 334.395
28891 299884 6 82.1401 561.671 103.792
28891 299924 6 50.766 589.276 325.33
28891 34772 11 -18.5322 598.128 46.6759
28891 34804 10 113.893 570.589 439.23
28891 34884 0 205.438 597.628 240.329
28891 312281 9 84.7683 450.029 240.032
28891 312481 3 123.029 595.836 353.94
28891 119061 3 94.5245 595.349 285.552
28891 119109 23 -56.1688 595.835 117.379
28891 119133 10 128.027 514.651 179.921
28891 119133 12 89.7057 597.353 194.491
28891 119157 4 -262.652 602.592 11.6129
28891 119189 2 106.983 595.062 460.761
28891 119213 10 16.5634 589.201 262.729
28891 119245 20 366.211 276.159 31.5356
28891 119253 3 101.84 597.243 230.149
28891 119253 15 362.135 366.32 219.681
28891 351942 11 106.343 595.984 341.721
28891 352038 2 73.6156 566.098 460.003
28891 352054 0 -36.5817 289.487 15.5089
28891 352078 3 344.727 563.636 219.143
28891 280499 5 -134.359 596.725 192.893
