Run Event TrackID EndX EndY EndZ
28891 311070 21 19.8458 330.845 201.674
28891 311086 7 -87.1516 283.363 293.592
28891 311198 7 -60.4923 121.216 232.177
28891 91090 9 -31.7435 178.893 332.544
28891 91098 0 -208.242 54.9579 339.371
28891 91106 8 -73.5593 168.606 323.666
28891 91146 10 -56.6915 171.116 336.511
28891 91170 6 -175.634 181.771 298.12
28891 91186 2 -85.488 173.089 340.754
28891 91250 6 -7.09905 191.662 298.727
28891 250805 5 -33.4211 35.507 361.018
28891 250845 28 -26.4118 529.8 351.095
28891 250877 14 -53.5324 369.069 423.181
28891 250885 8 -37.7274 230.093 278.023
28891 250949 9 16.1817 237.553 366.353
28891 50893 12 -67.6574 248.307 249.229
28891 50973 19 -61.9014 385.548 301.458
28891 50981 3 -82.5577 307.149 266.64
28891 51013 8 -48.8143 149.876 131.713
28891 144247 23 -21.4123 69.4897 175.067
28891 144319 8 -209.578 151.307 299.974
28891 231917 1 -209.217 74.7773 396.838
28891 246558 17 -75.5304 52.1568 370.179
28891 246582 8 70.8448 145.251 125.062
28891 246598 10 25.3657 36.7719 225.812
28891 246742 12 -57.3746 342.97 292.7
28891 44413 7 -52.2384 113.371 365.57
28891 44437 6 -42.7974 89.5658 329.848
28891 202959 4 -299.979 34.0864 109.715
28891 203015 27 -30.101 457.232 412.485
28891 348720 6 9.77161 91.5109 228.173
28891 348808 14 38.8112 265.942 217.753
28891 348816 5 -196.489 227.772 237.304
28891 348920 3 -57.0886 110.198 286.295
28891 315307 12 67.6831 332.294 36.091
28891 315315 29 -32.8629 504.834 356.573
28891 315427 9 -98.7537 100.762 129.169
28891 114582 16 -40.5125 61.5232 335.174
28891 114718 18 -21.7613 103.382 232.257
28891 114734 1 -246.036 36.4348 346.68
28891 114750 7 -76.6039 122.063 282.773
28891 114766 19 15.041 115.448 411.074
28891 238146 15 6.97795 203.599 143.753
28891 31260 35 -9.65133 454.043 92.0426
28891 31284 6 -7.00222 143.44 280.759
28891 31404 16 -82.4711 369.413 370.029
28891 31428 10 -93.8021 229.85 358.712
28891 31452 2 -315.686 113.259 319.574
28891 31468 12 5.9446 458.995 331.603
28891 108421 5 -343.559 48.7176 42.4137
28891 108549 2 -187.68 299.119 342.083
28891 108573 25 -29.9304 202.247 116.055
28891 108629 7 45.1585 270.318 312.778
28891 214850 14 48.4849 284.07 134.358
28891 214882 31 -28.8199 81.743 169.731
28891 33543 29 -6.01856 112.514 257.767
28891 33567 37 -19.5428 193.438 255.984
28891 33583 5 -38.3794 254.388 303.519
28891 33655 3 -16.3812 123.045 64.7615
28891 33671 4 -250.333 117.037 162.216
28891 33671 11 38.8877 162.027 302.121
28891 178355 26 -64.3942 528.863 232.04
28891 178403 8 20.1773 205.433 66.6669
28891 178507 15 -62.1491 296.005 430.359
28891 178555 2 -114.406 144.25 349.675
28891 141923 2 -80.214 116.692 372.644
28891 141963 7 69.9639 154.267 141.754
28891 141995 15 -32.9838 229.803 265.012
28891 142011 0 -132.468 126.402 314.727
28891 142059 1 -125.509 156.048 316.088
28891 142075 6 38.5638 125.498 257.343
28891 142099 20 33.7109 414.493 52.2166
28891 96783 3 73.2607 175.622 126.448
28891 96799 18 -38.1719 423.775 264.708
28891 172793 0 -46.5009 165.771 324.807
28891 172817 5 136.185 79.9683 144.289
28891 289233 2 -143.78 64.4413 314.904
28891 367030 19 -20.2502 416.924 294.032
28891 367054 21 293.877 288.227 416.581
28891 367070 1 -175.723 89.3145 431.935
28891 367086 13 -13.8903 82.6974 47.0462
28891 367254 21 -6.86434 440.312 415.497
28891 88602 0 -74.76 359.684 383.257
28891 88610 25 32.4647 472.219 118.893
28891 88682 27 -28.9847 83.2372 367.362
28891 150557 1 -299.956 186.746 86.0732
28891 150629 7 15.2966 138.982 258.515
28891 150789 3 -69.6385 61.9891 233.484
28891 104808 5 -149.308 342.439 78.5953
28891 252968 2 -49.8677 100.593 255.855
28891 253016 3 -109.97 113.766 410.726
28891 253032 0 -58.7486 156.924 427.737
28891 253040 4 -146.572 375.708 408.128
28891 253120 13 -9.92752 312.745 299.681
28891 56907 10 16.1398 378.155 380.079
28891 56939 0 -36.7137 188.658 329.662
28891 56979 11 26.1456 378.706 309.815
28891 57035 9 251.331 49.5849 291.308
28891 12491 33 26.2018 218.257 282.588
28891 54751 2 5.91717 76.7841 335.544
28891 179864 1 -97.6006 102.152 324.101
28891 180024 21 -12.9232 435.333 241.289
28891 63767 15 -99.4723 315.077 181.805
28891 63927 30 22.3402 512.372 279.577
28891 146332 17 -79.7924 520.263 325.057
28891 146412 16 -43.3051 474.306 285.595
28891 146460 11 23.4057 254.879 118.548
28891 268883 2 -52.1274 173.211 249.241
28891 269011 8 -21.4261 367.955 199.252
28891 158626 4 -35.0808 176.671 272.174
28891 158626 36 -4.3962 277.705 294.032
28891 112102 15 11.1233 417.867 333.539
28891 112214 4 -81.0311 62.479 330.046
28891 112230 2 -56.879 311.979 280.389
28891 112254 1 -254.836 119.962 248.087
28891 112270 29 -29.7179 334.136 270.846
28891 112318 12 -51.86 357.496 288.282
28891 320024 9 -93.7179 273.666 282.553
28891 320032 3 43.0828 196.46 134.952
28891 320040 4 -345.349 297.167 180.124
28891 320056 8 74.1637 49.4069 352.314
28891 320080 9 -67.4783 183.813 98.895
28891 320096 13 -25.8804 262.773 389.46
28891 139386 2 47.2258 115.858 171.669
28891 139410 3 -242.743 283.718 363.207
28891 139538 18 -337.493 225.694 389.027
28891 139578 15 -23.962 103.872 296.102
28891 232430 20 -0.43013 429.568 205.884
28891 232462 9 -125.859 155.881 283.324
28891 232590 11 -83.8945 399.753 143.025
28891 360903 1 23.3378 113.682 325.487
28891 360975 6 -155.595 206.359 102.088
28891 32337 25 -24.0495 508.153 337.202
28891 32361 6 -1.17436 174.346 222.775
28891 32393 9 -27.2468 222.997 225.141
28891 32473 23 -20.3093 436.791 388.217
28891 76895 2 -225.573 184.279 350.862
28891 76911 10 -35.8941 357.943 241.015
28891 331226 4 -32.736 349.131 277.584
28891 329597 4 -21.9879 165.225 392.515
28891 329669 24 -13.1873 362.73 419.397
28891 329837 20 26.9698 39.7344 276.278
28891 170922 2 -116.741 171.237 384.818
28891 369866 2 -305.697 37.7969 50.2394
28891 369922 0 -155.049 76.8913 285.488
28891 190757 7 -11.0398 370.267 236.894
28891 190757 8 -93.3259 242.326 390.555
28891 190781 19 -48.9165 489.208 293.897
28891 190845 14 88.5914 190.401 332.478
28891 267108 19 26.1604 217.618 245.083
28891 267164 5 40.7629 63.7944 222.946
28891 267276 6 -27.1209 94.0383 340.93
28891 209090 4 -173.221 207.937 316.53
28891 209090 12 -9.87271 326.514 319.762
28891 209250 7 -152.832 354.85 306.884
28891 277319 15 -91.7479 411.562 415.987
28891 277479 17 -109.762 337.797 278.059
28891 352979 6 -108.699 305.768 245.441
28891 353067 8 21.3158 183.051 30.7694
28891 19633 6 155.793 270.493 102.774
28891 19665 15 -39.5569 472.722 347.141
28891 19801 8 -117.025 351.905 317.923
28891 87294 4 -116.221 129.337 346.636
28891 66773 13 29.1043 288.314 318.607
28891 66797 9 -29.5886 97.334 160.618
28891 66909 14 14.4754 332.536 32.3271
28891 66957 23 -8.98846 429.702 368.409
28891 66965 8 4.25958 210.508 414.684
28891 90802 9 -120.252 179.678 421.556
28891 133024 5 105.998 89.1124 184.376
28891 133064 11 -38.7684 359.895 386.861
28891 295126 10 9.93113 286.503 362.553
28891 295278 8 -16.5929 312.079 316.829
28891 191381 16 -65.7494 374.21 377.122
28891 191445 11 -51.2048 279.674 407.602
28891 25579 5 -64.2984 192.076 232.094
28891 25683 14 -62.2826 262.477 386.08
28891 188540 6 -59.8261 137.807 353.606
28891 188556 5 -63.5182 182.101 309.807
28891 188668 4 -21.4805 192.502 250.161
28891 266254 3 -31.9275 64.4608 323.895
28891 108003 25 74.3954 383.153 409.523
28891 108027 11 -76.8696 497.56 421.895
28891 316717 11 -28.373 67.3983 211.808
28891 316733 8 -27.0397 128.583 288.641
28891 10021 7 -40.4318 163.277 326.179
28891 10045 2 -58.615 246.815 362.903
28891 10101 3 -28.716 74.4072 406.198
28891 30652 11 -105.072 375.747 144.302
28891 30708 1 -343.061 232.164 178.087
28891 173204 4 -84.3251 246.738 355.296
28891 158347 5 -64.98 287.867 259.208
28891 158379 7 3.67619 332.43 396.717
28891 163929 5 -77.072 144.853 383.413
28891 164049 9 -76.5248 223.872 149.788
28891 164089 31 -10.678 219.09 400.252
28891 164113 15 -24.3554 305.531 416.578
28891 164121 0 -210.717 123.204 276.592
28891 164129 11 -70.58 305.98 383.485
28891 55364 0 -231.439 138.9 404.069
28891 55524 12 -82.0445 58.6065 313.599
28891 242596 7 -45.7691 91.0232 89.1377
28891 242628 4 -131.353 236.586 319.715
28891 242660 6 -20.8508 97.0865 232.242
28891 242724 17 -51.738 394.764 275.266
28891 221506 5 95.3011 153.083 384.781
28891 221642 0 -263.375 206.177 154.924
28891 221642 8 -218.551 389.13 371.512
28891 221666 18 -31.2153 429.898 342.788
28891 221690 9 -101.057 514.683 399.969
28891 221706 5 -129.559 48.7477 320.615
28891 239000 11 104.139 312.018 196.524
28891 353227 11 -250.281 318.7 256.696
28891 353347 4 92.5387 290.922 256.763
28891 247509 5 -144.717 144.303 364.456
28891 247525 15 58.1645 217.109 353.385
28891 247557 22 31.3506 274.373 32.8915
28891 247637 19 -28.3562 251.3 192.818
28891 247725 24 -41.0411 397.62 269.697
28891 32280 3 146.968 179.691 231.525
28891 32408 4 -21.6699 201.934 294.507
28891 309063 1 -150.064 132.499 157.174
28891 309087 10 -25.5421 37.0483 250.932
28891 192992 5 -12.0131 61.6298 309.902
28891 193056 22 -24.1668 500.35 370.653
28891 193136 19 -12.3203 498.487 427.182
28891 193160 9 46.394 204.832 160.554
28891 193168 4 -186.527 252.086 398.328
28891 193176 17 -43.8934 431.677 345.004
28891 193184 0 -38.166 294.094 254.802
28891 280113 28 22.471 363.876 105.249
28891 280137 0 99.209 330.908 267.369
28891 280153 2 -5.59674 149.655 288.535
28891 197459 19 -31.4369 440.835 388.794
28891 197539 7 -160.735 60.8951 332.23
28891 250135 8 -51.9359 345.281 370.507
28891 147576 9 42.7335 210.332 269.817
28891 147600 7 -76.44 304.142 394.766
28891 147616 5 -146.937 52.3942 232.937
28891 331046 0 -269.538 316.885 360.853
28891 331078 8 -129.365 70.1173 356.419
28891 331078 11 55.8522 86.3683 429.617
28891 18115 9 -85.696 459.903 338.167
28891 18139 14 34.5139 135.338 151.485
28891 18155 11 -38.5427 311.237 329.401
28891 18211 0 51.524 69.3756 212.766
28891 18211 2 -244.179 313.898 340.28
28891 18339 3 -129.293 264.546 246.055
28891 218774 9 -109.832 414.5 240.564
28891 218942 10 -29.5205 162.308 381.769
28891 9467 15 47.298 338.167 260.019
28891 9475 14 -17.3296 367.478 344.902
28891 9523 3 -144.984 289.947 287.048
28891 9547 2 -45.3515 103.449 249.494
28891 9571 1 -40.7579 434.467 400.111
28891 9587 2 -164.947 187.354 305.173
28891 9667 5 73.213 130.422 123.818
28891 9667 12 4.87062 283.996 406.281
28891 259326 4 -233.007 67.1769 290.464
28891 236625 8 -78.6289 204.781 346.853
28891 236633 19 -17.5197 450.291 235.819
28891 236649 1 46.6325 167.919 318.37
28891 236777 5 -57.1137 151.927 285.106
28891 84412 10 46.3082 200.747 151.376
28891 84444 2 -158.95 364.542 362.017
28891 84452 7 -151.252 115.393 132.703
28891 84468 8 -12.7316 54.1671 297.291
28891 194151 1 180.694 127.1 357.468
28891 194159 17 26.9833 311.432 139.473
28891 210636 5 -104.572 233.749 267.769
28891 210652 6 -141.679 129.512 310.5
28891 210684 0 -62.36 410.416 229.211
28891 210756 15 19.9722 364.655 341.816
28891 210764 9 -15.8162 219.101 385.582
28891 210788 9 51.9961 58.3951 228.822
28891 314977 24 -54.8755 447.806 407.353
28891 314985 19 -63.4194 448.929 410.517
28891 315049 3 -209.801 232.445 291.59
28891 352924 1 -14.7101 173.753 359.579
28891 353116 15 -0.297331 340.0 275.258
28891 196728 11 19.0407 74.1209 163.068
28891 196776 10 -15.8326 426.176 423.866
28891 196880 10 -66.3147 186.365 344.046
28891 155508 19 -56.3344 389.878 366.001
28891 155556 8 -44.1226 286.323 337.611
28891 155588 12 -96.1991 386.04 47.2121
28891 155732 3 -345.509 210.4 85.9519
28891 155732 32 6.76064 336.293 220.016
28891 155740 1 -22.3627 64.3381 368.908
28891 44739 11 -27.1238 244.586 347.724
28891 44787 21 -23.688 333.94 272.262
28891 44891 15 -72.8912 305.673 318.368
28891 63309 3 251.562 118.719 269.749
28891 63461 35 -13.7293 526.902 219.841
28891 315507 36 -16.6234 568.688 425.825
28891 315587 6 -243.465 350.725 219.13
28891 315595 6 -196.123 293.685 373.589
28891 315611 12 19.1453 312.958 257.963
28891 315667 11 -18.5969 320.214 357.271
28891 321186 7 -25.016 153.595 231.733
28891 321258 2 136.705 131.631 138.37
28891 321290 5 -100.555 70.5342 325.761
28891 321338 22 8.92385 111.291 267.491
28891 321354 14 -22.711 283.654 104.296
28891 175089 14 -41.6964 427.203 232.639
28891 175217 14 -74.0687 395.78 327.372
28891 175233 5 -28.0439 51.4563 96.2463
28891 175249 13 -51.7673 220.222 356.955
28891 175281 10 -152.207 344.237 325.772
28891 175321 10 17.6901 318.294 366.957
28891 115409 2 77.7919 219.625 131.713
28891 115433 1 -84.7418 99.6489 251.356
28891 115497 15 -30.869 208.131 240.875
28891 359465 14 -12.2802 264.014 382.953
28891 359489 19 26.7949 47.7173 341.607
28891 359497 5 -119.723 328.039 244.307
28891 359513 26 -31.6802 496.459 394.39
28891 342512 22 -5.95378 272.93 368.799
28891 342512 26 -27.6467 216.037 423.493
28891 342664 12 60.7344 382.184 336.645
28891 342712 42 -14.3541 95.7698 259.013
28891 153075 4 -211.521 188.774 242.488
28891 153259 6 -156.152 211.097 250.971
28891 247852 3 -82.4201 265.672 395.007
28891 247900 3 55.4003 260.179 114.777
28891 247916 3 -253.111 128.075 172.062
28891 247924 1 -54.6844 94.039 326.428
28891 247940 13 42.6316 305.796 124.959
28891 68733 12 10.7947 317.047 323.706
28891 68829 2 42.6305 130.465 224.638
28891 92813 14 90.9266 168.05 105.562
28891 92845 4 -104.651 119.451 278.881
28891 92901 2 -233.738 94.6463 229.821
28891 92957 12 -86.8135 362.954 261.949
28891 279041 19 39.1772 249.391 297.687
28891 279041 35 -19.0655 488.262 352.447
28891 279241 6 51.4618 34.5833 258.9
28891 217321 12 -82.9975 466.488 305.658
28891 217329 13 -27.5788 33.5384 322.295
28891 217449 1 312.39 132.767 91.9241
28891 217457 18 -2.05306 80.6651 177.455
28891 217465 6 132.635 133.118 287.244
28891 217465 10 -69.8292 111.651 259.001
28891 82514 0 -275.685 185.419 292.847
28891 85938 21 -60.8848 533.709 399.819
28891 179675 0 -83.3739 302.322 348.083
28891 179683 22 22.0967 327.383 190.705
28891 249749 2 -226.725 257.98 358.555
28891 249829 24 40.22 457.177 345.089
28891 249869 0 -128.309 114.995 397.471
28891 66284 2 -151.758 298.864 296.078
28891 66324 12 -11.9148 305.551 341.961
28891 66332 15 -64.367 258.552 373.247
28891 66412 12 15.6185 336.759 94.1843
28891 348224 27 -26.4947 240.44 125.466
28891 348336 8 -246.246 241.278 35.7636
28891 242866 1 -196.769 49.1607 292.58
28891 223473 9 31.3285 311.616 383.208
28891 223505 9 -18.3463 228.672 340.05
28891 223537 10 -53.2946 371.105 347.771
28891 74421 11 -49.4901 241.696 163.515
28891 74517 10 -18.2795 122.141 204.058
28891 74621 22 -59.413 482.437 379.328
28891 373302 0 204.254 54.5899 394.351
28891 373334 10 -29.3595 362.382 187.207
28891 373350 18 -165.846 59.8584 206.209
28891 373470 25 23.9789 303.267 299.618
28891 36291 12 -33.0917 191.321 245.227
28891 36315 15 8.98215 30.635 180.936
28891 41178 0 -131.109 162.891 282.318
28891 41298 13 -63.9625 328.911 144.652
28891 85839 4 -64.4993 103.202 310.368
28891 85863 5 -86.8502 217.287 406.718
28891 85943 9 66.3391 273.379 271.744
28891 85991 15 -43.7114 269.889 276.497
28891 85991 18 -9.68585 442.53 283.351
28891 200939 4 -69.0573 231.481 303.978
28891 200979 2 -104.031 395.373 395.774
28891 262544 1 -203.736 217.662 406.52
28891 262584 13 11.984 43.4156 338.907
28891 151838 1 -82.3462 51.3378 32.5631
28891 151950 13 -8.65091 357.363 125.685
28891 19634 6 -107.714 146.509 380.52
28891 212987 1 -184.046 45.3992 283.281
28891 213051 3 -56.4492 138.831 340.151
28891 213051 5 -272.575 207.724 255.385
28891 285689 1 -247.505 260.272 135.754
28891 182074 21 -11.3564 384.713 237.369
28891 182162 7 -28.683 142.368 387.07
28891 182178 0 166.699 204.852 429.047
28891 182234 6 83.0583 110.453 336.995
28891 339522 4 -120.899 73.3319 255.955
28891 339602 14 -42.0173 372.175 282.302
28891 339642 3 22.1355 295.801 171.941
28891 339658 15 -337.033 173.096 297.278
28891 339722 25 -29.5539 44.907 395.318
28891 339730 6 -76.9746 90.977 322.37
28891 153568 5 -107.436 120.692 130.985
28891 355236 10 35.4119 227.141 234.261
28891 355316 39 -21.0047 467.028 204.552
28891 355348 3 -228.126 234.985 37.3414
28891 355364 19 30.4157 339.526 159.993
28891 355380 17 1.87958 275.978 172.397
28891 20585 0 71.1691 144.836 104.093
28891 20713 2 -140.768 82.6579 292.389
28891 20713 13 17.7323 128.74 272.86
28891 20729 13 -155.913 402.729 296.03
28891 351516 16 -41.9866 397.581 294.088
28891 351660 19 43.5979 471.122 284.607
28891 22158 9 -7.00625 385.917 94.382
28891 71966 10 -56.7024 178.148 337.013
28891 72046 5 -137.989 49.2306 170.844
28891 87347 16 -86.43 205.255 225.878
28891 87411 17 -40.8655 376.461 349.018
28891 87531 11 -215.161 179.592 284.762
28891 151052 4 -1.6808 33.091 235.542
28891 344158 16 43.0307 489.974 367.442
28891 344222 3 -42.153 240.187 294.954
28891 230405 10 -73.2223 61.3038 211.806
28891 230533 1 -206.127 41.5333 229.339
28891 230549 2 -201.374 235.803 248.804
28891 230581 3 -103.777 254.632 311.695
28891 75167 4 284.045 291.75 281.471
28891 75191 1 54.6914 298.311 338.656
28891 53114 16 -35.3842 358.603 369.611
28891 53258 7 -45.6478 324.113 58.0516
28891 171161 6 -166.612 206.763 285.696
28891 171225 41 -7.75103 303.709 369.121
28891 171233 21 -30.8535 333.783 152.435
28891 171273 7 -117.539 144.141 246.091
28891 349187 0 -104.296 173.734 306.806
28891 349203 9 -114.191 286.822 247.296
28891 349299 7 -153.517 270.038 428.343
28891 62365 8 65.8572 152.961 360.485
28891 62389 20 -2.04332 422.041 370.303
28891 86554 14 9.98765 169.181 116.052
28891 86570 4 -48.0393 192.269 277.181
28891 86714 5 52.2081 275.26 369.602
28891 86762 9 53.9247 293.771 311.766
28891 86770 11 -118.209 255.846 399.995
28891 86778 7 -88.0279 308.295 121.623
28891 336694 13 -56.5843 115.398 396.743
28891 336758 36 -5.36372 426.336 357.689
28891 336766 9 47.2009 55.2044 220.994
28891 66237 0 -41.4013 83.6104 430.817
28891 66365 10 -213.553 219.43 266.88
28891 336291 10 -110.475 342.82 318.349
28891 336483 33 -36.9431 520.983 349.047
28891 357387 5 -170.453 99.3489 300.173
28891 357451 16 121.952 79.5289 393.444
28891 357515 8 -80.8361 141.664 326.706
28891 357555 14 94.4441 258.514 413.18
28891 357603 18 -355.718 111.127 238.488
28891 298947 5 -110.215 293.375 406.646
28891 298947 9 -119.894 318.894 120.588
28891 298971 3 -45.8605 84.5574 267.92
28891 299011 10 60.8651 72.5654 327.963
28891 227541 2 117.594 237.932 89.2473
28891 227557 10 -12.4129 400.363 248.838
28891 227589 4 133.165 284.229 319.6
28891 185544 21 -22.3396 320.699 370.463
28891 185648 18 334.075 178.289 222.692
28891 185744 7 -105.069 255.234 281.133
28891 314727 5 -253.631 92.7944 210.777
28891 314839 34 65.6961 539.992 127.076
28891 38735 21 -45.3653 40.474 409.531
28891 38791 3 117.527 50.2003 367.018
28891 291446 6 -39.3005 329.693 283.544
28891 352464 14 -0.101552 430.734 193.988
28891 352632 9 -170.979 66.2461 255.883
28891 78717 26 15.5468 191.915 41.6662
28891 78765 22 -21.6309 150.354 106.835
28891 78837 2 128.128 76.1494 43.1356
28891 123431 10 -68.3149 205.443 338.065
28891 123447 26 -40.0069 428.527 332.604
28891 366102 1 -130.886 107.912 268.33
28891 103430 31 23.4943 549.928 122.063
28891 103574 8 61.8289 282.079 273.735
28891 61544 2 -12.5448 147.66 312.964
28891 61656 6 -133.231 197.311 324.046
28891 61672 14 9.57095 269.318 343.565
28891 61696 7 -271.151 242.017 319.893
28891 61720 13 -82.3069 245.141 136.314
28891 61736 5 -209.075 161.627 342.208
28891 299105 20 -23.5317 363.557 314.97
28891 299257 9 102.593 263.276 163.992
28891 299321 11 -63.0564 244.363 66.299
28891 263167 2 -340.707 174.946 264.714
28891 263215 4 -119.404 236.922 325.725
28891 275357 9 -40.9672 212.619 409.494
28891 275501 18 -22.8726 219.245 233.043
28891 106225 1 -107.115 234.514 301.032
28891 106225 16 -105.51 403.457 366.688
28891 106313 3 22.6926 51.9387 163.698
28891 333818 1 157.558 51.3126 409.402
28891 333898 13 5.53084 303.347 304.155
28891 334042 19 -36.7247 472.829 291.043
28891 33387 28 -30.1938 487.89 303.346
28891 33451 3 -45.2025 99.9594 246.66
28891 33475 1 -171.882 227.332 325.296
28891 88399 7 -42.0079 134.123 195.735
28891 108652 4 -6.32738 118.286 392.709
28891 108684 20 38.1467 225.602 335.488
28891 108684 31 23.137 336.804 333.828
28891 108716 0 232.67 40.7651 325.844
28891 108748 16 80.4902 290.628 171.745
28891 248160 17 -33.5346 390.283 259.164
28891 248168 5 -87.192 249.483 350.705
28891 248224 1 -160.885 178.822 310.495
28891 295141 5 -28.3468 175.69 399.812
28891 295285 24 -21.7578 334.464 373.973
28891 295309 11 -85.535 180.323 131.304
28891 366550 11 -110.506 177.692 295.235
28891 366558 10 43.2787 347.678 95.1078
28891 366622 19 -7.14919 471.448 333.293
28891 366670 16 12.9203 349.095 206.12
28891 366678 3 90.4776 83.5247 288.181
28891 366686 1 76.1151 133.261 407.135
28891 366774 1 86.4113 60.57 343.175
28891 83546 14 -18.3486 460.1 397.964
28891 265374 5 -28.0443 84.6154 326.873
28891 265438 22 50.3303 302.318 42.1184
28891 265494 2 -343.353 56.8708 266.996
28891 265502 2 311.971 95.3385 91.3319
28891 265566 5 9.20889 160.514 95.0868
28891 239594 11 -0.883834 150.44 251.237
28891 239626 29 -7.06211 521.16 322.654
28891 239634 3 101.338 127.607 214.315
28891 286100 24 -38.097 272.827 339.335
28891 286148 4 -107.841 156.438 403.79
28891 99736 7 -176.936 75.9814 151.534
28891 99752 16 67.3278 296.196 251.322
28891 99808 1 -181.816 195.038 427.87
28891 99848 9 -21.1811 216.947 256.406
28891 99864 2 -11.4007 118.815 373.214
28891 99896 0 -45.6455 374.162 346.109
28891 144656 12 -226.799 414.029 225.6
28891 144720 13 29.0424 392.012 335.515
28891 144760 2 -344.501 35.6176 311.266
28891 144808 2 -83.8306 60.1661 260.398
28891 144816 2 -202.653 44.4885 330.416
28891 48085 4 -103.533 43.9206 224.92
28891 59278 3 36.469 57.4128 154.977
28891 59438 5 56.786 56.5122 313.01
28891 168323 11 -11.5705 388.877 317.513
28891 168339 5 -96.0368 187.37 338.272
28891 168339 21 -23.0086 391.63 375.284
28891 128971 2 -35.1253 271.608 385.282
28891 128995 17 -32.807 372.342 429.97
28891 129115 11 -243.015 326.077 372.628
28891 143709 12 -18.9656 47.4411 301.988
28891 143717 10 -13.1052 184.335 405.549
28891 143725 2 -166.056 46.9451 346.739
28891 143805 11 75.0717 221.646 190.521
28891 143821 8 -88.4877 378.545 233.294
28891 219508 29 6.23744 345.881 205.385
28891 219684 8 -66.5705 185.899 233.441
28891 89302 2 -88.725 118.597 398.148
28891 89518 36 -10.8792 401.141 51.8279
28891 269446 6 -33.8161 148.936 351.879
28891 269494 0 -295.101 243.948 267.346
28891 367245 30 -18.4159 515.312 339.048
28891 16500 6 46.2322 291.807 284.324
28891 16532 9 -107.325 278.646 62.4109
28891 16540 11 -25.7428 63.7526 338.644
28891 340062 9 72.0886 76.7243 115.633
28891 340118 6 -118.888 318.215 302.641
28891 79660 20 -17.6269 481.52 376.723
28891 79716 1 -178.463 168.006 119.336
28891 79740 23 -1.58233 144.117 259.338
28891 79812 0 -236.632 32.6459 413.833
28891 79828 14 -11.0005 346.785 366.041
28891 79836 11 10.8212 280.134 309.922
28891 79844 1 -42.8767 140.895 424.916
28891 53120 15 -66.0914 409.026 230.745
28891 5232 1 -118.177 134.184 331.683
28891 5232 12 30.1627 304.71 116.003
