Run Event TrackID Pandora_T0_ms
28891 335363 3 0.80084
28891 335363 12 -1.96455
28891 335515 5 0.0858887
28891 161002 9 -1.28156
28891 161074 12 -1.33283
28891 349444 4 -0.2331
28891 349524 4 -1.40456
28891 349532 17 -0.00912742
28891 349588 15 -1.1972
28891 349596 11 -1.16842
28891 349652 1 -1.32784
28891 349660 20 0.899345
28891 171686 4 -1.89494
28891 171718 10 0.419607
28891 171726 17 0.290304
28891 171742 7 -1.75069
28891 171862 25 -1.49932
28891 239109 1 -0.611914
28891 228981 21 0.284912
28891 228997 3 0.236412
28891 229061 9 0.438171
28891 347320 6 0.07656
28891 296662 2 -1.6061
28891 296702 2 0.414166
28891 296726 8 -1.75173
28891 296774 5 -1.37962
28891 242485 1 -1.66124
28891 242501 11 -0.764123
28891 242517 16 -0.842871
28891 240594 25 -2.27594
28891 240706 21 -2.21302
28891 240794 10 -1.99066
28891 240794 11 0.295184
28891 105622 7 -0.8865
28891 114308 8 -0.121086
28891 25559 16 -1.95134
28891 25615 2 -1.49789
28891 325391 9 -1.43539
28891 325495 13 -1.40241
28891 181558 2 -0.271753
28891 181654 12 -1.94236
28891 181678 13 -1.62893
28891 181742 16 -2.07992
28891 276047 10 -1.60221
28891 276071 22 -1.96245
28891 276119 5 -1.1129
28891 276199 6 0.293076
28891 243068 14 -1.79894
28891 243244 21 -0.835184
28891 47626 9 -2.10101
28891 47826 27 -2.05353
28891 6609 10 0.211378
28891 6617 12 0.357965
28891 6657 15 -1.73583
28891 6689 6 -0.992634
28891 259225 6 -0.353142
28891 259273 0 0.164303
28891 194138 7 -0.878825
28891 5467 2 0.114865
28891 5507 8 -1.83205
28891 5539 4 0.417888
28891 5595 12 0.019807
28891 5635 7 -1.92509
28891 148892 5 -0.735969
28891 148964 7 -1.6131
28891 269565 5 -0.253069
28891 298303 4 -0.411531
28891 232880 12 -0.169454
28891 232920 10 -0.141257
28891 233048 6 -1.48869
28891 239815 7 -1.01576
28891 240023 20 -2.13479
28891 125648 19 -2.29964
28891 125688 5 0.469797
28891 87407 0 -0.357059
28891 101135 2 -1.86208
28891 97407 10 -0.0642259
28891 97439 4 0.437998
28891 198482 11 0.204872
28891 198578 4 0.0340353
28891 290020 6 0.112514
28891 42311 10 -1.84548
28891 42327 22 -1.58384
28891 42423 7 -1.73541
28891 329847 6 -1.97955
28891 365863 14 -2.29493
28891 365991 7 0.463944
28891 366031 5 -1.72792
28891 117296 12 -0.249103
28891 117496 11 0.398281
28891 372552 6 -0.282865
28891 372736 36 -2.41818
28891 285969 4 -1.23508
28891 286169 12 -1.3446
28891 286185 4 0.0599242
28891 170939 7 -0.422969
28891 171003 22 -1.55817
28891 180594 20 -1.68047
28891 180682 3 0.424455
28891 180754 16 -2.21477
28891 180778 4 -0.760437
28891 31205 3 -0.0432208
28891 148387 2 -0.941007
28891 148547 13 -0.462123
28891 291435 36 0.317082
28891 291579 12 0.422953
28891 74356 2 -1.22228
28891 109435 16 -2.14852
28891 109539 1 -1.48337
28891 201504 4 -2.22986
28891 201528 15 -2.03027
28891 166669 10 -1.92456
28891 166701 19 -1.18251
28891 248909 14 -1.32515
28891 248981 9 -1.81852
28891 226814 3 -0.955129
28891 226814 19 -2.4423
28891 226886 33 -2.3283
28891 226902 4 -1.56444
28891 352961 18 -2.35775
28891 352985 4 0.159572
28891 293635 14 -2.19179
28891 293691 11 0.410919
28891 136120 9 -0.790804
28891 136128 17 -1.62557
28891 136152 13 -2.0942
28891 109153 16 -1.82681
28891 109169 4 -0.0741758
28891 109313 2 -0.510771
28891 109321 15 -1.54772
28891 134428 6 -0.303418
28891 134428 16 -0.0966664
28891 134436 3 0.423277
28891 134460 11 -1.60193
28891 134620 3 -0.114044
28891 328862 10 -0.316402
28891 328998 7 -1.14677
28891 329014 15 -0.0727209
28891 259027 4 0.298287
28891 103688 7 -1.01128
28891 103688 11 -0.291132
28891 103688 16 0.455895
28891 103696 0 0.359563
28891 103720 10 -0.498882
28891 103760 20 -0.9601
28891 103784 4 -0.553737
28891 103816 6 -1.64383
28891 121273 6 -0.415302
28891 121385 15 -1.30566
28891 121433 9 -1.54571
28891 121465 17 -0.208083
28891 121473 19 -2.16025
28891 121489 5 -0.159548
28891 121513 13 -1.16949
28891 281082 8 -0.995775
28891 281138 6 -1.62096
28891 250197 19 -0.890393
28891 250205 5 -0.664615
28891 301854 1 -0.077564
28891 302030 11 -1.86753
28891 294952 13 -0.705742
28891 295024 10 -0.621642
28891 295056 2 -0.715388
28891 295112 13 -2.17185
28891 83145 0 -1.09718
28891 237905 12 0.385577
28891 237913 16 -1.01963
28891 237929 14 -1.71558
28891 237945 7 -1.94612
28891 237977 5 -2.18993
28891 237993 5 -1.96474
28891 172388 23 -1.49203
28891 172556 27 2.61388
28891 144000 16 -2.1729
28891 144088 6 0.159652
28891 30043 12 -0.766199
28891 30211 15 -1.63503
28891 309267 19 -2.35172
28891 353403 5 -1.274
28891 353515 0 -1.1333
28891 353619 7 -0.19061
28891 353643 0 0.367129
28891 20862 7 -0.934007
28891 330692 23 -2.25287
28891 330740 10 -0.624994
28891 330780 12 -0.550722
28891 330788 34 2.6469
28891 14313 7 -1.56112
28891 14361 3 -0.727912
28891 55299 11 -1.3185
28891 55347 18 0.0951964
28891 55491 14 1.37526
28891 308066 8 -1.39088
28891 308186 8 -2.13267
28891 308218 0 0.103163
28891 308226 17 -2.33919
28891 210824 1 -0.358016
28891 210888 19 -2.27375
28891 210896 14 -1.78757
28891 210976 19 -1.63941
28891 161201 0 0.218375
28891 161289 14 -0.383823
28891 161313 30 -2.38818
28891 161433 39 -2.11285
28891 161441 3 0.411251
28891 161441 18 -2.24327
28891 29543 19 -1.44174
28891 29575 13 2.26363
28891 29759 8 -1.5556
28891 167652 12 -0.739552
28891 167668 3 0.1932
28891 167724 27 2.62855
28891 116168 3 0.25192
28891 116272 23 -2.35303
28891 193214 0 -0.4248
28891 193222 13 -0.614417
28891 193230 33 -2.28386
28891 193406 41 -2.39907
28891 36528 21 -2.2431
28891 36632 5 -1.62141
28891 36656 2 -0.161998
28891 340557 19 -1.07224
28891 340693 14 -1.15049
28891 340701 6 -1.42882
28891 340733 8 -1.98678
28891 225674 7 -2.27869
28891 225706 21 -2.34373
28891 225874 5 -0.0695153
28891 97024 3 -0.568409
28891 97072 2 -1.24194
28891 97128 1 -1.17496
28891 97200 6 -0.0283794
28891 333428 11 0.0339875
28891 333508 16 -0.0361674
28891 259684 18 -1.20837
28891 259860 19 -0.221722
28891 57124 3 -1.69433
28891 57188 3 0.433613
28891 57212 17 -2.19108
28891 73443 11 -1.57263
28891 73523 18 -2.26454
28891 73531 12 -2.26039
28891 73531 16 -2.25916
28891 282806 3 -1.81329
28891 282958 7 -0.180121
28891 103919 0 0.186167
28891 104015 7 -0.493508
28891 195702 9 -0.257896
28891 195870 13 0.320199
28891 195878 18 -0.0765552
28891 83396 2 -1.64993
28891 83412 3 -0.933537
28891 83420 5 -0.0912828
28891 83548 4 -1.1396
28891 158297 3 0.16106
28891 326261 0 0.466437
28891 57472 4 -1.35668
28891 57472 18 -2.41997
28891 57496 13 -0.818975
28891 103931 3 -0.289614
28891 103995 7 -1.79891
28891 104027 19 0.721557
28891 104075 2 -0.562115
28891 104075 9 -1.20441
28891 104099 7 -1.35987
28891 180793 7 -1.84206
28891 180857 2 -1.40049
28891 180905 8 -1.58106
28891 180961 5 -1.63009
28891 181017 5 -1.79763
28891 181033 16 0.377516
28891 40994 1 -0.150925
28891 41082 9 -1.6899
28891 41138 17 -0.303153
28891 233157 12 -1.83604
28891 233189 24 -1.31624
28891 233309 29 -0.827659
28891 138938 20 -2.02906
28891 138954 6 0.453399
28891 138970 4 -0.676214
28891 37656 2 0.0519861
28891 37664 9 -1.42515
28891 64535 15 -0.331018
28891 64695 5 -1.33243
28891 311265 9 0.34759
28891 311417 8 -1.42496
28891 311489 13 -1.32343
28891 82855 0 -1.07308
28891 82871 16 -1.65078
28891 83023 3 -0.837277
28891 242072 16 -1.77129
28891 242088 1 -0.871396
28891 242096 9 -1.67546
28891 242160 5 -0.38732
28891 242272 5 0.220746
28891 149574 21 -0.995458
28891 149734 22 -1.1393
28891 149774 13 0.430446
28891 149782 27 -0.0537421
28891 194160 12 -1.97308
28891 26191 13 -0.724087
28891 26287 4 -0.381839
28891 156523 16 -1.76948
28891 208897 8 -1.7231
28891 208921 5 -1.58886
28891 208945 10 -0.419877
28891 147913 10 -1.38105
28891 147929 13 0.0353959
28891 148025 6 -1.99158
28891 322940 5 0.100233
28891 323052 5 -0.316121
28891 323076 6 -0.76806
28891 27171 7 -1.23612
28891 27235 2 -1.40814
28891 46910 0 -0.921337
28891 47054 0 0.136665
28891 47110 7 -1.51052
28891 306305 3 -0.909248
28891 306321 5 -1.15508
28891 306417 17 -1.65354
28891 91791 1 -0.228599
28891 91815 13 -1.96564
28891 91847 6 -0.377518
28891 91911 16 -1.78981
28891 148846 3 -0.728104
28891 148902 6 0.297781
28891 148934 3 -1.47784
28891 148934 8 -2.10307
28891 148982 2 0.37632
28891 149030 3 -0.226035
28891 153440 12 -0.55446
28891 228739 17 -1.05912
28891 228875 5 -0.66153
28891 49408 5 0.108364
28891 49440 3 0.221858
28891 49520 7 -1.02208
28891 49552 17 0.159097
28891 340552 25 1.29048
28891 340664 3 -0.850293
28891 25682 1 -1.295
28891 25698 6 -1.61217
28891 27280 9 -1.82258
28891 27328 8 0.397213
28891 27360 1 0.314308
28891 27384 17 -1.96321
28891 27456 9 -1.47289
28891 273384 1 -0.925791
28891 273432 15 -2.08091
28891 273456 3 -0.919523
28891 273544 3 -0.672195
28891 155026 11 -1.89626
28891 155034 15 -1.80997
28891 155042 2 -0.539468
28891 155122 3 0.370697
28891 155178 4 0.216403
28891 155178 17 -0.770437
28891 45402 35 2.56288
28891 45458 5 -1.86691
28891 45546 16 -0.427694
28891 45594 9 -2.29328
28891 304784 4 -1.83309
28891 177450 6 -1.9156
28891 225962 4 0.176504
28891 226010 6 0.306817
28891 226074 18 -2.33695
28891 206928 2 -0.103149
28891 207000 4 0.167787
28891 207000 13 -2.0296
28891 75994 3 -1.42014
28891 76058 18 -0.589517
28891 153625 19 -0.28504
28891 153745 10 -0.510676
28891 248516 5 -1.86322
28891 248548 10 -1.90317
28891 248716 10 -0.478585
28891 153541 5 0.11676
28891 153557 7 -1.79768
28891 143380 10 -1.97097
28891 143436 14 -1.46906
28891 143452 24 -1.94568
28891 143492 17 -2.3083
28891 143540 8 -1.61562
28891 143564 6 -1.07119
28891 192202 17 -1.7678
28891 192250 11 -2.2317
28891 124025 16 2.15507
28891 124169 21 0.178779
28891 26623 0 -0.951913
28891 172702 19 -1.89525
28891 211585 2 -0.103093
28891 103599 3 0.130023
28891 103647 13 -1.54369
28891 341386 9 0.263002
28891 74041 3 -0.398156
28891 74081 14 0.017488
28891 249266 17 -2.19572
28891 249426 5 0.465087
28891 338052 11 0.248562
28891 338100 5 -0.446495
28891 338172 13 0.376149
28891 50961 8 -1.82049
28891 51001 14 -0.0480425
28891 51057 1 -0.497961
28891 263187 10 -0.774841
28891 50143 6 -1.38389
28891 50167 6 -1.13809
28891 50199 6 -0.443288
28891 287513 14 -1.13063
28891 287513 17 -1.90788
28891 287601 3 -0.999932
28891 289218 10 -1.53201
28891 289226 6 -0.242518
28891 289274 0 -0.510212
28891 289378 11 0.426127
28891 109147 7 -0.185045
28891 109171 20 -0.548702
28891 109203 16 -1.35131
28891 109211 27 -2.1867
28891 109227 7 -2.10551
28891 109299 2 -1.273
28891 109339 6 0.215567
28891 291752 11 -1.10453
28891 291864 2 -1.85475
28891 232649 11 -1.6686
28891 232729 14 -1.56973
28891 232753 8 0.383881
28891 232785 6 -1.02583
28891 329497 10 -2.10203
28891 329545 4 -0.898185
28891 329545 5 -0.37788
28891 329561 4 0.452228
28891 116653 2 -0.397561
28891 116757 8 -0.35692
28891 142661 8 -1.67449
28891 142693 13 -0.709353
28891 142757 28 -1.89374
28891 142789 11 -2.04117
28891 142821 12 -1.01457
28891 224061 6 -0.420772
28891 224077 4 -0.581595
28891 224077 17 -0.0493427
28891 224093 18 -2.16233
28891 224117 23 -1.10292
28891 224125 1 -0.40624
28891 119639 6 -1.86066
28891 119735 1 -0.213992
28891 119759 3 -1.09454
28891 182534 3 0.0425533
28891 182534 30 -1.18237
28891 182582 1 -0.820716
28891 182622 4 -0.874399
28891 182654 21 -2.29828
28891 182678 0 -0.409401
28891 182710 2 0.112044
28891 203658 6 -0.431057
28891 260690 17 -1.91743
28891 260738 5 -2.22879
28891 260778 1 -0.0331534
28891 260786 16 -1.16649
28891 215579 3 -1.00993
28891 231991 17 -0.202535
28891 232071 13 -2.01863
28891 278518 1 -1.19706
28891 278606 1 0.360105
28891 278614 6 -1.59315
28891 278734 5 -1.2466
28891 15489 13 0.473344
28891 15521 4 0.0568248
28891 141180 7 -1.5045
28891 141284 4 -1.16492
28891 141300 21 -0.224378
28891 15833 7 -1.34769
28891 15849 18 -2.19465
28891 202239 26 -1.90536
28891 267870 7 -0.913442
28891 267886 5 0.367881
28891 267886 15 0.286154
28891 345493 2 -0.361652
28891 345605 12 -1.27774
28891 352004 20 0.0395086
28891 352028 17 -1.39811
28891 352044 5 0.237978
28891 352140 6 -0.747235
28891 183604 8 -1.74731
28891 183644 9 -0.865169
28891 183708 0 -0.691406
28891 183740 8 0.312649
28891 99735 9 -1.06968
28891 99847 9 -0.762741
28891 99855 18 -2.18699
28891 99879 6 -1.30049
28891 99895 4 -0.600492
28891 99943 10 2.21257
28891 293687 28 -2.40298
28891 293695 21 -2.20853
28891 83639 7 -1.83536
28891 83767 16 -0.0843322
28891 83815 6 -0.592094
28891 20613 12 -0.564177
28891 20725 10 -2.28664
28891 141357 5 -1.38423
28891 141445 7 -0.911915
28891 141525 2 0.363015
28891 141605 3 -1.84197
28891 224202 19 -1.84838
28891 224242 3 -0.198165
28891 224338 15 -1.823
28891 224346 4 0.457387
28891 224346 8 -1.25781
28891 111140 9 -1.57162
28891 126812 2 -1.75218
28891 126820 10 0.469018
28891 126844 8 -1.25852
28891 138149 6 0.283401
28891 138221 6 -0.357587
28891 138253 8 -0.195168
28891 138277 8 0.0892289
28891 300117 0 0.00387956
28891 300125 17 -2.11224
28891 300165 3 -1.0931
28891 300181 27 -2.33431
28891 300197 6 -1.14582
28891 300229 7 -0.0758397
28891 300301 28 -0.323148
28891 191465 20 -1.63786
28891 191553 17 -1.47335
28891 191601 11 -0.861409
28891 213333 15 -1.06696
28891 213365 18 2.32685
28891 213437 18 -0.573056
28891 213445 8 -1.36316
28891 253070 10 -0.34237
28891 169590 12 -0.858379
28891 23308 21 -2.39002
28891 39314 1 -0.0311158
28891 52463 3 -0.835057
28891 52519 8 -1.52985
28891 52567 0 0.407894
28891 301602 21 -1.71986
28891 301650 11 -0.22301
28891 301706 21 0.250554
28891 301714 9 0.232661
28891 301746 0 -0.951227
28891 190985 11 -0.555223
28891 190985 16 -2.19413
28891 191041 3 -0.879169
28891 191057 0 -1.63816
28891 191201 26 -2.29163
28891 134499 10 -1.60516
28891 134547 6 0.174255
28891 134571 13 -2.0685
28891 31755 2 -1.60442
28891 31811 10 -0.0485896
28891 31899 11 0.0507991
28891 42350 20 -0.748774
28891 190962 2 -0.656411
28891 190994 16 0.149174
28891 191018 1 0.348846
28891 191090 23 -0.124308
28891 191154 5 -1.49861
28891 191162 19 -1.09485
28891 191186 0 -0.318092
28891 370880 0 -0.462247
28891 370936 20 -2.38623
28891 371016 11 0.0673757
28891 148795 6 -0.0620102
28891 148827 11 -1.60034
28891 148867 30 -2.26952
28891 148907 13 -1.90443
28891 290934 12 -1.66721
28891 290950 9 0.433896
28891 291006 9 -0.39462
28891 163735 3 0.0710017
28891 163823 0 -0.492472
28891 4217 8 -2.29785
28891 4233 0 0.0352304
28891 4249 23 -2.08622
28891 4273 11 -0.899112
28891 200143 1 -0.910155
28891 200351 12 -1.87541
28891 200359 0 0.38804
28891 237108 2 -1.0488
28891 237132 10 -1.57135
28891 237148 9 -1.62269
28891 237188 6 -0.757252
28891 250595 12 -2.17484
28891 250683 6 -1.67383
28891 250707 12 -1.88406
28891 117103 5 -1.77518
28891 117167 4 -1.9673
28891 228187 14 -2.10413
28891 58070 12 -0.0803293
28891 58078 6 -1.26823
28891 58182 1 -0.793465
28891 58190 1 -0.97635
28891 58198 3 -0.969158
28891 58214 29 -1.16168
28891 4260 1 -1.09832
28891 4340 5 -1.09784
28891 4388 7 -1.88547
28891 187375 5 -1.36599
28891 14482 9 -0.625039
28891 14498 3 0.0841257
28891 14538 3 -0.795
28891 14578 27 0.245704
28891 14594 15 -2.30492
28891 358764 13 -0.362154
28891 285264 15 -1.27073
28891 285304 1 0.0242685
28891 285416 3 -0.434608
28891 144431 16 -2.31234
28891 144487 20 -2.20488
28891 144495 14 -1.17453
28891 144527 12 0.39085
28891 144575 9 -1.14776
28891 274090 0 -0.0308995
28891 274186 11 -0.0685911
28891 274194 31 -2.40957
28891 274226 2 0.45349
28891 274234 13 -0.656976
28891 274250 37 -2.34006
28891 52571 25 -2.34049
28891 52571 31 -2.34448
28891 52603 5 -2.02483
28891 52603 8 -1.04018
28891 52619 7 -1.10301
28891 52651 6 0.432115
28891 339972 6 -0.114157
28891 61037 9 -0.619401
28891 61045 13 -2.01306
28891 61133 5 -0.0219708
28891 61133 8 -1.87701
28891 207953 9 -0.0472871
28891 235960 36 -0.857618
28891 236000 18 -1.22593
28891 236064 8 -0.815465
28891 236080 2 -0.887167
28891 236088 9 0.377659
28891 236088 10 -0.907986
28891 352975 5 0.426609
28891 352999 14 -2.30326
28891 353007 26 -1.59558
28891 261951 2 -0.370105
28891 262119 2 -0.313859
28891 178310 2 0.39538
28891 291655 17 -1.13157
28891 291735 8 -0.00968176
28891 291735 31 -1.89777
28891 291767 7 0.0668328
28891 309773 4 0.355328
28891 309925 3 -0.285596
28891 309925 6 -0.960703
28891 200011 6 -1.07129
28891 200075 10 0.140168
28891 158864 1 -1.36925
28891 158944 0 -0.670255
28891 43504 12 -1.24783
28891 43528 0 -0.141467
28891 43576 15 -2.38619
28891 45497 20 -1.85476
28891 45577 11 -0.108188
28891 134237 5 -0.419745
28891 134333 7 -1.46045
28891 134357 23 -0.196187
28891 186748 1 -0.348554
28891 186868 3 -1.29668
28891 186900 22 0.147571
28891 186940 20 1.75209
28891 322933 10 0.15432
28891 322997 11 -1.74616
28891 335592 2 -1.78856
28891 335624 0 -1.04143
28891 335664 5 -1.1484
28891 335672 6 -1.56961
28891 335720 10 -1.0766
28891 335736 5 -1.74331
28891 335752 12 -0.118072
28891 355899 8 -0.517246
28891 356067 8 -0.216122
28891 77138 21 0.018617
28891 77210 12 -1.95712
28891 77330 4 -1.52936
28891 77330 10 -0.277405
28891 77346 4 -0.346987
28891 77346 11 -0.253242
28891 233399 3 -0.699618
28891 233503 25 0.204754
28891 233543 7 -0.375231
28891 260983 7 -0.458044
28891 261039 1 -1.1479
28891 261103 7 -1.02414
28891 261119 4 -0.0886638
