Run Event TrackID EndX EndY EndZ
28891 102211 27 -12.4331 532.372 434.493
28891 102331 2 -262.149 262.096 246.379
28891 102339 2 -24.6911 37.9212 300.878
28891 261940 1 -158.674 107.101 231.193
28891 261972 30 -30.9362 514.28 414.404
28891 261980 13 -14.9912 385.641 290.736
28891 262012 22 -69.6029 457.021 269.018
28891 199144 9 -281.827 91.3643 423.063
28891 199176 9 -10.9636 41.0654 85.7237
28891 199320 21 -40.1706 270.276 217.787
28891 199328 12 16.4494 184.514 390.475
28891 199352 8 -32.8551 184.75 317.376
28891 138139 5 -201.125 129.647 347.174
28891 138187 14 -66.608 352.695 377.796
28891 138227 6 -54.7902 414.506 263.174
28891 138243 15 18.0177 371.397 127.145
28891 138291 1 -118.726 46.7226 319.474
28891 138355 16 -6.03954 303.645 348.403
28891 138395 9 -293.102 71.6123 314.106
28891 329365 8 -42.6059 234.515 255.586
28891 198321 4 26.3066 38.911 152.562
28891 198337 4 -36.5961 117.929 335.452
28891 198393 3 -48.1848 291.727 303.752
28891 162721 20 -7.08091 398.306 361.483
28891 162777 4 -120.103 104.075 356.643
28891 162841 0 -200.777 261.175 236.105
28891 162849 15 48.8372 210.28 336.535
28891 162881 9 -25.939 134.97 353.56
28891 162905 5 -74.8426 142.311 419.754
28891 196210 11 -49.5736 80.7799 368.717
28891 196242 5 -20.1163 332.593 384.0
28891 196274 6 -85.8154 86.8375 397.673
28891 196402 3 -127.088 135.343 297.398
28891 196402 11 -23.8827 204.642 369.474
28891 196410 1 -173.372 131.311 350.337
28891 95969 3 -40.977 102.103 392.84
28891 96049 13 249.441 199.007 67.8142
28891 96137 3 120.578 103.037 328.834
28891 96153 1 -55.9735 162.501 243.575
28891 96225 4 -54.3957 198.058 426.592
28891 339607 19 -19.0456 445.415 104.618
28891 339751 12 -118.019 268.518 335.809
28891 312084 17 -88.3962 342.578 401.344
28891 214056 10 -298.898 195.831 232.224
28891 214056 18 99.6472 338.308 159.664
28891 214128 3 -347.539 101.189 112.739
28891 214264 18 -101.556 525.638 247.711
28891 347946 7 -54.9614 206.382 38.0111
28891 348002 14 -43.7794 64.4549 402.649
28891 348066 16 -43.3741 346.659 236.731
28891 325769 4 59.7481 212.686 319.52
28891 65873 31 -11.0934 465.715 358.407
28891 339082 24 37.5462 428.232 287.646
28891 339098 17 -58.1158 81.4358 162.577
28891 119335 25 -45.9107 465.536 126.814
28891 119375 13 -64.3387 232.095 233.177
28891 119423 4 123.443 330.142 165.087
28891 119423 11 -18.344 190.105 231.801
28891 119519 2 -56.9477 154.0 433.774
28891 289198 6 180.19 74.9196 236.55
28891 289206 6 -19.6643 82.3312 313.74
28891 289342 38 -13.3957 147.73 419.641
28891 370782 0 -248.62 265.46 320.559
28891 370814 20 -28.3888 381.725 125.689
28891 370846 6 -47.73 405.83 343.599
28891 370934 3 179.4 96.1361 256.554
28891 370950 0 -231.188 236.162 248.565
28891 370990 8 -268.073 224.008 288.553
28891 301090 8 -59.6986 302.138 233.828
28891 301098 15 -11.5161 440.649 231.936
28891 301106 10 -77.9044 351.068 396.672
28891 301178 7 -91.6114 149.789 131.585
28891 301186 4 59.0642 172.216 146.972
28891 111881 32 -14.8573 527.79 280.901
28891 111897 3 51.198 279.022 241.231
28891 111961 2 -66.2417 71.4009 331.29
28891 112017 0 -280.559 122.795 384.639
28891 270511 15 -12.3802 151.887 188.577
28891 91527 9 -32.948 351.652 302.865
28891 91535 1 242.571 198.493 339.985
28891 91623 14 49.2124 339.83 136.442
28891 91735 4 52.0155 45.3702 194.204
28891 360529 6 -117.432 92.7653 233.394
28891 332569 11 20.5275 124.658 264.568
28891 332593 7 -37.2936 302.219 280.287
28891 332617 3 -24.5352 83.6019 251.133
28891 332753 19 -24.1697 479.622 336.261
28891 226025 3 235.117 140.467 60.4289
28891 226025 10 -34.1344 133.909 272.332
28891 247810 3 -94.1301 216.017 306.009
28891 247970 21 -16.3992 530.05 392.878
28891 247986 8 -65.6786 251.751 388.631
28891 113524 25 15.3503 336.969 100.805
28891 113532 1 -171.749 37.6421 98.5892
28891 113556 13 -4.42051 330.073 105.937
28891 113580 6 -8.70743 193.107 287.999
28891 266492 9 -38.7191 221.445 248.953
28891 159605 1 206.952 63.2027 385.455
28891 159605 33 -92.04 498.978 410.146
28891 159661 22 -44.4013 193.147 277.735
28891 159701 8 -49.7539 354.851 377.214
28891 79664 7 -226.184 154.336 382.497
28891 79704 4 84.6553 266.04 299.905
28891 79712 25 -10.0156 459.668 252.012
28891 79776 11 -16.3284 267.745 395.344
28891 79800 9 -70.7652 293.489 354.669
28891 361657 10 -27.7131 98.35 370.661
28891 361753 16 -36.2964 313.957 54.1079
28891 192991 4 -39.7714 113.134 179.182
28891 193159 11 14.1412 216.374 128.456
28891 193183 2 -43.1572 142.845 270.2
28891 224694 26 78.6897 516.615 431.425
28891 163697 11 -23.9733 253.602 386.143
28891 163721 8 -197.461 214.091 397.012
28891 163729 8 -175.668 82.322 192.299
28891 163737 0 -23.0369 303.361 280.632
28891 163777 11 -111.499 93.5335 372.953
28891 76942 8 58.8032 274.89 361.337
28891 77062 0 -8.81692 211.648 272.657
28891 77094 2 -26.5983 331.535 271.705
28891 302321 13 -146.894 368.02 322.787
28891 302369 3 -108.897 336.887 300.61
28891 292951 29 -23.7037 551.884 328.009
28891 167656 11 -90.9058 179.085 49.7038
28891 167744 4 2.65132 36.3435 181.331
28891 167744 9 -76.6289 388.178 362.094
28891 167824 6 -169.731 78.2703 105.877
28891 61507 1 -298.615 275.399 352.791
28891 61539 11 -13.1237 204.781 254.689
28891 61595 4 -26.3796 131.384 201.986
28891 61627 1 -74.0269 40.2226 326.633
28891 61635 10 -57.9072 157.026 121.012
28891 61723 0 -60.0581 166.995 340.065
28891 322169 8 82.6165 124.577 386.342
28891 322201 3 -13.7466 95.6291 261.235
28891 322233 0 -13.9368 217.239 302.381
28891 47863 12 -8.9586 311.023 368.828
28891 47951 15 -51.4323 378.589 387.155
28891 154321 23 -37.7327 379.477 242.622
28891 154353 22 238.367 355.958 151.218
28891 154465 26 -102.152 454.723 294.612
28891 58608 10 -80.6431 184.296 318.242
28891 58624 11 29.0788 73.6104 400.13
28891 58632 23 -42.282 131.608 290.461
28891 58784 5 -219.699 356.455 411.62
28891 255820 20 -174.888 136.537 90.2878
28891 255940 18 -108.808 55.7895 64.1423
28891 255948 14 -12.3228 322.846 133.658
28891 316499 22 -36.6542 196.144 298.604
28891 316507 9 24.5311 298.603 327.338
28891 316667 27 -16.3625 260.916 256.036
28891 82687 19 -21.7839 127.838 272.421
28891 82815 27 334.697 348.776 413.476
28891 120328 5 -63.7633 149.923 383.849
28891 120384 14 -59.2038 218.757 315.863
28891 120456 3 -101.512 125.815 237.784
28891 120480 8 -47.2234 126.019 388.723
28891 19843 27 -18.241 325.267 64.3263
28891 19883 34 18.3075 79.7565 294.874
28891 20043 9 94.2512 293.412 156.436
28891 254501 7 39.6412 160.068 126.137
28891 254541 4 -328.699 256.523 195.541
28891 254565 15 -112.445 435.637 270.535
28891 254605 7 -56.4537 196.951 274.903
28891 254605 23 -26.5785 259.658 284.073
28891 254621 9 -8.83693 52.9812 306.373
28891 254661 3 -204.985 88.084 104.938
28891 187242 4 -42.3518 89.8007 77.722
28891 187306 18 -11.0399 287.474 375.548
28891 187362 12 42.2063 299.745 186.66
28891 187386 17 -42.7466 284.88 311.223
28891 107944 4 75.7212 70.7447 324.141
28891 89322 3 -56.6379 78.9729 284.942
28891 89450 8 -119.049 263.39 401.976
28891 70500 3 -16.2738 46.8687 263.18
28891 70604 24 28.7415 118.022 190.918
28891 70652 13 4.5378 448.369 249.475
28891 70692 1 -66.4209 241.854 424.115
28891 84118 11 -41.6358 109.478 275.577
28891 84134 16 -74.4381 292.557 236.173
28891 107656 2 -103.724 131.028 232.845
28891 107720 5 -264.259 95.7048 137.479
28891 107824 22 -32.1962 491.984 267.511
28891 371893 16 -79.3261 179.206 361.441
28891 371933 11 -58.4521 278.902 321.797
28891 371997 9 127.948 251.808 110.8
28891 58346 11 -170.974 395.993 383.495
28891 58346 26 7.58681 338.631 278.193
28891 58418 14 17.1383 361.447 224.706
28891 58466 16 -49.5535 464.458 308.217
28891 58490 22 -45.0062 511.87 364.081
28891 256418 5 -72.3873 198.575 63.5254
28891 167083 8 -119.218 402.62 348.055
28891 167099 22 321.504 124.219 60.6692
28891 87836 10 -9.4039 350.291 335.45
28891 87908 11 42.368 205.344 144.068
28891 87956 6 -86.8138 147.013 196.481
28891 87956 14 -38.804 266.858 342.356
28891 87996 55 -14.04 343.832 205.27
28891 88020 6 74.0689 152.743 196.585
28891 180052 27 -28.0316 518.478 339.077
28891 180188 0 -64.4965 92.9497 297.337
28891 332950 9 72.6865 34.2395 196.953
28891 332966 7 -30.4668 169.979 233.062
28891 333046 10 -154.548 234.14 308.407
28891 281495 12 -9.90813 408.827 281.788
28891 281719 38 -5.64275 415.426 84.997
28891 186333 5 -26.9688 405.739 296.688
28891 186421 2 -105.42 214.592 307.69
28891 29433 2 -50.8889 150.051 362.968
28891 29497 0 -241.416 206.63 366.278
28891 296117 24 14.9779 192.642 328.732
28891 296325 41 7.75396 383.739 163.488
28891 346476 12 149.886 49.1488 313.47
28891 346540 20 -38.5131 148.29 357.1
28891 346588 8 53.6129 168.424 217.78
28891 346612 10 -180.092 78.6307 282.775
28891 69696 19 -127.996 363.498 75.315
28891 69760 5 -23.898 57.9898 358.85
28891 69896 19 -51.2761 184.407 98.474
28891 69920 6 -103.464 298.678 327.568
28891 98548 17 -21.8452 56.0324 259.191
28891 98556 6 -244.954 289.372 390.557
28891 98604 8 -34.957 261.399 161.704
28891 31087 21 -39.7537 187.344 116.895
28891 31095 24 -31.8234 403.38 122.178
28891 31183 7 44.132 99.8856 173.615
28891 31223 1 -54.5319 187.46 308.115
28891 168448 17 -85.2305 535.055 354.456
28891 168608 19 -22.776 394.791 415.363
28891 168640 8 -41.3033 131.89 118.938
28891 240142 3 -115.854 136.869 271.203
28891 240166 5 50.4985 416.717 182.888
28891 240246 9 -73.5124 170.598 146.629
28891 240278 8 17.2211 400.54 389.078
28891 240286 19 -74.2512 321.698 358.539
28891 217245 21 18.8454 71.9393 272.802
28891 217277 12 13.4785 337.866 189.059
28891 217397 2 -26.3332 33.0332 388.586
28891 217477 1 -314.796 129.144 275.782
28891 217485 5 83.6645 66.3808 327.02
28891 15395 15 35.2514 206.963 98.7642
28891 15411 6 -22.9235 287.9 352.81
28891 362157 18 -88.9163 273.666 232.352
28891 362181 7 99.8042 64.1379 232.363
28891 362237 38 21.2407 306.818 71.024
28891 54481 13 -13.5187 349.874 328.854
28891 54489 10 -34.2961 230.97 329.962
28891 94744 22 16.4785 507.257 433.612
28891 94760 3 -147.586 80.5082 328.897
28891 94768 11 -120.363 356.399 278.104
28891 94960 14 -111.002 440.581 313.168
28891 94984 9 -95.2334 203.508 319.881
28891 254472 18 47.5277 166.334 288.45
28891 254688 19 -45.5534 109.298 348.504
28891 80124 3 -20.3202 155.282 276.533
28891 80204 1 -86.6436 31.0262 327.649
28891 80236 6 -167.489 182.923 369.597
28891 80308 12 -16.3225 360.506 302.367
28891 53875 5 -233.604 170.245 131.923
28891 54051 11 -158.062 296.074 118.088
28891 308056 5 -88.8813 117.192 271.351
28891 308104 8 181.801 128.47 268.936
28891 225775 1 -182.709 87.9663 353.415
28891 225855 4 80.9477 32.852 211.42
28891 225903 1 -248.203 93.7867 112.115
28891 10183 11 -71.0867 372.231 208.701
28891 10311 2 46.0614 139.482 139.988
28891 10423 8 59.3358 88.0449 127.785
28891 150615 19 -70.3302 374.206 153.841
28891 344473 5 -1.63012 140.614 306.544
28891 344561 18 -15.5345 313.116 370.146
28891 344641 10 -76.7975 205.313 232.663
28891 344649 8 -25.7658 32.6666 245.747
28891 344689 9 20.5665 223.144 278.748
28891 365299 13 -28.9344 357.08 350.166
28891 365299 16 -1.46715 363.085 291.283
28891 365363 20 62.9833 246.095 413.382
28891 67273 9 79.2149 154.21 286.653
28891 67409 6 -235.311 289.955 312.793
28891 363157 14 -53.5716 371.347 73.2957
28891 121621 15 -12.3623 370.767 367.065
28891 121709 8 -56.8664 247.762 430.431
28891 121717 0 -89.5828 90.5078 265.625
28891 20120 0 179.087 182.654 138.091
28891 20128 8 -29.6659 90.7474 360.141
28891 20184 1 -7.79568 176.499 405.366
28891 20200 0 238.114 185.202 113.887
28891 20240 6 -68.6279 57.0569 35.1746
28891 20296 17 -54.2065 249.613 361.093
28891 233179 11 -126.43 229.141 432.092
28891 233267 11 -36.0845 189.965 380.532
28891 233323 3 34.7778 161.35 192.241
28891 233323 10 24.522 308.713 198.647
28891 233347 11 -10.3141 121.172 279.593
28891 173007 9 -94.4164 301.614 314.905
28891 173055 24 -15.0871 486.906 399.417
28891 173095 15 -5.57559 331.129 270.595
28891 202451 0 -283.919 301.332 73.5104
28891 202475 7 60.7402 367.329 296.797
28891 202507 54 -10.6959 371.015 305.751
28891 202603 2 206.539 254.509 239.278
28891 316945 2 -174.983 325.948 375.009
28891 316961 30 14.9498 568.015 358.134
28891 316969 8 -133.655 299.757 323.854
28891 317041 11 -119.649 256.318 132.863
28891 317153 10 -84.949 383.104 307.96
28891 219607 5 -149.084 141.444 349.122
28891 219607 19 -23.6366 414.292 295.884
28891 219663 8 -262.178 294.509 290.835
28891 219679 5 -138.349 45.7684 69.7576
28891 55097 8 61.1693 205.525 189.486
28891 55161 1 -5.06314 362.892 365.675
28891 55161 9 -18.5524 171.683 304.016
28891 55193 15 -13.9963 126.159 232.627
28891 55289 2 -83.6957 171.696 319.275
28891 160293 3 -141.717 112.312 340.602
28891 160309 13 -41.7405 434.641 107.773
28891 160341 12 27.1161 239.406 185.232
28891 160341 20 -19.2067 436.228 356.869
28891 105942 10 -6.05059 406.622 431.852
28891 105966 19 -37.8455 491.328 274.562
28891 106062 12 -53.0098 85.5311 156.87
28891 106126 10 107.22 208.731 36.1382
28891 306115 16 -176.124 504.722 321.025
28891 306195 26 -36.9425 231.472 346.214
28891 306195 28 -70.1011 482.424 337.494
28891 125040 22 -87.01 422.909 336.903
28891 125080 3 52.3545 175.974 302.105
28891 125080 4 -103.989 149.242 232.718
28891 125088 22 -44.0286 366.594 397.132
28891 125184 14 -21.1847 123.734 427.816
28891 77377 23 -309.937 356.466 374.535
28891 77481 5 -25.0825 100.882 278.678
28891 77505 11 -25.4678 280.668 404.112
28891 77545 30 -8.9213 136.652 394.933
28891 72324 5 -101.261 30.5608 232.243
28891 72388 10 53.3401 154.522 217.271
28891 106647 15 -78.1958 278.501 339.306
28891 106727 4 -103.658 133.952 353.076
28891 106743 21 327.392 321.036 124.511
28891 25861 18 15.5857 338.764 311.748
28891 25885 8 -52.8924 357.407 396.93
28891 25909 9 -16.0946 416.779 241.108
28891 25941 10 -54.886 262.083 372.803
28891 35495 1 -7.69638 115.061 300.99
28891 35599 1 -136.159 180.178 407.387
28891 35631 12 -34.12 428.89 226.908
28891 35679 3 65.1772 247.979 251.677
28891 97244 15 4.74022 248.055 360.778
28891 97300 7 -50.2688 122.923 233.275
28891 97364 24 -28.8888 56.4538 424.191
28891 97460 2 -160.873 106.604 233.458
28891 359408 21 -26.5682 493.665 67.2128
28891 359440 7 -51.1004 33.2276 404.692
28891 359440 8 -51.0437 337.287 308.286
28891 209237 6 -127.504 161.591 389.491
28891 209309 2 -17.2466 177.223 248.607
28891 216633 27 -66.4952 375.376 120.685
28891 216721 12 -117.703 309.387 159.177
28891 351571 7 271.387 240.502 340.435
28891 351579 5 -51.9445 116.47 339.84
28891 247114 3 -60.9668 184.843 240.391
28891 27619 8 -134.705 334.755 157.705
28891 27659 6 134.99 222.922 353.519
28891 27659 7 -109.308 80.0908 276.633
28891 27691 11 146.519 80.3107 117.398
28891 27747 12 -19.2746 305.354 357.28
28891 129431 25 -61.4562 485.425 300.945
28891 129447 16 -27.2454 531.584 398.451
28891 189004 14 -35.1234 133.227 232.439
28891 189092 8 -109.087 242.147 248.018
28891 190378 13 -9.43544 31.4663 291.241
28891 190402 31 -41.4884 513.593 373.693
28891 190450 10 -45.6182 253.787 290.872
28891 248871 13 -33.4959 149.196 117.162
28891 252763 11 -30.3011 210.633 164.607
28891 252771 12 238.026 96.0898 145.58
28891 252827 11 -114.693 480.925 332.21
28891 252947 1 235.501 202.117 132.978
28891 79872 8 -32.9086 430.915 309.868
28891 79904 7 -22.8838 192.316 292.061
28891 370548 11 -0.411803 116.556 382.031
28891 370756 3 35.9802 89.9054 215.143
28891 223980 2 -161.621 35.9169 308.349
28891 223980 31 -13.2424 68.9296 285.324
28891 224084 8 -14.8078 304.82 289.063
28891 224092 6 -16.687 91.8194 312.359
28891 224108 19 1.97992 30.038 410.922
28891 224108 23 26.6985 432.154 299.187
28891 224116 18 -40.5767 219.474 221.479
28891 224124 7 -56.6017 121.432 298.872
28891 224164 13 31.0927 326.033 184.8
28891 244688 3 -48.1374 129.101 323.205
28891 244744 22 -77.9871 481.154 430.968
28891 289200 6 -230.05 163.8 346.006
28891 113336 3 -51.4597 216.435 371.351
28891 113432 2 65.8072 172.259 167.992
28891 156716 23 -73.9342 169.927 406.699
28891 130160 12 -87.4764 529.448 349.288
28891 336033 17 -115.95 423.456 313.298
28891 169304 33 -76.8075 67.703 430.048
28891 367184 5 -124.451 185.583 232.217
28891 367200 4 -119.771 302.787 418.765
28891 367200 19 -36.1666 481.444 322.417
28891 207084 3 -176.083 465.91 376.216
28891 207124 33 11.0284 312.617 79.7933
28891 207172 3 -42.9616 100.609 232.973
28891 207236 1 -211.423 230.991 167.721
28891 207236 14 -9.29919 444.736 336.709
28891 207292 4 48.1904 63.0858 211.376
28891 207300 25 -342.163 282.062 410.506
28891 29317 19 -10.1368 409.752 320.744
28891 29437 17 -58.0496 75.243 104.429
28891 29461 10 -103.561 128.148 130.078
28891 29477 5 51.6764 325.355 283.018
28891 135972 5 -130.485 263.314 50.8417
28891 136004 11 -22.6027 342.038 377.513
28891 136044 18 -44.6824 297.95 163.195
28891 136060 0 -206.167 195.588 431.178
28891 125993 4 -54.297 33.3397 175.343
28891 126073 3 -115.365 73.5609 394.685
28891 305356 28 -152.674 389.243 82.1974
28891 305356 34 -90.3054 57.8517 148.982
28891 305364 4 -47.1388 355.257 233.737
28891 305444 4 -76.2768 136.33 353.654
28891 364567 3 -18.2892 208.371 391.926
28891 364607 9 -75.4253 256.862 290.283
28891 364639 17 242.061 271.053 286.283
28891 364711 5 -67.3006 34.9027 431.113
28891 364783 15 -94.8841 438.767 261.315
28891 58888 41 -9.10117 356.113 203.088
28891 58952 25 -0.439737 351.747 297.002
28891 59016 19 -10.7941 449.48 407.121
28891 110754 6 -102.184 292.955 274.249
28891 110850 16 -53.5891 254.552 63.7682
28891 254159 29 -21.5228 165.068 237.784
28891 177625 3 52.1062 40.3708 380.07
28891 177737 9 -15.2997 57.1153 132.708
28891 225466 2 -237.336 69.3528 289.479
28891 225474 1 -269.953 38.4492 231.045
28891 225498 14 -78.3871 169.471 306.599
28891 225586 19 7.70389 449.136 30.345
28891 225594 12 82.9518 164.817 130.47
28891 225602 2 -2.67822 31.7311 339.89
28891 225682 17 -48.2739 395.306 412.767
28891 66786 15 -94.1908 461.032 429.209
28891 66954 8 74.4342 230.113 113.798
28891 166180 6 121.477 256.933 215.173
28891 166356 18 -37.0283 388.581 358.375
28891 151045 8 130.298 68.1306 262.868
28891 151069 1 50.4776 81.3706 65.5234
28891 151109 12 16.7259 521.032 326.264
28891 151109 17 -12.92 130.578 405.675
28891 151141 3 -0.874429 85.2171 345.858
28891 151205 12 9.28965 360.544 230.007
28891 151261 4 -23.4159 235.277 379.265
28891 75586 2 337.966 112.374 31.8145
28891 145919 8 -55.6886 126.977 370.327
28891 106429 7 -51.5349 67.9904 323.288
28891 74448 16 -9.57436 372.447 276.99
28891 74544 5 -102.707 91.7808 258.189
28891 74568 24 -32.106 53.2937 357.174
28891 175068 17 -20.9983 437.338 314.092
28891 175252 5 -181.487 205.968 303.466
28891 175252 9 49.6104 372.142 161.343
28891 175260 8 -55.3271 276.64 360.824
28891 175300 8 -79.2503 307.683 169.453
28891 233054 27 -16.4989 465.048 388.575
28891 97266 17 21.4408 265.063 323.519
28891 97338 22 -13.0941 390.057 233.061
28891 264640 8 -26.0684 186.378 67.8713
28891 264776 11 -49.7986 360.926 414.778
28891 264824 6 -58.0696 166.024 358.394
28891 197184 8 -38.2616 96.0613 348.235
28891 197200 12 -82.2483 331.604 275.257
28891 197208 13 -116.596 293.689 266.129
28891 197272 6 -73.2219 179.417 261.832
28891 197296 3 -96.0473 155.507 369.059
28891 197304 15 39.5183 273.634 342.748
28891 72016 0 339.002 289.713 100.228
28891 72064 3 79.8208 80.9292 357.393
28891 72160 14 -30.4468 459.76 398.902
28891 170687 0 -297.514 86.3937 286.397
28891 170839 9 -120.476 256.5 353.753
28891 321952 9 -218.411 169.53 359.25
28891 322008 7 -74.8883 276.826 274.326
28891 322016 19 -10.1259 294.132 390.986
28891 322144 4 -128.656 151.556 268.876
28891 73195 5 -28.2639 32.1606 327.489
28891 73331 3 266.425 79.5698 155.028
28891 73403 7 -165.99 338.113 432.078
28891 73403 23 -36.4125 427.245 246.283
28891 254439 6 5.11143 100.346 330.064
28891 269564 14 279.651 42.9901 54.3995
28891 145111 17 -128.594 314.236 173.27
28891 145199 5 -91.6722 58.7371 160.633
28891 145247 5 -75.1105 328.167 303.332
28891 145311 6 -27.8433 316.147 262.882
28891 236887 1 127.792 219.656 125.635
28891 68460 19 -16.8837 502.348 260.685
28891 68500 7 -129.361 326.168 355.373
28891 68556 15 -19.2918 342.078 383.037
28891 68636 15 -77.4746 384.162 207.859
28891 134466 3 173.574 270.327 174.912
28891 134522 3 -46.4461 146.185 313.974
28891 134546 3 -119.259 59.6762 159.761
28891 134554 13 -30.3935 325.767 319.92
28891 134610 5 -118.478 124.584 65.9926
28891 308303 13 -110.284 202.28 173.449
28891 216525 15 -3.76462 30.4131 62.9291
28891 216661 5 -35.3844 313.118 427.082
28891 216685 8 37.5925 195.067 104.416
28891 137828 1 177.426 85.5507 107.816
28891 168907 4 -70.2822 211.298 366.923
28891 168923 17 -55.7386 377.998 237.771
28891 168963 14 32.3669 292.982 417.963
28891 168987 2 36.5407 57.6158 425.087
28891 169019 8 -29.8705 230.454 354.905
28891 169107 15 71.0641 359.296 341.244
28891 186745 5 -103.179 102.719 131.648
28891 186769 11 11.2531 91.2454 220.918
28891 186825 6 180.395 139.614 294.169
28891 186849 12 -77.1544 345.84 355.032
28891 186905 1 195.059 269.24 115.813
28891 186905 3 -12.0014 109.376 285.273
28891 186953 1 -151.197 33.4653 392.128
28891 299875 0 113.912 34.2814 54.1124
28891 299931 3 -83.5358 151.694 169.29
28891 299947 4 -51.997 66.0788 135.388
28891 299987 6 11.7986 46.6506 326.874
28891 300051 8 -29.154 66.367 340.882
28891 355648 6 -64.6987 440.379 255.559
28891 355672 17 -93.4436 386.393 73.712
28891 355840 8 7.95744 31.5813 170.996
28891 355856 13 -13.663 427.772 278.752
28891 226264 13 -80.3971 363.85 248.484
28891 226368 5 277.114 113.329 216.773
28891 226408 1 -233.137 216.433 189.852
28891 226473 17 15.999 408.562 272.073
28891 226609 0 -186.198 139.894 329.148
28891 74651 1 -67.8617 56.8909 377.845
28891 74675 3 -74.5493 43.4841 304.326
28891 74675 15 -52.155 428.93 344.753
28891 74755 15 -26.0087 328.073 240.924
28891 74803 4 -126.26 139.126 421.811
28891 74843 15 -55.5389 158.036 335.555
28891 74907 13 87.656 97.6556 295.399
28891 132304 18 35.9677 261.723 181.819
28891 128218 16 -48.9596 119.796 239.11
28891 128274 8 -48.487 98.9347 274.265
28891 128290 1 -94.0887 309.03 425.589
28891 128290 4 -238.706 152.505 404.827
28891 128314 23 26.1809 320.613 211.07
28891 286205 3 -68.3474 82.5279 34.7521
28891 286237 10 -14.8956 238.852 351.866
28891 286429 1 -103.978 51.8439 393.883
28891 286437 13 -118.015 483.359 396.414
28891 216994 18 -103.861 437.443 390.755
28891 346935 6 57.8961 211.969 370.93
28891 346999 6 -104.152 275.495 398.533
28891 347015 1 54.41 50.077 417.326
28891 186296 0 -171.148 399.807 375.694
28891 186304 18 26.9391 357.697 208.344
28891 186432 18 31.7326 393.835 148.272
28891 186440 2 -138.336 276.155 43.8067
28891 248028 2 -122.151 42.3702 284.679
28891 248164 11 107.945 362.568 380.502
28891 270012 29 -5.47287 477.542 61.5659
28891 176634 8 -45.9151 257.633 312.256
28891 176658 1 122.168 85.2596 348.852
28891 176738 12 -94.5165 342.522 340.628
28891 255856 0 -65.8923 87.121 419.481
28891 31051 15 -51.2307 472.243 300.962
28891 31091 17 -98.1453 433.776 287.055
28891 31147 4 -32.5759 111.18 242.463
28891 31179 4 -9.3278 30.9519 283.122
28891 31179 12 -71.7625 131.997 359.302
28891 31195 4 -351.609 307.27 87.7505
28891 327670 5 -150.916 53.4382 87.2287
28891 327782 26 -9.78998 493.935 385.684
28891 314793 1 -82.9922 205.652 428.822
28891 314953 3 119.23 132.337 90.2726
28891 353955 9 -11.2164 274.651 332.464
28891 353963 28 -6.99326 513.487 319.341
28891 353979 6 -78.045 424.175 256.934
28891 354107 0 -211.764 263.28 337.246
28891 137941 3 -230.366 117.466 243.064
28891 131924 15 -9.08453 349.244 288.942
28891 191259 9 -78.258 159.862 91.3187
28891 191323 20 58.7937 134.627 61.6642
28891 191371 16 -31.2713 356.05 225.191
28891 191403 8 71.3311 194.404 233.611
28891 221499 9 80.3138 107.265 217.936
28891 221547 21 -23.5424 168.988 185.417
28891 221675 11 -37.7833 352.392 325.132
28891 115277 9 -78.4555 231.316 426.273
28891 115293 8 -16.3001 60.8046 379.944
28891 227562 9 -21.4819 224.469 418.33
28891 227586 16 -14.1587 246.31 392.819
28891 368058 4 -9.65417 232.834 367.909
28891 368106 2 262.314 230.94 350.694
28891 368106 4 -39.0289 226.274 329.831
28891 222020 42 -6.8609 536.784 394.622
28891 222068 10 -18.1151 257.583 287.958
28891 222068 21 22.6318 385.48 150.134
28891 222076 23 6.42342 417.436 131.249
28891 222092 10 26.9407 325.348 281.047
28891 222092 17 -41.2157 430.978 273.635
28891 222108 5 9.18826 61.3469 208.775
28891 222188 8 19.4088 340.973 60.998
28891 305325 15 -9.16544 305.745 281.252
28891 305389 12 -2.40811 195.633 254.992
28891 305445 9 166.906 377.323 204.501
28891 126282 4 -172.605 52.1271 189.387
28891 68422 23 -24.0308 531.381 369.752
28891 125001 5 -20.1445 87.1922 307.292
28891 125049 14 -16.2301 195.453 403.226
28891 125201 3 -264.5 452.224 308.208
28891 125217 23 -61.4549 455.639 265.505
28891 292465 17 -54.7776 286.488 362.71
28891 292545 25 -9.21362 534.796 337.095
28891 35293 15 14.5804 161.833 291.475
28891 35429 38 294.797 68.1467 244.518
28891 212936 7 60.9615 264.744 395.571
28891 278065 8 -67.4855 323.579 261.906
28891 278137 15 -152.578 392.263 355.035
28891 278177 5 154.355 131.05 37.6189
28891 278217 11 14.3043 173.495 65.1749
28891 278241 4 -165.536 73.5987 191.104
28891 310461 26 6.62821 316.659 351.962
28891 310485 0 -216.7 165.419 311.13
28891 2061 4 -35.7365 335.763 276.109
28891 2157 8 -104.318 289.075 368.049
28891 299835 17 -58.831 164.867 362.443
28891 192265 4 129.443 97.2416 101.227
28891 192425 17 -42.6582 410.062 412.601
28891 256223 20 -58.1377 332.416 282.112
28891 256279 16 -42.4822 328.602 289.39
28891 256327 8 -188.178 213.838 182.374
28891 256343 11 -93.449 339.387 403.957
28891 172173 7 -96.0575 149.447 260.462
28891 353193 12 -86.0516 114.302 306.825
28891 353217 3 -234.123 189.469 279.006
28891 353393 11 -3.49211 420.303 382.35
