Run Event TrackID VertexX VertexY VertexZ
28891 8578 5 35.8419 589.585 279.485
28891 8578 17 104.54 395.682 448.111
28891 10192 2 -341.279 442.596 62.972
28891 6018 3 98.1973 592.713 333.754
28891 6042 9 47.7469 554.273 221.411
28891 6122 19 42.5586 589.649 362.638
28891 6170 14 4.18218 588.187 361.925
28891 2508 3 90.4334 596.718 212.795
28891 2524 0 268.798 219.813 306.571
28891 10315 14 27.0721 297.598 444.483
28891 11905 6 -175.969 603.174 460.403
28891 12017 10 77.004 232.214 150.599
28891 12145 30 39.2336 559.714 417.64
28891 555 0 289.093 609.193 312.676
28891 675 24 16.2842 441.857 233.631
28891 6974 30 3.13581 235.028 402.264
28891 7062 10 206.627 468.847 401.979
28891 7102 11 -18.1964 593.937 108.346
28891 7142 8 35.6693 587.966 445.284
28891 7150 0 206.298 579.446 1.45962
28891 11426 9 103.571 344.097 413.138
28891 11498 4 -52.2486 589.446 307.858
28891 11514 9 110.383 487.2 376.86
28891 11634 16 57.8521 500.237 254.344
28891 4014 20 57.2799 593.784 178.63
28891 4062 17 21.6552 590.315 384.859
28891 4078 9 17.3023 586.895 263.836
28891 4198 18 48.8522 326.836 257.325
28891 4206 30 -39.5853 590.299 355.656
28891 10432 16 54.2491 591.455 337.644
28891 10496 1 219.708 539.385 0.822213
28891 10512 6 273.054 607.814 375.636
28891 10616 12 10.8362 603.568 450.066
28891 185604 5 293.248 590.45 272.684
28891 185740 9 -62.9786 597.401 369.314
28891 240445 5 114.936 587.425 369.569
28891 358513 27 -16.5267 584.807 315.406
28891 273388 7 -88.5529 596.103 450.831
28891 273404 3 117.452 553.324 347.992
28891 184712 0 202.003 605.383 34.1758
28891 142415 15 126.509 381.443 232.066
28891 142599 0 342.677 570.873 191.54
28891 88805 3 -97.2207 596.041 341.648
28891 88901 0 -338.908 565.876 249.589
28891 88965 17 -102.161 306.429 344.066
28891 11384 12 -146.68 600.241 119.061
28891 11400 18 37.5657 214.051 450.241
28891 11408 22 -12.1634 587.116 269.99
28891 184628 2 132.965 558.797 197.217
28891 184748 10 189.153 303.062 388.58
28891 127240 1 136.684 595.635 255.813
28891 127264 10 -16.4151 592.985 123.936
28891 127400 6 7.46149 498.513 38.1415
28891 127440 3 215.928 609.749 337.255
28891 127472 1 115.305 575.063 1.47054
28891 339052 41 13.1514 517.891 261.452
28891 339068 4 -64.769 392.561 56.5554
28891 339156 3 98.8695 597.665 166.72
28891 172455 2 -80.9765 591.991 365.77
28891 57121 1 246.916 563.089 246.82
28891 57121 14 61.7025 527.589 395.396
28891 57257 14 82.5662 485.692 257.806
28891 306092 6 76.4329 589.455 256.359
28891 306108 17 101.463 397.308 302.891
28891 127790 3 -103.599 597.999 88.2043
28891 127814 14 -71.6446 217.28 256.34
28891 127902 2 -276.14 575.606 425.205
28891 127910 7 326.863 609.445 442.033
28891 127942 0 191.046 600.362 300.032
28891 127950 10 34.9422 589.147 277.888
28891 127950 20 65.5443 582.154 315.448
28891 253230 21 12.5729 524.798 119.023
28891 216795 4 13.078 589.657 309.191
28891 216987 28 -9.11245 239.081 58.2745
28891 318951 10 19.5757 586.446 255.232
28891 319023 2 -165.983 599.574 233.259
28891 319023 16 23.7795 384.376 314.237
28891 319023 22 10.5557 588.424 340.407
28891 319087 3 172.563 599.373 366.628
28891 319135 17 40.1067 253.704 58.4958
28891 319143 11 -91.2722 594.551 181.143
28891 239445 6 117.743 595.921 302.926
28891 239549 10 115.778 596.358 411.656
28891 19369 6 38.8692 589.36 329.03
28891 19513 3 43.364 595.777 180.789
28891 19513 17 -8.80852 232.838 233.392
28891 19537 12 63.393 592.642 254.809
28891 285499 1 43.0418 593.749 80.6048
28891 285595 2 30.0479 591.181 449.023
28891 285675 14 23.4161 600.567 456.077
28891 111003 1 119.181 593.843 259.041
28891 111011 7 -61.685 560.486 161.502
28891 111035 15 18.5966 383.412 16.4504
28891 111099 3 142.557 488.523 444.249
28891 258959 10 94.2545 598.038 110.65
28891 239969 15 9.58227 589.289 323.62
28891 240049 16 -14.3348 464.172 128.506
28891 171900 28 21.5164 368.903 326.213
28891 221778 29 -12.0403 590.568 345.936
28891 221802 2 -131.469 601.065 57.9655
28891 221826 19 -99.3806 596.317 347.392
28891 221858 4 21.2507 596.295 232.39
28891 221874 7 71.4774 594.641 392.673
28891 221898 1 -108.387 533.151 232.446
28891 221906 23 24.0287 594.789 228.926
28891 221930 9 101.811 595.649 355.811
28891 280710 0 183.33 511.962 459.408
28891 280838 24 18.6992 441.091 12.8834
28891 280878 28 -37.4689 595.469 99.651
28891 280966 13 91.0819 592.539 296.603
28891 293171 20 18.0074 587.535 268.767
28891 293179 22 -40.4097 249.087 13.6212
28891 293315 23 35.3117 409.181 233.845
28891 288289 1 268.923 416.031 0.673043
28891 288385 11 65.9478 312.552 450.925
28891 159081 13 -19.0161 586.69 3.37845
28891 135020 9 71.192 591.647 266.591
28891 135132 10 -36.8113 533.683 9.95271
28891 70645 15 17.228 341.228 15.5652
28891 144382 5 -104.377 489.849 116.794
28891 144454 7 -217.309 437.707 231.803
28891 144486 3 137.797 601.32 209.221
28891 327439 5 103.719 467.651 200.808
28891 216758 12 24.5545 277.283 251.46
28891 216814 38 15.6538 550.563 356.535
28891 216830 12 66.5726 299.112 13.6926
28891 216854 4 -62.3581 506.72 414.353
28891 216862 7 -1.32618 593.231 451.191
28891 216886 5 19.4392 588.897 296.095
28891 216918 0 -346.058 522.788 38.6531
28891 216950 5 103.676 597.509 227.905
28891 216958 18 41.1837 592.468 425.562
28891 216990 6 -166.37 600.284 179.437
28891 3548 3 62.3527 596.519 173.274
28891 3572 3 33.1353 592.302 379.069
28891 3628 3 -298.841 556.832 140.012
28891 3652 4 87.3612 595.265 375.277
28891 3676 4 162.34 502.597 187.042
28891 3692 25 18.8724 507.658 152.489
28891 193216 4 -174.637 552.444 369.596
28891 193240 23 -34.3584 304.233 332.539
28891 193320 6 51.291 589.106 343.718
28891 26822 8 140.629 599.081 176.14
28891 26902 5 105.914 279.638 8.64675
28891 27030 12 19.9241 263.501 388.37
28891 126850 2 343.681 559.915 112.189
28891 126962 18 -37.9072 349.245 250.286
28891 44963 1 -374.206 491.976 461.874
28891 44979 13 -47.4883 592.686 340.741
28891 45091 8 78.2554 593.059 353.319
28891 45099 19 86.1179 592.44 302.885
28891 45115 3 142.399 598.566 239.6
28891 45115 22 33.6326 249.708 449.745
28891 97997 47 13.092 589.914 278.239
28891 98021 8 -121.683 372.854 428.131
28891 98061 4 59.8436 518.991 6.86843
28891 98165 10 78.8224 602.365 404.603
28891 119321 10 39.8154 284.511 444.8
28891 91806 25 44.4425 602.19 456.026
28891 91846 3 84.8592 491.975 5.08249
28891 91846 9 48.5254 595.196 404.057
28891 91862 10 -69.5872 591.904 391.215
28891 194279 25 -30.4475 343.937 106.894
28891 336135 14 10.2132 585.557 335.325
28891 336143 17 21.6309 594.389 455.433
28891 336167 7 67.0521 591.834 171.877
28891 336271 30 4.89893 587.878 368.782
28891 71687 16 36.3631 590.287 325.564
28891 71839 0 -349.125 578.523 284.674
28891 71911 14 200.116 543.162 172.127
28891 288359 9 5.31665 588.846 276.936
28891 167484 6 117.927 590.21 287.69
28891 25768 1 344.678 422.244 116.612
28891 123528 7 37.9582 592.903 291.422
28891 123664 13 26.4588 213.823 367.959
28891 123688 0 -9.44535 588.049 339.142
28891 80565 4 -72.9032 550.444 221.637
28891 303821 24 94.9181 591.385 315.969
28891 334675 15 29.4453 407.64 19.3835
28891 334731 1 73.0506 551.966 260.545
28891 202899 28 369.364 326.842 249.677
28891 202971 4 211.859 460.715 309.473
28891 202971 8 -40.1848 592.827 158.973
28891 203059 5 21.4612 545.3 7.29481
28891 182620 5 -135.842 594.819 271.65
28891 182676 21 -7.5063 572.377 456.061
28891 133802 6 -103.056 538.231 198.379
28891 133834 10 14.2083 587.15 311.61
28891 218508 11 46.2873 437.864 448.337
28891 218540 8 125.211 520.616 1.60241
28891 218580 13 366.189 346.216 335.388
28891 218612 0 -265.683 604.016 316.857
28891 218716 38 -8.34746 301.009 200.805
28891 100948 16 63.7625 101.081 73.2832
28891 101004 8 138.103 585.375 461.985
28891 101012 12 39.5282 594.859 136.178
28891 101020 3 135.103 597.201 396.559
28891 101132 11 -50.8302 595.228 416.784
28891 356120 8 159.154 602.206 451.028
28891 117347 0 123.961 594.912 233.145
28891 117355 7 112.641 321.682 99.491
28891 303873 7 40.0228 589.216 378.041
28891 304009 6 140.703 590.479 232.604
28891 241724 26 7.52752 586.234 336.48
28891 308827 5 -115.227 369.069 331.634
28891 308883 1 227.602 605.854 419.676
28891 308907 22 -18.1645 417.786 260.552
28891 308931 3 203.138 434.701 250.749
28891 308979 1 40.6414 593.709 209.327
28891 348250 0 289.524 559.069 389.571
28891 348274 2 142.645 579.415 1.14219
28891 348322 7 26.6367 599.814 455.87
28891 20364 5 30.106 462.066 9.36422
28891 20444 9 58.1454 479.73 191.124
28891 20484 7 76.0374 604.014 456.488
28891 20484 14 -2.42863 333.171 14.196
28891 308073 5 52.0572 595.424 158.874
28891 308089 2 72.8363 594.7 392.899
28891 129007 12 88.9279 577.536 449.83
28891 129063 5 97.9758 593.428 311.933
28891 129207 7 153.116 339.97 457.164
28891 21141 0 131.01 561.771 459.446
28891 21221 7 141.483 619.29 407.346
28891 21253 14 27.2611 590.635 365.651
28891 302053 5 165.329 599.891 395.875
28891 302189 8 11.0293 323.409 232.409
28891 247320 12 -127.099 598.604 336.847
28891 247368 23 150.805 595.654 243.175
28891 103429 10 92.4298 592.975 328.381
28891 103461 10 -55.5848 492.818 119.24
28891 103549 6 -34.5526 592.034 343.015
28891 97766 0 262.227 417.659 302.743
28891 97950 11 86.932 439.054 184.202
28891 299384 5 103.78 296.091 292.942
28891 299392 11 78.8518 509.453 445.174
28891 299472 18 -51.042 247.678 12.5169
28891 189475 3 76.9431 597.217 160.588
28891 189611 6 57.3063 594.309 176.078
28891 107892 13 175.273 314.395 207.126
28891 107916 6 165.769 572.798 257.47
28891 107932 20 58.6236 589.389 335.663
28891 107956 2 205.823 605.888 228.66
28891 107996 6 114.131 594.268 309.884
28891 204860 17 -36.6102 535.469 235.034
28891 204900 22 14.8297 589.561 387.967
28891 204980 26 50.1599 392.802 252.51
28891 205012 1 211.965 526.658 23.9495
28891 335363 3 364.424 564.748 323.698
28891 335363 12 29.3405 587.812 248.575
28891 335515 5 121.478 602.001 228.192
28891 161002 9 44.2637 464.214 447.254
28891 161074 12 -182.321 480.061 200.216
28891 349444 4 120.111 408.112 448.658
28891 349524 4 65.499 590.769 378.131
28891 349532 17 -42.7424 594.275 121.926
28891 349588 15 41.5865 589.791 402.893
28891 349596 11 87.6905 591.786 366.86
28891 349652 1 -11.7698 594.962 447.076
28891 349660 20 362.588 469.77 311.008
28891 171686 4 -94.9467 339.156 397.706
28891 171718 10 -57.6366 463.486 11.8319
28891 171726 17 83.6051 594.016 384.161
28891 171742 7 41.5164 591.4 383.293
28891 171862 25 -2.93072 592.316 106.012
28891 239109 1 217.586 323.3 461.387
28891 228981 21 22.7464 343.49 444.745
28891 228997 3 119.956 599.202 147.655
28891 229061 9 57.2088 509.376 240.577
28891 347320 6 344.372 551.472 174.394
28891 296662 2 139.79 557.045 326.235
28891 296702 2 -93.2207 485.296 116.317
28891 296726 8 117.125 384.539 220.425
28891 296774 5 175.861 587.27 423.698
28891 242485 1 26.6147 606.602 11.8728
28891 242501 11 76.8841 442.666 446.018
28891 242517 16 79.1279 595.553 411.798
28891 240594 25 -35.5638 169.018 327.178
28891 240706 21 15.9343 578.044 282.496
28891 240794 10 79.5385 415.243 372.561
28891 240794 11 31.3214 579.277 232.433
28891 105622 7 13.9827 594.791 113.914
28891 114308 8 194.027 604.491 417.929
28891 25559 16 20.0762 576.352 237.389
28891 25615 2 -12.3757 583.801 256.809
28891 325391 9 5.91687 599.948 66.0389
28891 325495 13 47.5854 589.434 395.576
28891 181558 2 91.1762 588.673 17.6685
28891 181654 12 4.16759 601.823 10.3736
28891 181678 13 22.2302 594.072 458.434
28891 181742 16 65.6602 562.454 163.873
28891 276047 10 -140.215 451.815 3.8117
28891 276071 22 -58.1373 168.799 20.6024
28891 276119 5 50.3461 593.017 214.858
28891 276199 6 41.5107 555.276 449.792
28891 243068 14 109.49 287.939 424.082
28891 243244 21 5.757 412.84 442.227
28891 47626 9 55.3143 590.67 321.935
28891 47826 27 35.4938 522.587 450.223
28891 6609 10 86.5378 578.547 413.757
28891 6617 12 -38.4298 531.013 448.665
28891 6657 15 -30.4254 593.75 98.036
28891 6689 6 188.513 600.763 310.769
28891 259225 6 51.6328 590.087 271.354
28891 259273 0 -255.205 441.428 460.975
28891 194138 7 -97.4062 575.06 187.284
28891 5467 2 345.467 259.51 89.4181
28891 5507 8 28.3071 589.48 376.585
28891 5539 4 81.3508 605.561 10.0451
28891 5595 12 26.8528 589.284 299.208
28891 5635 7 90.3795 432.854 213.28
28891 148892 5 33.1302 606.439 9.37679
28891 148964 7 138.792 450.621 33.7709
28891 269565 5 -149.051 598.695 7.19388
28891 298303 4 23.7531 461.576 11.2919
28891 232880 12 -94.0928 439.738 232.241
28891 232920 10 11.5086 592.594 394.127
28891 233048 6 -146.896 295.992 453.862
28891 239815 7 232.19 487.751 172.21
28891 240023 20 57.5616 457.556 369.465
28891 125648 19 17.6973 597.582 39.9578
28891 125688 5 89.9115 602.638 227.994
28891 87407 0 306.98 612.309 351.682
28891 101135 2 -95.092 569.016 445.634
28891 97407 10 74.9701 587.76 304.479
28891 97439 4 216.847 429.023 1.01132
28891 198482 11 30.5 594.376 213.563
28891 198578 4 -18.5135 589.505 418.461
28891 290020 6 65.893 592.893 412.161
28891 42311 10 102.54 448.061 155.394
28891 42327 22 32.4063 339.756 445.686
28891 42423 7 117.058 598.801 156.798
28891 329847 6 11.016 590.257 387.141
28891 365863 14 32.2774 480.979 233.986
28891 365991 7 -71.9569 593.677 175.349
28891 366031 5 121.345 269.436 276.133
28891 117296 12 62.7076 591.521 333.359
28891 117496 11 88.4583 594.194 378.331
28891 372552 6 80.511 585.194 443.303
28891 372736 36 12.8374 207.846 391.682
28891 285969 4 -49.5272 519.999 448.144
28891 286169 12 -23.8542 431.431 232.803
28891 286185 4 130.383 596.187 385.559
28891 170939 7 91.7508 359.278 454.331
28891 171003 22 38.1822 590.107 311.271
28891 180594 20 -10.956 108.35 448.015
28891 180682 3 -160.775 600.978 424.131
28891 180754 16 -44.8843 516.442 249.888
28891 180778 4 160.694 484.234 455.963
28891 31205 3 115.717 599.614 92.812
28891 148387 2 169.395 602.096 172.821
28891 148547 13 114.54 599.906 284.401
28891 291435 36 363.066 128.056 14.8305
28891 291579 12 141.988 597.502 342.644
28891 74356 2 200.355 505.437 414.793
28891 109435 16 54.9056 481.031 191.818
28891 109539 1 159.175 370.911 53.0362
28891 201504 4 42.2458 481.932 440.438
28891 201528 15 -73.6836 542.886 280.374
28891 166669 10 -23.4089 586.227 135.165
28891 166701 19 -13.8867 171.238 233.405
28891 248909 14 63.2813 593.909 208.388
28891 248981 9 56.7163 592.704 394.686
28891 226814 3 42.713 590.94 232.68
28891 226814 19 9.46069 277.987 292.962
28891 226886 33 21.7485 591.814 145.224
28891 226902 4 -146.878 451.363 389.838
28891 352961 18 22.2803 189.397 275.474
28891 352985 4 140.257 599.543 157.341
28891 293635 14 47.8451 517.71 234.323
28891 293691 11 222.221 563.774 460.875
28891 136120 9 35.9799 472.676 450.551
28891 136128 17 65.2469 591.88 375.555
28891 136152 13 -63.706 551.402 328.637
28891 109153 16 104.672 444.32 258.319
28891 109169 4 18.858 433.048 11.7893
28891 109313 2 -23.7213 596.935 450.683
28891 109321 15 22.1097 564.368 324.356
28891 134428 6 343.645 379.281 301.791
28891 134428 16 -69.1099 603.071 62.7571
28891 134436 3 -83.2435 295.348 10.4354
28891 134460 11 120.235 585.886 461.062
28891 134620 3 337.485 609.872 312.738
28891 328862 10 239.5 607.963 198.173
28891 328998 7 37.8172 594.844 195.23
28891 329014 15 -61.5973 392.704 63.0592
28891 259027 4 -186.293 604.298 454.421
28891 103688 7 51.4597 589.911 275.627
28891 103688 11 -36.6799 598.653 48.7762
28891 103688 16 -97.3973 595.781 333.577
28891 103696 0 348.005 346.659 404.704
28891 103720 10 102.681 596.514 196.039
28891 103760 20 -76.2751 593.693 390.427
28891 103784 4 -23.3174 591.649 155.36
28891 103816 6 67.2317 593.544 400.053
28891 121273 6 66.7107 594.438 200.569
28891 121385 15 95.6396 334.693 451.601
28891 121433 9 101.564 594.701 356.6
28891 121465 17 20.0177 589.803 337.233
28891 121473 19 8.40641 587.191 258.879
28891 121489 5 -49.726 588.948 295.453
28891 121513 13 -26.7635 599.919 455.296
28891 281082 8 -113.414 439.921 455.154
28891 281138 6 -119.07 593.416 247.668
28891 250197 19 48.4864 260.529 444.325
28891 250205 5 52.6129 592.5 330.24
28891 301854 1 274.128 608.069 334.814
28891 302030 11 33.1881 591.46 228.387
28891 294952 13 94.6931 592.567 314.946
28891 295024 10 104.693 593.739 375.612
28891 295056 2 136.313 575.059 229.067
28891 295112 13 24.1051 323.028 16.9415
28891 83145 0 105.397 595.685 431.245
28891 237905 12 51.2637 590.018 355.197
28891 237913 16 61.0271 588.163 307.454
28891 237929 14 20.8798 601.146 455.813
28891 237945 7 86.4832 470.528 360.71
28891 237977 5 48.3894 430.038 65.7513
28891 237993 5 48.2794 583.486 266.767
28891 172388 23 10.0489 349.915 445.83
28891 172556 27 -364.192 294.78 353.909
28891 144000 16 51.6203 467.949 100.171
28891 144088 6 19.0529 593.91 133.26
28891 30043 12 50.6844 179.459 450.476
28891 30211 15 22.4935 599.188 406.301
28891 309267 19 -23.2855 434.003 316.863
28891 353403 5 26.8939 592.664 195.95
28891 353515 0 214.082 433.598 401.73
28891 353619 7 -10.6856 539.369 12.6602
28891 353643 0 263.055 608.293 57.6062
28891 20862 7 12.9813 558.262 455.789
28891 330692 23 38.9768 239.317 302.258
28891 330740 10 -11.3407 587.883 226.73
28891 330780 12 110.05 150.627 457.601
28891 330788 34 365.352 214.023 105.704
28891 14313 7 147.616 405.847 428.115
28891 14361 3 184.863 441.92 459.589
28891 55299 11 94.3347 596.701 184.524
28891 55347 18 16.9231 154.043 449.383
28891 55491 14 -380.69 388.976 460.637
28891 308066 8 52.8121 364.988 439.658
28891 308186 8 34.2937 249.129 448.018
28891 308218 0 346.513 541.351 436.232
28891 308226 17 25.2367 588.356 440.549
28891 210824 1 335.541 560.181 134.143
28891 210888 19 -35.4231 376.563 336.118
28891 210896 14 59.2271 590.067 272.348
28891 210976 19 12.745 590.274 360.728
28891 161201 0 107.105 477.161 455.029
28891 161289 14 89.8175 333.709 231.383
28891 161313 30 17.1561 356.435 278.7
28891 161433 39 55.5184 394.346 36.3417
28891 161441 3 -162.749 601.777 41.2884
28891 161441 18 39.9234 477.144 404.381
28891 29543 19 -165.374 378.807 151.22
28891 29575 13 -361.403 446.407 252.386
28891 29759 8 148.064 590.393 422.285
28891 167652 12 -30.6625 588.222 398.472
28891 167668 3 127.956 587.794 232.361
28891 167724 27 -363.396 345.836 344.995
28891 116168 3 136.554 597.139 380.451
28891 116272 23 23.2165 585.526 89.0773
28891 193214 0 232.167 610.574 6.48494
28891 193222 13 -55.5918 333.389 11.9339
28891 193230 33 13.1261 156.29 446.943
28891 193406 41 15.0875 588.043 302.903
28891 36528 21 -40.3023 539.494 270.798
28891 36632 5 32.9866 587.466 330.795
28891 36656 2 303.713 609.122 199.341
28891 340557 19 20.791 587.457 294.762
28891 340693 14 37.0887 590.786 425.817
28891 340701 6 126.282 597.601 405.672
28891 340733 8 80.7296 267.872 442.189
28891 225674 7 -34.9855 505.339 282.039
28891 225706 21 -24.6484 475.764 152.099
28891 225874 5 62.7964 483.96 230.675
28891 97024 3 -108.082 409.195 453.032
28891 97072 2 32.2907 596.584 403.51
28891 97128 1 153.857 600.81 125.142
28891 97200 6 -68.995 588.481 266.127
28891 333428 11 10.4064 582.221 284.668
28891 333508 16 52.9588 592.348 362.561
28891 259684 18 33.8198 589.716 305.762
28891 259860 19 -55.4111 591.999 289.522
28891 57124 3 120.664 604.962 454.597
28891 57188 3 -42.2341 592.523 421.51
28891 57212 17 -48.882 475.8 233.698
28891 73443 11 -47.155 591.641 429.169
28891 73523 18 -36.2563 365.96 136.262
28891 73531 12 16.6434 604.418 10.7408
28891 73531 16 37.6713 558.565 241.56
28891 282806 3 30.9874 500.393 450.859
28891 282958 7 -30.2973 581.792 231.856
28891 103919 0 157.804 599.819 444.917
28891 104015 7 -80.0743 362.608 9.40426
28891 195702 9 116.699 596.078 386.164
28891 195870 13 47.2405 589.326 232.595
28891 195878 18 -32.8401 591.222 177.697
28891 83396 2 132.965 577.491 93.2273
28891 83412 3 199.756 602.016 409.391
28891 83420 5 39.9919 598.129 454.415
28891 83548 4 213.107 580.247 357.158
28891 158297 3 98.5106 592.621 269.205
28891 326261 0 -284.729 603.835 449.432
28891 57472 4 -49.3207 592.148 181.474
28891 57472 18 12.3312 471.173 110.56
28891 57496 13 59.2247 432.88 452.233
28891 103931 3 132.392 595.134 257.873
28891 103995 7 110.125 403.599 126.729
28891 104027 19 364.658 479.046 370.044
28891 104075 2 152.634 592.412 232.518
28891 104075 9 133.202 595.325 247.694
28891 104099 7 52.5566 594.276 140.46
28891 180793 7 95.3176 599.16 76.9747
28891 180857 2 63.4121 593.986 399.428
28891 180905 8 144.183 408.498 265.076
28891 180961 5 -82.4888 293.665 10.9512
28891 181017 5 64.5644 590.932 315.791
28891 181033 16 33.2482 587.891 435.095
28891 40994 1 346.146 556.469 207.032
28891 41082 9 72.8818 591.536 259.35
28891 41138 17 29.1826 516.484 449.422
28891 233157 12 104.334 467.775 186.846
28891 233189 24 21.4324 590.537 202.435
28891 233309 29 12.164 587.348 290.412
28891 138938 20 -73.2681 285.765 324.21
28891 138954 6 -130.032 599.7 125.509
28891 138970 4 15.386 582.018 232.977
28891 37656 2 167.111 600.226 330.934
28891 37664 9 26.9705 588.79 275.458
28891 64535 15 60.2557 486.546 451.874
28891 64695 5 113.701 472.406 457.104
28891 311265 9 135.41 484.263 447.651
28891 311417 8 168.784 576.325 325.768
28891 311489 13 32.8532 591.401 369.904
28891 82855 0 168.132 601.812 60.3687
28891 82871 16 49.6876 587.053 265.305
28891 83023 3 189.375 600.27 271.236
28891 242072 16 -65.5435 173.893 7.70755
28891 242088 1 255.223 583.202 414.307
28891 242096 9 10.5979 596.56 82.5499
28891 242160 5 199.009 530.919 460.245
28891 242272 5 188.134 492.341 444.998
28891 149574 21 36.305 590.846 396.835
28891 149734 22 24.0132 593.544 289.809
28891 149774 13 15.9953 591.628 403.653
28891 149782 27 -46.4395 389.753 24.1992
28891 194160 12 82.4621 574.076 293.805
28891 26191 13 47.604 586.975 254.424
28891 26287 4 79.1704 591.943 273.694
28891 156523 16 115.011 529.576 106.772
28891 208897 8 -31.1572 436.635 14.8262
28891 208921 5 115.956 482.216 456.708
28891 208945 10 48.7942 183.829 450.449
28891 147913 10 8.85561 601.125 455.921
28891 147929 13 7.56468 590.227 210.604
28891 148025 6 -79.3633 351.526 114.001
28891 322940 5 -90.4121 595.242 172.479
28891 323052 5 53.1007 597.944 433.803
28891 323076 6 20.5298 601.791 455.283
28891 27171 7 63.4139 589.417 305.948
28891 27235 2 -171.195 522.116 452.968
28891 46910 0 246.805 605.95 151.567
28891 47054 0 -347.87 252.488 50.9272
28891 47110 7 40.5171 599.249 55.4167
28891 306305 3 56.5301 591.338 372.886
28891 306321 5 -66.6828 555.004 457.419
28891 306417 17 30.5655 589.16 390.72
28891 91791 1 343.267 361.782 462.026
28891 91815 13 84.1513 330.682 125.759
28891 91847 6 33.7824 505.489 370.31
28891 91911 16 18.8126 462.254 450.0
28891 148846 3 90.8988 358.52 9.63097
28891 148902 6 133.72 597.032 398.649
28891 148934 3 51.2521 599.401 455.495
28891 148934 8 -62.7294 530.123 339.362
28891 148982 2 344.06 593.586 309.82
28891 149030 3 343.584 386.467 86.6508
28891 153440 12 86.8795 569.1 422.74
28891 228739 17 -6.96928 585.035 61.2649
28891 228875 5 44.0632 577.951 448.694
28891 49408 5 99.4712 579.702 460.096
28891 49440 3 343.971 422.56 360.993
28891 49520 7 -63.8796 592.125 230.603
28891 49552 17 80.9447 457.882 454.844
28891 340552 25 -361.169 587.335 299.598
28891 340664 3 66.7296 526.77 452.872
28891 25682 1 182.254 602.828 166.749
28891 25698 6 78.9857 597.275 233.011
28891 27280 9 106.755 137.489 237.937
28891 27328 8 -0.609428 281.427 119.991
28891 27360 1 349.008 570.732 415.8
28891 27384 17 84.7441 219.189 392.374
28891 27456 9 124.512 606.13 442.647
28891 273384 1 246.913 335.352 9.14108
28891 273432 15 65.6747 277.514 190.664
28891 273456 3 66.1225 594.821 198.688
28891 273544 3 183.003 592.004 461.371
